,REGION.name,ETH.group,F10.11,F11.12,F12.13,F13.14,F14.15,F15.16,F16.17,F17.18,F18.19,F19.20,F20.21,F21.22,F22.23,F23.24,F24.25,F25.26,F26.27,F27.28,F28.29,F29.30,F30.31,F31.32,F32.33,F33.34,F34.35,F35.36,F36.37,F37.38,F38.39,F39.40,F40.41,F41.42,F42.43,F43.44,F44.45,F45.46,F46.47,F47.48,F48.49,F49.50,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,F50.51,F51.52,F52.53,F53.54,F54.55,F55.56,F56.57,F57.58,F58.59,F59.60,F60.61,F61.62,F62.63,F63.64,F64.65,F65.66,F66.67,F67.68,F68.69,F69.70,F70.71,F71.72,F72.73,F73.74,F74.75,F75.76,F76.77,F77.78,F78.79,F79.80,F80.81,F81.82,F82.83,F83.84,F84.85,F85.86,F86.87,F87.88,F88.89,F89.90,F90.91,F91.92,F92.93,F93.94,F94.95,F95.96,F96.97,F97.98,F98.99,F99.100,F100.101p
31,London,OBL,5.814936197895141e-07,1.0273053949614754e-05,0.00013345278574170968,0.00039643327529149995,0.00099246423557575,0.0021547246081300626,0.0041476486165536244,0.007201653107688156,0.01209408968878094,0.01835541654582628,0.025759809626109468,0.033899208591074655,0.0415914622382603,0.049028441494070686,0.05538259630628595,0.06025541737101519,0.06341492128886232,0.06447105444786953,0.06682339882453384,0.06748055859240187,0.06669148983363284,0.06475230189099836,0.05896583133528982,0.05592232489207665,0.052392109853630374,0.04863750234073452,0.04486604644687684,0.03813580162919603,0.034033154044917004,0.030278636442850036,0.026919896656565658,0.02397268789374831,0.01946906942866622,0.01569775507002669,0.012572428916551937,0.010006429803358812,0.008780283653737406,0.006922305106760906,0.005428924926782594,0.004155592751129219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,London,OTH,8.354740340180497e-07,1.4760041267652208e-05,0.00019174129080705071,0.0005695844226918437,0.0014259453075602814,0.0030958490330539367,0.005959227416142311,0.010347137042805064,0.01737645531471078,0.026372557472211185,0.03701098572956483,0.04870545021948181,0.0597574686193235,0.07044271579711636,0.07957219060658768,0.08657332584427288,0.09111281414458319,0.09263023720957814,0.09601002088886035,0.09695420996260086,0.09582049768000508,0.09303432579777823,0.08472048410910328,0.0803476577888566,0.07527554195001111,0.06988102517768768,0.06446230111515543,0.05479247053336477,0.04889789936226094,0.04350351177134275,0.03867776685692797,0.03444329839439238,0.027972623293842973,0.022554102585218092,0.018063719956409967,0.014376963030061751,0.012615269977796342,0.009945777520899843,0.0078001299663477824,0.005970641330129843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,London,PAK,0.0006927423468521563,0.002671602057411062,0.009141175524101907,0.015993808279831843,0.02536704718582347,0.03704421134721479,0.05044182711811262,0.06471253163550239,0.08237104141510657,0.09938007287172665,0.11486728241008178,0.12817437004969032,0.13541189727800734,0.14037425060673323,0.14230523211219023,0.14147911756959788,0.13827829864629237,0.13228102222014934,0.13028631747045397,0.12681135213526193,0.12225519417708197,0.11697281579316655,0.10580063309206983,0.10048155857530577,0.09498741977711159,0.08951345927474777,0.08420524923587681,0.07360188518443185,0.06814031904234802,0.06308224331633056,0.0584604364143232,0.05428473883357451,0.046408548727221055,0.039538097181934184,0.03357658186121143,0.028428457601751226,0.02593380691257218,0.02186056574025203,0.018381548434428997,0.015272140049797689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,London,WBI,1.4215398757488174e-05,0.00012899158131793542,0.0008667444520191252,0.001996078908864031,0.0040241424649322495,0.007254789268665377,0.011893352857671314,0.017972805059623717,0.02659901915973059,0.03642177910400187,0.04691104180781928,0.057458162371912216,0.06618009726231387,0.07400881151887671,0.08011411168329995,0.08428212390674271,0.08646326159764939,0.08627447067250874,0.08830796510190801,0.08865022024630398,0.08757947998274077,0.08539210943004617,0.07844111273634012,0.07547044553345855,0.07195418158196035,0.0681338117056858,0.06420480295365891,0.05603203662641522,0.05164577763771773,0.04749559827287043,0.0436503140024996,0.04014912278839987,0.03388001559814812,0.02843853189866162,0.023753826368451914,0.019749892768570972,0.017814235938412287,0.014710804239481064,0.012101569485148877,0.009798236383865937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,London,WHO,1.5982516161837637e-05,0.00014502653554270077,0.0009744895270897812,0.002244211644391375,0.004524383950146874,0.008156632727315533,0.013371816542679691,0.020207005954558935,0.029905796527547313,0.040949935302861354,0.052743486032116885,0.0646021360172207,0.07440849948001219,0.08321089815210618,0.09007561469458503,0.09476217590410346,0.0972148229260148,0.09700255616648659,0.09928904830895625,0.09967398965172089,0.09847022212802628,0.09601096275043688,0.08819558157421081,0.08485537242201771,0.08090173434811748,0.07660618764619001,0.07218850540880986,0.06299947656551594,0.058067756680164624,0.053401478442885605,0.04907801360501728,0.045141433593283875,0.038092799245544415,0.03197469857460578,0.026707477053712188,0.022205677508463813,0.020029332966180466,0.01654000751598478,0.013606329537197,0.011016590309698497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,North East,BAN,0.0014934215493139166,0.005759829375777917,0.019704688854506335,0.034475293150611416,0.05467939847868475,0.07985031060456593,0.10872902795632983,0.13948954228905366,0.16250463815436414,0.18252709448083881,0.19808630564538657,0.20819849462479642,0.21995471979413694,0.21944056588779093,0.21419259753884387,0.20478407832802048,0.19193710750420734,0.18361281358788895,0.16707751616698266,0.1496507570763874,0.1318954378454464,0.11428318484454547,0.10336811744673186,0.0896631915059465,0.07680325218925109,0.06489639722623108,0.05399925593789918,0.047199307361947086,0.039854069597400496,0.033309739336268164,0.02752128800736267,0.022434994515610915,0.019179953098667584,0.016340293286942087,0.013876280807165171,0.011748668923162916,0.010717690478913917,0.009034387401118834,0.0075968030193676655,0.006311655236088833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,North East,BLA,0.00059079347890875,0.0026608255920329165,0.010321410119603998,0.019042942478574583,0.03165480479742208,0.04819702220687408,0.06811713515604267,0.09034404859728708,0.10823753512010185,0.12482319052159019,0.13883101315728077,0.1492792195832036,0.16078149209511067,0.16308735120520051,0.16166189205400974,0.1567966899738394,0.14894599499702357,0.14412278726663832,0.1324280383398294,0.11969781963141125,0.10639866504355174,0.09293897380065957,0.08462828295367691,0.07382723715822866,0.06357111323322391,0.05397682787038783,0.04511799522825133,0.03958297578147508,0.033527646046252746,0.028100413841012254,0.02327535644746675,0.019016378378910254,0.016285111961244082,0.013893332223072248,0.011811061850053919,0.01000806731148767,0.009133600868382918,0.007702205460000167,0.006477491250202334,0.005381568464977417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,North East,BLC,0.00039100535259216666,0.0017630879375347503,0.00683724789405825,0.012613741032744416,0.020967280191591418,0.03192421241095942,0.045118733855122495,0.05984100179901358,0.07169303690677725,0.08267878600224332,0.09195697668803841,0.09887747118064107,0.10649594337420483,0.10802321396791635,0.10707910501160293,0.103856771371865,0.09865684805476342,0.09546222840449183,0.08771606942268034,0.07928380243803058,0.07047508299290957,0.061559738493492,0.05605492811769941,0.04890080360254075,0.04210725776446417,0.035752341331095165,0.029884571268031748,0.0262185414930915,0.022207792375038667,0.018613068856860916,0.015417078501170252,0.01259598551459275,0.010786766046562668,0.0092024624951335,0.007823117043631917,0.006628945421616084,0.0060498216456144165,0.005101565034265084,0.004290525643640499,0.003564639604157333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,North East,CHI,1.3988325189306468e-06,2.0982487783959674e-05,0.00027347175745091667,0.0008120222772394166,0.0020328533581359166,0.004413316597226334,0.008495109887465751,0.014749989495864332,0.022025157463689913,0.03112589120006783,0.041547642965255246,0.05249466161185592,0.06440670386184076,0.07259113071279141,0.07888388091691849,0.08277491117353984,0.08400896019747667,0.08540796252380727,0.081339275336244,0.07550374752410068,0.06831690190358668,0.06021889687839158,0.054837670404759176,0.047520467381973665,0.04036727183249066,0.03357677853918608,0.02728808231796234,0.023194693603118505,0.018978610893120917,0.015284384802457416,0.012094361517641336,0.009375477400673248,0.0076141259558549996,0.006139196328913667,0.004916907873554833,0.003913321348900583,0.0034338899228528335,0.0027073152707854996,0.002123264284461333,0.0016252772921390834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,North East,IND,1.3474796011783695e-05,0.00016843495014725002,0.0014148535812371665,0.003545976787976,0.007674317416086168,0.014690054177096583,0.025332195414777995,0.039942242990554495,0.05509875516584983,0.07229741341924299,0.09023095825291151,0.10736919475750399,0.12539591783687776,0.13572027919106033,0.14224888127012658,0.14459946661055015,0.14276708300317117,0.14205368733094234,0.13306802741796167,0.12186487182302776,0.10910354666475382,0.09542354427238066,0.08652214586339134,0.07484804445905925,0.06361749723255691,0.05306701809927842,0.04335466982695325,0.03710334935029292,0.030605460134876,0.024892065869333582,0.01992902600183325,0.01566546164006025,0.012906408289783665,0.01056962002981967,0.008607711456368251,0.006973488235806334,0.0061893999210495,0.004975212638739417,0.003982157240828583,0.0031236152472521664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,North East,MIX,1.4121591695159951e-06,2.4948145328115958e-05,0.00032409052940400004,0.0009627395138175002,0.0024102026625715,0.0052327558026415,0.010072578316365167,0.017489238274663334,0.026115569977404666,0.03690681371240241,0.0492643868389335,0.062244156680279744,0.07636831653945568,0.08607239965287435,0.09353368882216867,0.09814720303153616,0.0996104131103994,0.10126935801059249,0.09644492617481415,0.08952577638808558,0.08100413254658458,0.07140208854721942,0.06502137201778867,0.05634520081248084,0.04786351356052817,0.03981192180443092,0.03235552630487175,0.02750195371530717,0.022503135549150413,0.018122910474771665,0.01434035414567117,0.01111660753822675,0.00902819095348125,0.007279358206227916,0.005830082912980667,0.004640178584720417,0.0040715904651793325,0.003210009218523583,0.0025174994157114165,0.0019270302065313332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,North East,OAS,1.9767165357699284e-06,3.4921992131935383e-05,0.00045365644495908323,0.001347626498261167,0.0033737609474254996,0.007324723123295584,0.014099424870513001,0.024481140116376667,0.036556133423037415,0.05166153399895442,0.06895945598148324,0.08712831840842257,0.1068990786387015,0.12048269015280227,0.13092687661385094,0.137384795821919,0.13943297255767984,0.14175513558783384,0.13500197745145567,0.12531666853434315,0.11338821552630851,0.09994743663929324,0.09101581749461184,0.0788710596946955,0.06699853724532458,0.055728055201150074,0.04529071881627859,0.038496769945316506,0.031499508771326,0.025368143751130754,0.020073385338184167,0.015560839328054498,0.012637509093221831,0.010189522574126416,0.008160851515731335,0.00649524354997875,0.005699343511087166,0.004493316645321582,0.003523953128833917,0.002697424310521916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,North East,OBL,1.166395858106997e-06,2.060632682655696e-05,0.00026768784943550003,0.0007951903762645,0.0019907461308239995,0.004322079852215583,0.008319610056912834,0.014445521103690582,0.021570580223041414,0.030483783683412088,0.04069072240688517,0.05141157463724492,0.06307765443519725,0.0710928998795879,0.077255673149818,0.08106628032589759,0.08227484251376417,0.08364507506416165,0.07966025704049642,0.07394527262012959,0.06690668214424408,0.05897571756745391,0.05370546086244399,0.04653923599448758,0.03953364831429208,0.032883305011490505,0.026724573747454503,0.02271568644374483,0.01858683119123566,0.014968912974493168,0.011844648988846665,0.009181942991052917,0.007456981310363834,0.006012504429179417,0.00481545190437125,0.0038326310510377495,0.003362996436245,0.002651359377749667,0.002079369631030167,0.0015916619739939997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,North East,OTH,1.6758454773542307e-06,2.960660343325807e-05,0.00038460653705283337,0.00114250765418625,0.0028602492684744168,0.006209845416336,0.011953386828598499,0.02075492727566267,0.030992016183389415,0.04379826168227383,0.058463310412063825,0.07386673592901509,0.09062823840861184,0.10214432253605925,0.11099882561157226,0.11647380115921407,0.11821023005902642,0.12017894248761248,0.11445366558730131,0.10624253321105524,0.09612968007120866,0.08473468837547242,0.07716252854465766,0.066866293821946,0.0568008581909261,0.047245827907347514,0.038397132275124,0.032637273295473584,0.026705047667720253,0.02150692231531608,0.01701806578001958,0.013192363062617332,0.0107139855794495,0.008638600939106166,0.00691870880650625,0.005506618845228833,0.004831860751963333,0.0038094002059075004,0.002987581075232167,0.0022868561321225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,North East,PAK,0.0013774500756071667,0.005312218132318666,0.018176329156184667,0.03180211593012775,0.05043988031454975,0.07365877364491367,0.10029861591879351,0.1286745093599394,0.14990544270754577,0.16837619461700118,0.182729347059148,0.19205738082221072,0.20290214270839083,0.20242760866546486,0.19758600601056764,0.1889071100264681,0.1770559679436763,0.16937686288487994,0.15412381508692283,0.13804802427715124,0.1216693102302741,0.10542254549089136,0.09535353987576184,0.08271106973589,0.07084833837954975,0.05986479851401142,0.049812640532282994,0.04354009141307058,0.036764456830678756,0.030727374222274752,0.02538768474562708,0.020695684099882334,0.017692940679647,0.015073628182985167,0.012800841383502834,0.010838154343460834,0.0098870858901135,0.008334190649640747,0.007007839179845834,0.005822398574464333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,North East,WBI,2.83494775777152e-05,0.0002572452595015,0.0017285306467522499,0.00398073914320425,0.008025264610958083,0.014468077133238251,0.02371866916394433,0.03584279574134717,0.04782593215515626,0.06095530290091333,0.07424586523067084,0.08663143425900083,0.09978176308745083,0.10698432262820283,0.11144081594885041,0.11294154562864132,0.11151446369267833,0.1112709739332351,0.10473904002291083,0.09661448239608507,0.08733031997539918,0.07730987812919525,0.0710167825392909,0.062281034054627905,0.05376189775445234,0.04563587781842291,0.038029075132342084,0.03318827303655258,0.027914919748474498,0.023182797647375835,0.018983780934958668,0.01529517589526008,0.012906902116864084,0.010833919084246331,0.009049237623590332,0.007523902462324584,0.006786496271754334,0.005604215553835417,0.0046102036863815,0.003732727854215166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,North East,WHO,3.1862505334282416e-05,0.0002891227335889167,0.0019427277557985834,0.00447402679068875,0.009019744218379666,0.016260941090391834,0.026657853594886757,0.040284385042848335,0.053752560463071336,0.06850903502405925,0.08344669939859668,0.09736724557405892,0.11214723054569509,0.1202426835588764,0.12525177387136807,0.12693880955366485,0.12533519954837682,0.12506153246899349,0.11772029226794174,0.10858902836627793,0.09815442468260427,0.08689227106124649,0.07981915982313942,0.07000074889886009,0.06042578528426291,0.05129265127177842,0.0427430786460615,0.0373022209872755,0.031375207770149245,0.026056513545383752,0.021337005509434334,0.017191177117606083,0.014506851169941418,0.012176899640154332,0.010170987756646583,0.008456570930021083,0.007627755327210999,0.006298918224345834,0.00518168791673625,0.004195439536823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,North West,BAN,0.0012256175270281796,0.00472696261741277,0.016171195625117048,0.02829309886028964,0.04487415436962493,0.0655313566759263,0.08923147146312511,0.11447593477216832,0.14102015714248586,0.16591844851428414,0.18775591893897145,0.20550386774941196,0.21710793696608108,0.21994654910735506,0.21803853283303865,0.21189944234210176,0.20220312807416216,0.19343359783180702,0.17751795201220988,0.16053612485938606,0.1430800805870218,0.12564899483833836,0.11364839082127702,0.09901840894418089,0.0852651344352369,0.0725116907383212,0.06082474491158128,0.053165284973469916,0.04553412358029125,0.038714530940701423,0.0326667150338232,0.027340238118395924,0.023373506262832366,0.019912976090926467,0.016910225728008925,0.014317427432842282,0.013061033269648307,0.011009688575076384,0.009257787129992182,0.007691651404497411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,North West,BLA,0.0004842471224729232,0.002180960322587615,0.008460000539461153,0.015608652478179974,0.02594603475295323,0.03950495418219263,0.055832584258242585,0.07405099603768824,0.09400194998708404,0.11358116782027529,0.13161038633243988,0.1471269348243268,0.15846336934559502,0.16327728614596054,0.1643912559380271,0.16204892024906806,0.15666236153462756,0.151589280427416,0.140496710646331,0.12822172332507317,0.1152517514690901,0.10201618850720934,0.09289380454491838,0.08140325071064766,0.07046860892974986,0.060221281937066516,0.05074536782084872,0.044519989314971795,0.03825212638584782,0.032615189687839,0.02758885416363188,0.023140692045924206,0.019817062603596742,0.016906548453115563,0.014372670734748282,0.01217863880363577,0.011114516168864283,0.009372676598713794,0.00788234369680713,0.006548734784863848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,North West,BLC,0.00032048971865048724,0.0014451248641749485,0.005604188381009923,0.010338923208884358,0.017185948184387283,0.026166858806138695,0.036981821919385614,0.04904901097435156,0.06226386501947707,0.07523245934460954,0.08717430945982524,0.09745188233336706,0.10496051343914076,0.10814903586402835,0.10888696233511674,0.10733568912435505,0.10376792331750953,0.1004078013043473,0.09306051229659393,0.084929756256786,0.07633909329437737,0.06757219674464561,0.06152973881909174,0.05391891736761598,0.046675918627931405,0.03988844985490989,0.03361194840231757,0.029488670121646427,0.02533716111794323,0.021603555428349203,0.018274241399272924,0.015327832066987944,0.01312622488459136,0.011198313904438,0.009519812812285462,0.008066646479233153,0.007361920995524949,0.006208004291005514,0.005221064796290744,0.004337746909009821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,North West,CHI,1.1377128618780427e-06,1.7065692928170643e-05,0.0002224228644970428,0.0006604423163202565,0.0016533812165242306,0.003589484079225282,0.006909330210185383,0.011996613272073001,0.019306753391431643,0.028597877396273574,0.039481103159373136,0.05128921505906652,0.06292771844193551,0.07220685677482108,0.07972037862417805,0.08492883877257804,0.08754274826685182,0.08900059881268439,0.08552574114039746,0.08015871863029363,0.07332345008229037,0.06547348863639986,0.059622706097444085,0.05189885007413824,0.04432145211988437,0.03710887923101134,0.03041513937056754,0.025852671887173412,0.021436137340149514,0.017550342226824098,0.014183262016225332,0.011305002126445486,0.009181154883460385,0.007402676641090434,0.005928834510558691,0.004718704368868693,0.004140603322988667,0.003264495618216872,0.0025602437321343586,0.0019597682825598975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
