,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
0,1,0,BAN,0.0018243467686375329,Male,2009,2006
1,2,1,BAN,0.0002884594575835477,Male,2009,2006
2,3,2,BAN,0.00018533542159383028,Male,2009,2006
3,4,3,BAN,0.0001567610179948587,Male,2009,2006
4,5,4,BAN,0.0001458024987146531,Male,2009,2006
5,6,5,BAN,0.00016296887660668363,Male,2009,2006
6,7,6,BAN,0.00017686057583547564,Male,2009,2006
7,8,7,BAN,0.0001551666015424165,Male,2009,2006
8,9,8,BAN,0.00015297225192802046,Male,2009,2006
9,10,9,BAN,0.00014423353984575844,Male,2009,2006
10,11,10,BAN,0.00012950094087403605,Male,2009,2006
11,12,11,BAN,0.00015380436246786636,Male,2009,2006
12,13,12,BAN,0.00017501695629820057,Male,2009,2006
13,14,13,BAN,0.0001723361593830333,Male,2009,2006
14,15,14,BAN,0.00017514709511568102,Male,2009,2006
15,16,15,BAN,0.0002033842544987148,Male,2009,2006
16,17,16,BAN,0.0002691009048843188,Male,2009,2006
17,18,17,BAN,0.000438040796915167,Male,2009,2006
18,19,18,BAN,0.000503924442159383,Male,2009,2006
19,20,19,BAN,0.00043365994087403616,Male,2009,2006
20,21,20,BAN,0.000458162452442159,Male,2009,2006
21,22,21,BAN,0.00045502352442159375,Male,2009,2006
22,23,22,BAN,0.00046410309254498665,Male,2009,2006
23,24,23,BAN,0.0005216405501285347,Male,2009,2006
24,25,24,BAN,0.0004957764395886887,Male,2009,2006
25,26,25,BAN,0.0004936744575835478,Male,2009,2006
26,27,26,BAN,0.0005055381722365041,Male,2009,2006
27,28,27,BAN,0.00048549781748072004,Male,2009,2006
28,29,28,BAN,0.0005905027583547557,Male,2009,2006
29,30,29,BAN,0.0006307140694087404,Male,2009,2006
30,31,30,BAN,0.0006308635681233939,Male,2009,2006
31,32,31,BAN,0.0007061341542416453,Male,2009,2006
32,33,32,BAN,0.0007680300719794346,Male,2009,2006
33,34,33,BAN,0.0008548862776349619,Male,2009,2006
34,35,34,BAN,0.0009131648920308477,Male,2009,2006
35,36,35,BAN,0.0009876819460154249,Male,2009,2006
36,37,36,BAN,0.0010708339922879183,Male,2009,2006
37,38,37,BAN,0.0011593776503856035,Male,2009,2006
38,39,38,BAN,0.0012506650334190251,Male,2009,2006
39,40,39,BAN,0.001359237169665809,Male,2009,2006
40,41,40,BAN,0.0014932667609254494,Male,2009,2006
41,42,41,BAN,0.0016655540951156795,Male,2009,2006
42,43,42,BAN,0.0017922489845758355,Male,2009,2006
43,44,43,BAN,0.0018888414087403602,Male,2009,2006
44,45,44,BAN,0.002087951195372752,Male,2009,2006
45,46,45,BAN,0.002248052169665808,Male,2009,2006
46,47,46,BAN,0.002509465223650386,Male,2009,2006
47,48,47,BAN,0.0027401683393316204,Male,2009,2006
48,49,48,BAN,0.0030598472596401033,Male,2009,2006
49,50,49,BAN,0.0032604511079691533,Male,2009,2006
50,51,50,BAN,0.0033981364190231373,Male,2009,2006
51,52,51,BAN,0.0038370988791773773,Male,2009,2006
52,53,52,BAN,0.004075354002570689,Male,2009,2006
53,54,53,BAN,0.0048525437377892,Male,2009,2006
54,55,54,BAN,0.005699141650385604,Male,2009,2006
55,56,55,BAN,0.006124210447300769,Male,2009,2006
56,57,56,BAN,0.006675310974293064,Male,2009,2006
57,58,57,BAN,0.007491723416452443,Male,2009,2006
58,59,58,BAN,0.007827137825192808,Male,2009,2006
59,60,59,BAN,0.008481989768637536,Male,2009,2006
60,61,60,BAN,0.009961568259640091,Male,2009,2006
61,62,61,BAN,0.010871557493573271,Male,2009,2006
62,63,62,BAN,0.011334244940874044,Male,2009,2006
63,64,63,BAN,0.011050986506426731,Male,2009,2006
64,65,64,BAN,0.012016048030848324,Male,2009,2006
65,66,65,BAN,0.014268180737789187,Male,2009,2006
66,67,66,BAN,0.015601602742930591,Male,2009,2006
67,68,67,BAN,0.017140537856041145,Male,2009,2006
68,69,68,BAN,0.020591944344473,Male,2009,2006
69,70,69,BAN,0.02380172534447301,Male,2009,2006
70,71,70,BAN,0.025103174089974273,Male,2009,2006
71,72,71,BAN,0.026452854938303363,Male,2009,2006
72,73,72,BAN,0.028341943462724936,Male,2009,2006
73,74,73,BAN,0.03132664191259641,Male,2009,2006
74,75,74,BAN,0.03552733856041135,Male,2009,2006
75,76,75,BAN,0.03910419250128537,Male,2009,2006
76,77,76,BAN,0.04293305544730077,Male,2009,2006
77,78,77,BAN,0.04749739439588691,Male,2009,2006
78,79,78,BAN,0.05210724484318767,Male,2009,2006
79,80,79,BAN,0.05905352725192802,Male,2009,2006
80,81,80,BAN,0.06524570329048844,Male,2009,2006
81,82,81,BAN,0.07209058835218507,Male,2009,2006
82,83,82,BAN,0.07965732295629817,Male,2009,2006
83,84,83,BAN,0.08802240586375325,Male,2009,2006
84,85,84,BAN,0.09727048032390746,Male,2009,2006
85,86,85,BAN,0.10749520511568128,Male,2009,2006
86,87,86,BAN,0.11880021928791773,Male,2009,2006
87,88,87,BAN,0.13130020988688942,Male,2009,2006
88,89,88,BAN,0.1451220951156813,Male,2009,2006
89,90,89,BAN,0.16040633442416444,Male,2009,2006
90,91,90,BAN,0.17730837930591253,Male,2009,2006
91,92,91,BAN,0.19600028069408745,Male,2009,2006
92,93,92,BAN,0.2166724688688946,Male,2009,2006
93,94,93,BAN,0.23953572529048836,Male,2009,2006
94,95,94,BAN,0.26482336698457604,Male,2009,2006
95,96,95,BAN,0.29279366595629835,Male,2009,2006
96,97,96,BAN,0.32373252966580995,Male,2009,2006
97,98,97,BAN,0.35795647081490994,Male,2009,2006
98,99,98,BAN,0.3958158969562984,Male,2009,2006
99,100,99,BAN,0.4376987557429307,Male,2009,2006
100,1,0,BAN,0.0015510461748071988,Female,2009,2006
101,2,1,BAN,0.0002530733778920309,Female,2009,2006
102,3,2,BAN,0.00016975940616966578,Female,2009,2006
103,4,3,BAN,0.0001694252776349614,Female,2009,2006
104,5,4,BAN,0.00014336504627249363,Female,2009,2006
105,6,5,BAN,0.00011916599485861189,Female,2009,2006
106,7,6,BAN,0.00011917865295629827,Female,2009,2006
107,8,7,BAN,0.00011899677892030835,Female,2009,2006
108,9,8,BAN,0.00011217790231362466,Female,2009,2006
109,10,9,BAN,9.088108740359899e-05,Female,2009,2006
110,11,10,BAN,0.00011856635218508992,Female,2009,2006
111,12,11,BAN,0.00013871572750642663,Female,2009,2006
112,13,12,BAN,9.948820565552697e-05,Female,2009,2006
113,14,13,BAN,0.00010140461696658083,Female,2009,2006
114,15,14,BAN,0.00016112643958868898,Female,2009,2006
115,16,15,BAN,0.00020232907197943446,Female,2009,2006
116,17,16,BAN,0.0002060062750642672,Female,2009,2006
117,18,17,BAN,0.00019857142673521857,Female,2009,2006
118,19,18,BAN,0.00019323332390745507,Female,2009,2006
119,20,19,BAN,0.00021715547557840602,Female,2009,2006
120,21,20,BAN,0.00022308510539845747,Female,2009,2006
121,22,21,BAN,0.00019283978149100265,Female,2009,2006
122,23,22,BAN,0.00018502210539845759,Female,2009,2006
123,24,23,BAN,0.0001806861670951156,Female,2009,2006
124,25,24,BAN,0.000185604884318766,Female,2009,2006
125,26,25,BAN,0.0002243513907455014,Female,2009,2006
126,27,26,BAN,0.00026679199228791747,Female,2009,2006
127,28,27,BAN,0.00028049630848329065,Female,2009,2006
128,29,28,BAN,0.0003057058611825193,Female,2009,2006
129,30,29,BAN,0.00030444801799485866,Female,2009,2006
130,31,30,BAN,0.00032902084575835464,Female,2009,2006
131,32,31,BAN,0.00038575517737789226,Female,2009,2006
132,33,32,BAN,0.0004229993213367609,Female,2009,2006
133,34,33,BAN,0.0004633618406169664,Female,2009,2006
134,35,34,BAN,0.0005308519768637533,Female,2009,2006
135,36,35,BAN,0.0005646962673521857,Female,2009,2006
136,37,36,BAN,0.0005395540976863752,Female,2009,2006
137,38,37,BAN,0.0005773568200514143,Female,2009,2006
138,39,38,BAN,0.0005820954010282777,Female,2009,2006
139,40,39,BAN,0.0006612834550128537,Female,2009,2006
140,41,40,BAN,0.0008304044704370183,Female,2009,2006
141,42,41,BAN,0.0009253479897172241,Female,2009,2006
142,43,42,BAN,0.0009989143161953727,Female,2009,2006
143,44,43,BAN,0.001122744820051414,Female,2009,2006
144,45,44,BAN,0.0011880345424164526,Female,2009,2006
145,46,45,BAN,0.001345589526992288,Female,2009,2006
146,47,46,BAN,0.0015868566940874045,Female,2009,2006
147,48,47,BAN,0.0019463237403598973,Female,2009,2006
148,49,48,BAN,0.0021978311311053986,Female,2009,2006
149,50,49,BAN,0.002112652424164525,Female,2009,2006
150,51,50,BAN,0.002182305362467865,Female,2009,2006
151,52,51,BAN,0.0026005104164524397,Female,2009,2006
152,53,52,BAN,0.0028393033907455,Female,2009,2006
153,54,53,BAN,0.003050169285347043,Female,2009,2006
154,55,54,BAN,0.003441487488431877,Female,2009,2006
155,56,55,BAN,0.00367891831362468,Female,2009,2006
156,57,56,BAN,0.003945610326478148,Female,2009,2006
157,58,57,BAN,0.0042555475372750605,Female,2009,2006
158,59,58,BAN,0.004699883925449872,Female,2009,2006
159,60,59,BAN,0.005397040604113114,Female,2009,2006
160,61,60,BAN,0.006135200899742935,Female,2009,2006
161,62,61,BAN,0.006477485578406174,Female,2009,2006
162,63,62,BAN,0.006617271421593831,Female,2009,2006
163,64,63,BAN,0.007687543041131106,Female,2009,2006
164,65,64,BAN,0.00864611953727506,Female,2009,2006
165,66,65,BAN,0.008893590922879177,Female,2009,2006
166,67,66,BAN,0.009836468344473015,Female,2009,2006
167,68,67,BAN,0.011765662280205659,Female,2009,2006
168,69,68,BAN,0.014424382177377904,Female,2009,2006
169,70,69,BAN,0.015136810748071975,Female,2009,2006
170,71,70,BAN,0.015128277745501297,Female,2009,2006
171,72,71,BAN,0.016581077830334176,Female,2009,2006
172,73,72,BAN,0.018508358334190237,Female,2009,2006
173,74,73,BAN,0.020863218349614392,Female,2009,2006
174,75,74,BAN,0.02313497317737789,Female,2009,2006
175,76,75,BAN,0.026149765586118253,Female,2009,2006
176,77,76,BAN,0.029473147794344463,Female,2009,2006
177,78,77,BAN,0.03235470793830338,Female,2009,2006
178,79,78,BAN,0.03676645369151673,Female,2009,2006
179,80,79,BAN,0.045195557161953684,Female,2009,2006
180,81,80,BAN,0.05027803938560413,Female,2009,2006
181,82,81,BAN,0.05593557428020565,Female,2009,2006
182,83,82,BAN,0.062233579000000004,Female,2009,2006
183,84,83,BAN,0.06924494864010278,Female,2009,2006
184,85,84,BAN,0.07705091491516712,Female,2009,2006
185,86,85,BAN,0.08574200382005144,Female,2009,2006
186,87,86,BAN,0.09541910341645242,Female,2009,2006
187,88,87,BAN,0.10619465544987143,Female,2009,2006
188,89,88,BAN,0.11819398376863753,Female,2009,2006
189,90,89,BAN,0.13155677665295634,Female,2009,2006
190,91,90,BAN,0.14643874015681227,Female,2009,2006
191,92,91,BAN,0.1630134425655526,Female,2009,2006
192,93,92,BAN,0.181474371933162,Female,2009,2006
193,94,93,BAN,0.20203723170437007,Female,2009,2006
194,95,94,BAN,0.22494250175064284,Female,2009,2006
195,96,95,BAN,0.2504582960205654,Female,2009,2006
196,97,96,BAN,0.2788835506066837,Female,2009,2006
197,98,97,BAN,0.3105515814935733,Female,2009,2006
198,99,98,BAN,0.3458340541362465,Female,2009,2006
199,100,99,BAN,0.385145413133676,Female,2009,2006
200,1,0,BLA,0.0016239032005141375,Male,2009,2006
201,2,1,BLA,0.00028555665809768617,Male,2009,2006
202,3,2,BLA,0.0001957912056555272,Male,2009,2006
203,4,3,BLA,0.00014852379691516695,Male,2009,2006
204,5,4,BLA,0.0001418550488431876,Male,2009,2006
205,6,5,BLA,0.0001400953598971723,Male,2009,2006
206,7,6,BLA,0.00013939003856041122,Male,2009,2006
207,8,7,BLA,0.0001303886838046272,Male,2009,2006
208,9,8,BLA,0.00011143417223650389,Male,2009,2006
209,10,9,BLA,0.00011526249871465293,Male,2009,2006
210,11,10,BLA,0.00012676636503856036,Male,2009,2006
211,12,11,BLA,0.00014127273778920306,Male,2009,2006
212,13,12,BLA,0.0001659471028277635,Male,2009,2006
213,14,13,BLA,0.00017884373007712084,Male,2009,2006
214,15,14,BLA,0.00018091373007712063,Male,2009,2006
215,16,15,BLA,0.00019820349614395856,Male,2009,2006
216,17,16,BLA,0.00026465733676092563,Male,2009,2006
217,18,17,BLA,0.00039775464781490984,Male,2009,2006
218,19,18,BLA,0.0004291617403598973,Male,2009,2006
219,20,19,BLA,0.0004190462724935733,Male,2009,2006
220,21,20,BLA,0.000476627758354756,Male,2009,2006
221,22,21,BLA,0.00047818214395886887,Male,2009,2006
222,23,22,BLA,0.00044263458354755773,Male,2009,2006
223,24,23,BLA,0.0004849251645244217,Male,2009,2006
224,25,24,BLA,0.0005214984601542414,Male,2009,2006
225,26,25,BLA,0.0004835697712082262,Male,2009,2006
226,27,26,BLA,0.0005067792570694088,Male,2009,2006
227,28,27,BLA,0.0005307754138817478,Male,2009,2006
228,29,28,BLA,0.0006014975295629819,Male,2009,2006
229,30,29,BLA,0.0006410088406169666,Male,2009,2006
230,31,30,BLA,0.000631202416452442,Male,2009,2006
231,32,31,BLA,0.000692235953727506,Male,2009,2006
232,33,32,BLA,0.0007780792236503862,Male,2009,2006
233,34,33,BLA,0.0008511100385604112,Male,2009,2006
234,35,34,BLA,0.0009209588688946012,Male,2009,2006
235,36,35,BLA,0.0010055311259640108,Male,2009,2006
236,37,36,BLA,0.0010853669357326489,Male,2009,2006
237,38,37,BLA,0.0011706463470437015,Male,2009,2006
238,39,38,BLA,0.0012178194241645238,Male,2009,2006
239,40,39,BLA,0.0013759307686375323,Male,2009,2006
240,41,40,BLA,0.0015154240642673525,Male,2009,2006
241,42,41,BLA,0.0016272603419023154,Male,2009,2006
242,43,42,BLA,0.0018211890411311059,Male,2009,2006
243,44,43,BLA,0.001911937688946016,Male,2009,2006
244,45,44,BLA,0.0020296407712082237,Male,2009,2006
245,46,45,BLA,0.002185230118251927,Male,2009,2006
246,47,46,BLA,0.002310736051413879,Male,2009,2006
247,48,47,BLA,0.0025822099999999997,Male,2009,2006
248,49,48,BLA,0.003030250629820051,Male,2009,2006
249,50,49,BLA,0.0029932071388174787,Male,2009,2006
250,51,50,BLA,0.003143596046272493,Male,2009,2006
251,52,51,BLA,0.0037948396838046283,Male,2009,2006
252,53,52,BLA,0.004203667606683803,Male,2009,2006
253,54,53,BLA,0.004995954771208229,Male,2009,2006
254,55,54,BLA,0.005448943830334192,Male,2009,2006
255,56,55,BLA,0.00570041244730077,Male,2009,2006
256,57,56,BLA,0.006459049562982011,Male,2009,2006
257,58,57,BLA,0.007062010550128531,Male,2009,2006
258,59,58,BLA,0.0072496018046272455,Male,2009,2006
259,60,59,BLA,0.00823005583290488,Male,2009,2006
260,61,60,BLA,0.00988167848071979,Male,2009,2006
261,62,61,BLA,0.010744067614395884,Male,2009,2006
262,63,62,BLA,0.011067623719794351,Male,2009,2006
263,64,63,BLA,0.010952805326478146,Male,2009,2006
264,65,64,BLA,0.011966610192802056,Male,2009,2006
265,66,65,BLA,0.014000037419023134,Male,2009,2006
266,67,66,BLA,0.01532568582776349,Male,2009,2006
267,68,67,BLA,0.01682913206169666,Male,2009,2006
268,69,68,BLA,0.020128079938303338,Male,2009,2006
269,70,69,BLA,0.023272337943444733,Male,2009,2006
270,71,70,BLA,0.024414399840616968,Male,2009,2006
271,72,71,BLA,0.025550297437017998,Male,2009,2006
272,73,72,BLA,0.027312391470437025,Male,2009,2006
273,74,73,BLA,0.03014231664781488,Male,2009,2006
274,75,74,BLA,0.03407874605655528,Male,2009,2006
275,76,75,BLA,0.03750318140874035,Male,2009,2006
276,77,76,BLA,0.04135761949614398,Male,2009,2006
277,78,77,BLA,0.04511928724421595,Male,2009,2006
278,79,78,BLA,0.04902699894344479,Male,2009,2006
279,80,79,BLA,0.0563599600385605,Male,2009,2006
280,81,80,BLA,0.06239210930077115,Male,2009,2006
281,82,81,BLA,0.06907310279434453,Male,2009,2006
282,83,82,BLA,0.07647306177377898,Male,2009,2006
283,84,83,BLA,0.08466971927249357,Male,2009,2006
284,85,84,BLA,0.09374925003856033,Male,2009,2006
285,86,85,BLA,0.10380719135218512,Male,2009,2006
286,87,86,BLA,0.11494946418766075,Male,2009,2006
287,88,87,BLA,0.1272935068329049,Male,2009,2006
288,89,88,BLA,0.14096953238817475,Male,2009,2006
289,90,89,BLA,0.15612192401285346,Male,2009,2006
290,91,90,BLA,0.17291078391259646,Male,2009,2006
291,92,91,BLA,0.1915136512699228,Male,2009,2006
292,93,92,BLA,0.2121274095115681,Male,2009,2006
293,94,93,BLA,0.2349704024704369,Male,2009,2006
294,95,94,BLA,0.2602847836863754,Male,2009,2006
295,96,95,BLA,0.2883391229562983,Male,2009,2006
296,97,96,BLA,0.3194313001799485,Male,2009,2006
297,98,97,BLA,0.35389171702056554,Male,2009,2006
298,99,98,BLA,0.3920868620771207,Male,2009,2006
299,100,99,BLA,0.4344232683804628,Male,2009,2006
300,1,0,BLA,0.0013659466221079678,Female,2009,2006
301,2,1,BLA,0.00023821823393316207,Female,2009,2006
302,3,2,BLA,0.00017482348586118234,Female,2009,2006
303,4,3,BLA,0.00014762143444730058,Female,2009,2006
304,5,4,BLA,0.00012524034704370184,Female,2009,2006
305,6,5,BLA,0.00013564016195372752,Female,2009,2006
306,7,6,BLA,0.00012898016195372758,Female,2009,2006
307,8,7,BLA,0.0001290731825192803,Female,2009,2006
308,9,8,BLA,0.00013709171979434443,Female,2009,2006
309,10,9,BLA,0.00010831863239074555,Female,2009,2006
310,11,10,BLA,0.00011897412596401028,Female,2009,2006
311,12,11,BLA,0.00014892670951156809,Female,2009,2006
312,13,12,BLA,0.00013255583804627256,Female,2009,2006
313,14,13,BLA,0.0001304161568123393,Female,2009,2006
314,15,14,BLA,0.00015292427506426737,Female,2009,2006
315,16,15,BLA,0.00018755060411311048,Female,2009,2006
316,17,16,BLA,0.00021099719537275068,Female,2009,2006
317,18,17,BLA,0.0001924217532133676,Female,2009,2006
318,19,18,BLA,0.00017231445758354768,Female,2009,2006
319,20,19,BLA,0.00019766014395886905,Female,2009,2006
320,21,20,BLA,0.00022982942930591265,Female,2009,2006
321,22,21,BLA,0.00022079812853470414,Female,2009,2006
322,23,22,BLA,0.00020550686632390733,Female,2009,2006
323,24,23,BLA,0.00018736286118251923,Female,2009,2006
324,25,24,BLA,0.0001872779280205656,Female,2009,2006
325,26,25,BLA,0.00022223294344472997,Female,2009,2006
326,27,26,BLA,0.00026432305398457604,Female,2009,2006
327,28,27,BLA,0.0002721136298200513,Female,2009,2006
328,29,28,BLA,0.00028826825449871453,Female,2009,2006
329,30,29,BLA,0.00029337649871465267,Female,2009,2006
330,31,30,BLA,0.0003148923933161953,Female,2009,2006
331,32,31,BLA,0.00038631263496143996,Female,2009,2006
332,33,32,BLA,0.0004179866786632386,Female,2009,2006
333,34,33,BLA,0.00045777351413881775,Female,2009,2006
334,35,34,BLA,0.0005441276041131104,Female,2009,2006
335,36,35,BLA,0.000588416434447301,Female,2009,2006
336,37,36,BLA,0.0005467683753213368,Female,2009,2006
337,38,37,BLA,0.0005639347429305914,Female,2009,2006
338,39,38,BLA,0.0005957408329048843,Female,2009,2006
339,40,39,BLA,0.0007189516529562972,Female,2009,2006
340,41,40,BLA,0.0008657204781490995,Female,2009,2006
341,42,41,BLA,0.0009279243856041127,Female,2009,2006
342,43,42,BLA,0.001086147920308483,Female,2009,2006
343,44,43,BLA,0.0011519277326478136,Female,2009,2006
344,45,44,BLA,0.001218796084832906,Female,2009,2006
345,46,45,BLA,0.0014028308946015427,Female,2009,2006
346,47,46,BLA,0.0014932633059125961,Female,2009,2006
347,48,47,BLA,0.0016597734010282785,Female,2009,2006
348,49,48,BLA,0.0019264256760925462,Female,2009,2006
349,50,49,BLA,0.0020508255809768626,Female,2009,2006
350,51,50,BLA,0.0021148954370179946,Female,2009,2006
351,52,51,BLA,0.002292851362467865,Female,2009,2006
352,53,52,BLA,0.002686151041131106,Female,2009,2006
353,54,53,BLA,0.003287995000000004,Female,2009,2006
354,55,54,BLA,0.0034689655604113107,Female,2009,2006
355,56,55,BLA,0.003641297215938303,Female,2009,2006
356,57,56,BLA,0.004020388462724936,Female,2009,2006
357,58,57,BLA,0.004218047583547559,Female,2009,2006
358,59,58,BLA,0.004435961118251932,Female,2009,2006
359,60,59,BLA,0.0049593074087403615,Female,2009,2006
360,61,60,BLA,0.005709722434447299,Female,2009,2006
361,62,61,BLA,0.006037832200514135,Female,2009,2006
362,63,62,BLA,0.006187549843187662,Female,2009,2006
363,64,63,BLA,0.007296670133676099,Female,2009,2006
364,65,64,BLA,0.008247104416452442,Female,2009,2006
365,66,65,BLA,0.008450922946015422,Female,2009,2006
366,67,66,BLA,0.009310182434447298,Female,2009,2006
367,68,67,BLA,0.011035729071979434,Female,2009,2006
368,69,68,BLA,0.01346387785089975,Female,2009,2006
369,70,69,BLA,0.014121420113110537,Female,2009,2006
370,71,70,BLA,0.014053293383033426,Female,2009,2006
371,72,71,BLA,0.015347515077120812,Female,2009,2006
372,73,72,BLA,0.017140092421593842,Female,2009,2006
373,74,73,BLA,0.019338176174807202,Female,2009,2006
374,75,74,BLA,0.02155680877377891,Female,2009,2006
375,76,75,BLA,0.02441686213367609,Female,2009,2006
376,77,76,BLA,0.0274156710874036,Female,2009,2006
377,78,77,BLA,0.03006154664267352,Female,2009,2006
378,79,78,BLA,0.03387932051156813,Female,2009,2006
379,80,79,BLA,0.04146911452699227,Female,2009,2006
380,81,80,BLA,0.046337967228791806,Female,2009,2006
381,82,81,BLA,0.05178170782262216,Female,2009,2006
382,83,82,BLA,0.057868559095115686,Female,2009,2006
383,84,83,BLA,0.0646748765552699,Female,2009,2006
384,85,84,BLA,0.07228612229305913,Female,2009,2006
385,86,85,BLA,0.08079795538046282,Female,2009,2006
386,87,86,BLA,0.0903174535681234,Female,2009,2006
387,88,87,BLA,0.10096448167352176,Female,2009,2006
388,89,88,BLA,0.1128732250616967,Female,2009,2006
389,90,89,BLA,0.12619390702827765,Female,2009,2006
390,91,90,BLA,0.14109471335475585,Female,2009,2006
391,92,91,BLA,0.15776394852185086,Female,2009,2006
392,93,92,BLA,0.17641245191516694,Female,2009,2006
393,94,93,BLA,0.197276304763496,Female,2009,2006
394,95,94,BLA,0.22061986382519286,Female,2009,2006
395,96,95,BLA,0.246739160940874,Female,2009,2006
396,97,96,BLA,0.2759657124935732,Female,2009,2006
397,98,97,BLA,0.3086707891311055,Female,2009,2006
398,99,98,BLA,0.3452702002107973,Female,2009,2006
399,100,99,BLA,0.3862296571799488,Female,2009,2006
400,1,0,BLC,0.0017020982570694074,Male,2009,2006
401,2,1,BLC,0.0002790619074550131,Male,2009,2006
402,3,2,BLC,0.0001866637557840616,Male,2009,2006
403,4,3,BLC,0.0001437140437017995,Male,2009,2006
404,5,4,BLC,0.00013229686632390745,Male,2009,2006
405,6,5,BLC,0.00012964310796915172,Male,2009,2006
406,7,6,BLC,0.00013308109511568118,Male,2009,2006
407,8,7,BLC,0.0001237970025706941,Male,2009,2006
408,9,8,BLC,0.00010582236503856042,Male,2009,2006
409,10,9,BLC,0.00010917677634961444,Male,2009,2006
410,11,10,BLC,0.0001272465424164524,Male,2009,2006
411,12,11,BLC,0.00014385340616966574,Male,2009,2006
412,13,12,BLC,0.0001584411645244216,Male,2009,2006
413,14,13,BLC,0.0001649209562982005,Male,2009,2006
414,15,14,BLC,0.00017416953727506418,Male,2009,2006
415,16,15,BLC,0.0001924046838046272,Male,2009,2006
416,17,16,BLC,0.00026014971208226207,Male,2009,2006
417,18,17,BLC,0.00040656311825192776,Male,2009,2006
418,19,18,BLC,0.00043621012082262217,Male,2009,2006
419,20,19,BLC,0.0004107829074550129,Male,2009,2006
420,21,20,BLC,0.00048433231619537264,Male,2009,2006
421,22,21,BLC,0.0005046941002570693,Male,2009,2006
422,23,22,BLC,0.00044971809511568095,Male,2009,2006
423,24,23,BLC,0.0004802155552699231,Male,2009,2006
424,25,24,BLC,0.0005054707532133676,Male,2009,2006
425,26,25,BLC,0.0004553230822622108,Male,2009,2006
426,27,26,BLC,0.0004744395964010285,Male,2009,2006
427,28,27,BLC,0.0005081894498714653,Male,2009,2006
428,29,28,BLC,0.0005520458277634962,Male,2009,2006
429,30,29,BLC,0.000566821349614396,Male,2009,2006
430,31,30,BLC,0.0005709230462724937,Male,2009,2006
431,32,31,BLC,0.0006237072750642675,Male,2009,2006
432,33,32,BLC,0.0007104620591259647,Male,2009,2006
433,34,33,BLC,0.0007779067634961442,Male,2009,2006
434,35,34,BLC,0.000866641650385605,Male,2009,2006
435,36,35,BLC,0.000970041966580977,Male,2009,2006
436,37,36,BLC,0.001020293766066838,Male,2009,2006
437,38,37,BLC,0.0011266831979434445,Male,2009,2006
438,39,38,BLC,0.0011801071619537272,Male,2009,2006
439,40,39,BLC,0.0013350572030848345,Male,2009,2006
440,41,40,BLC,0.001491364925449871,Male,2009,2006
441,42,41,BLC,0.001612685681233932,Male,2009,2006
442,43,42,BLC,0.0017831042365038555,Male,2009,2006
443,44,43,BLC,0.0018372536272493567,Male,2009,2006
444,45,44,BLC,0.001975007609254499,Male,2009,2006
445,46,45,BLC,0.002157118830334189,Male,2009,2006
446,47,46,BLC,0.0023364451362467864,Male,2009,2006
447,48,47,BLC,0.002648611467866323,Male,2009,2006
448,49,48,BLC,0.003024175619537276,Male,2009,2006
449,50,49,BLC,0.00295921883547558,Male,2009,2006
450,51,50,BLC,0.0031481135141388176,Male,2009,2006
451,52,51,BLC,0.00373911153727506,Male,2009,2006
452,53,52,BLC,0.004132678169665808,Male,2009,2006
453,54,53,BLC,0.004935535493573263,Male,2009,2006
454,55,54,BLC,0.005430059128534705,Male,2009,2006
455,56,55,BLC,0.005616912205655528,Male,2009,2006
456,57,56,BLC,0.00630550618508997,Male,2009,2006
457,58,57,BLC,0.007005232866323901,Male,2009,2006
458,59,58,BLC,0.007203802807197942,Male,2009,2006
459,60,59,BLC,0.008135840732647807,Male,2009,2006
460,61,60,BLC,0.009740284406169662,Male,2009,2006
461,62,61,BLC,0.010658130084832896,Male,2009,2006
462,63,62,BLC,0.011108484246786638,Male,2009,2006
463,64,63,BLC,0.011006228508997436,Male,2009,2006
464,65,64,BLC,0.011857741763496148,Male,2009,2006
465,66,65,BLC,0.013766003871465309,Male,2009,2006
466,67,66,BLC,0.015181144550128534,Male,2009,2006
467,68,67,BLC,0.01681694698714654,Male,2009,2006
468,69,68,BLC,0.020123837097686368,Male,2009,2006
469,70,69,BLC,0.023077689367609268,Male,2009,2006
470,71,70,BLC,0.02425645714910024,Male,2009,2006
471,72,71,BLC,0.025610195053984576,Male,2009,2006
472,73,72,BLC,0.0274391156966581,Male,2009,2006
473,74,73,BLC,0.030277345419023164,Male,2009,2006
474,75,74,BLC,0.034398488318766095,Male,2009,2006
475,76,75,BLC,0.03796678524935733,Male,2009,2006
476,77,76,BLC,0.04183970860154238,Male,2009,2006
477,78,77,BLC,0.04624418324164523,Male,2009,2006
478,79,78,BLC,0.05037494562982008,Male,2009,2006
479,80,79,BLC,0.05667493915424165,Male,2009,2006
480,81,80,BLC,0.06277620145244221,Male,2009,2006
481,82,81,BLC,0.06953754649357324,Male,2009,2006
482,83,82,BLC,0.07703072117480722,Male,2009,2006
483,84,83,BLC,0.08533530538817473,Male,2009,2006
484,85,84,BLC,0.09453957077634967,Male,2009,2006
485,86,85,BLC,0.10474143426478157,Male,2009,2006
486,87,86,BLC,0.11604951622879175,Male,2009,2006
487,88,87,BLC,0.12858431541645235,Male,2009,2006
488,89,88,BLC,0.14247951351413873,Male,2009,2006
489,90,89,BLC,0.15788342323650376,Male,2009,2006
