"","emp_percent","excl_percent","earn_ratio","pc_live","pc_secure","pc_voted","pc_voted.1","hp_ratio","AccScore","Cluster","include"
"E01005795",78.9007092198582,3.62249761677788,3.94413797185214,82.87841191067,91.044776119403,82.8502415458937,79.8309178743961,13.1266368307641,2,2,"YES"
"E01005796",80.9682804674457,3.75494071146245,4.25552250669124,85.8447488584475,91.3894324853229,87.0616686819831,81.6203143893591,13.906775216355,2,2,"YES"
"E01005797",73.4668335419274,8.53556485355648,3.45423784722222,79.8464491362764,92.8205128205128,83.1896551724138,68.9655172413793,6.52654320987654,0,4,"YES"
"E01005798",73.5777496839444,6.54520917678812,4.13248506121496,82.6086956521739,90.4132231404959,76.4192139737991,77.7292576419214,8.72491566169968,0,3,"YES"
"E01005799",66.2650602409639,12.2171945701357,4.09066666666667,77.120315581854,91.6221033868093,73.6564805057956,63.013698630137,7.7314353868492,1,1,"YES"
"E01005800",78.5619174434088,4.06698564593301,3.60939165147167,82.4626865671642,93.3333333333333,82.7788649706458,77.9843444227006,9.60281651365974,1,3,"YES"
"E01005801",76.7206477732794,5.4140127388535,4.09866970922759,81.1232449297972,91.9312169312169,81.198003327787,73.4608985024958,9.27976145291692,0,3,"YES"
"E01005802",78.3989834815756,4.30194805194805,4.23365153785875,85.1449275362319,91.09375,83.030303030303,76.3636363636364,11.847905982906,0,2,"YES"
"E01005803",78.273381294964,3.71621621621622,4.03630548402027,86.9387755102041,91.9243986254295,83.4862385321101,82.059123343527,11.1937066444478,1,2,"YES"
"E01005804",76.0797342192691,4.83005366726297,3.99453046258718,79.8488664987406,88.6509635974304,74.2424242424242,75.0582750582751,7.21879194630873,1,3,"YES"
"E01005805",80.4582210242588,3.59375,3.89408099688473,86.0294117647059,93.015873015873,81.34765625,80.859375,11.260845415872,0,3,"YES"
"E01005806",77.6315789473684,2.37623762376238,4.36705008446747,81.3953488372093,89.1067538126362,80.1470588235294,79.1666666666667,11.4905340904277,1,2,"YES"
"E01005807",76.8156424581006,3.90930414386239,4.36849738440121,86.0887096774193,90.5084745762712,83.1417624521073,82.27969348659,13.0478760751273,0,2,"YES"
"E01005808",74.1100323624595,3.50877192982456,4.31654890743676,89.7058823529412,88.9112903225807,86.9369369369369,81.3063063063063,14.0231446836418,1,2,"YES"
"E01005809",80.4835924006909,3.26197757390418,3.88888888888889,82.2274881516588,90.9819639278557,83.8071693448702,79.6044499381953,11.4594342818428,3,3,"YES"
"E01005810",73.8415545590433,4.11676646706587,4.83334631351142,87.3893805309735,90.8592321755027,82.1361058601134,80.2457466918715,11.5345324467563,0,2,"YES"
"E01005811",77.8748180494905,4.57746478873239,4.26248147555737,85.3118712273642,89.261744966443,84.5588235294118,79.936974789916,9.80810504720565,1,2,"YES"
"E01005812",76.0791366906475,2.90697674418605,4.57345106336806,88.3656509695291,86.6952789699571,87.9854368932039,83.8592233009709,18.5081658887772,1,2,"YES"
"E01005813",78.7009063444109,3.49829351535836,4.1753653305279,82.7935222672065,91.7253521126761,84.3651626442812,79.4333683105981,10.7254596040086,0,2,"YES"
"E01005814",76.3605442176871,3.32167832167832,4.09216614597189,82.5870646766169,90.2083333333333,79.6959826275787,81.6503800217155,11.152015541525,1,2,"YES"
"E01005815",79.2511700468019,3.53143841515935,4.03844608561092,81.9327731092437,90.3284671532847,79.0842872008325,79.6045785639958,10.983225513766,1,3,"YES"
"E01005816",75.1451800232288,6.93686671862821,3.70067415730337,83.0795262267343,92.1450151057402,81,67.5,5.6115,1,4,"YES"
"E01005817",78.4638554216867,6.46425073457395,3.44400887606322,82.7586206896552,89.7769516728625,79.2336217552534,73.9184177997528,5.93452991452991,1,3,"YES"
"E01005818",73.0891719745223,8.11339198435973,3.52758738833515,78.6407766990291,91.3684210526316,74.7967479674797,68.1571815718157,8.33952380952381,2,4,"YES"
"E01005819",79.3233082706767,5.11408339889851,3.60138346013284,80.977312390925,91.8586789554531,73.828125,72.65625,9.20407044923499,1,3,"YES"
"E01005820",77.7044854881267,6.15384615384615,3.5925,82.2761194029851,91.5141430948419,78.3811475409836,75.3073770491803,6.4122459633118,2,3,"YES"
"E01005821",76.4285714285714,6.27687016337059,4.26249798791188,80.1181102362205,91.0526315789474,74.3875278396437,72.1603563474387,7.79390747772158,2,3,"YES"
"E01005822",65.2542372881356,12.2507122507123,3.24161835794206,78.7941787941788,94.1068139963168,70.5521472392638,64.0081799591002,5.25433856763543,1,1,"YES"
"E01005823",72.5917431192661,7.75862068965517,3.42740017098273,84.3910806174957,92.824427480916,79.3590951932139,71.9132893496701,7.17950016886187,2,3,"YES"
"E01005824",77.7777777777778,5.67901234567901,4.44795644757729,79.8780487804878,92.7046263345196,72.7272727272727,72.9411764705882,8.69636935045805,1,4,"YES"
"E01005825",78.0548628428928,5.80847723704867,3.9548847611709,82.0557491289199,92.4357034795764,80.2985074626866,75.8208955223881,7.89991695195921,0,3,"YES"
"E01005826",70.8185053380783,7.75261324041812,3.46177635362175,77.8082191780822,91.0411622276029,61.145703611457,66.7496886674969,6.05730715843744,0,4,"YES"
"E01005827",72.8571428571428,5.27075812274368,4.10411078706949,83.2985386221294,90.0854700854701,77.1532184950136,77.7878513145966,10.0425583657588,1,3,"YES"
"E01005828",60.5769230769231,14.2255005268704,4.10280453718175,71.9869706840391,89.8809523809524,64.5550527903469,59.7285067873303,6.906,1,1,"YES"
"E01005829",71.6981132075472,8.8865096359743,3.66348526454208,78.3707865168539,91.8518518518518,70.5293276108727,69.5278969957081,10.2751794871795,2,4,"YES"
"E01005830",72.5170068027211,7.43083003952569,4.01961167279412,82.1946169772257,92.3487544483986,74.1035856573705,74.003984063745,9.07833333333333,1,4,"YES"
"E01005831",75.9725400457666,5.98031794095382,3.82171428571429,81.4625850340136,90.1033973412112,81.2080536912752,75.2636625119847,8.5019479325574,0,3,"YES"
"E01005832",77.3775216138329,6.26029654036244,3.4407907807489,79.8767967145791,91.726618705036,70.8727655099895,73.2912723449001,10.4623378919465,0,4,"YES"
"E01005833",73.305954825462,7.60626398210291,3.90171699713507,78.4565916398714,90.2964959568733,71.7329545454545,75,11.5538461538462,0,4,"YES"
"E01005834",73.6920777279522,7.41364785172704,3.68518031060806,75.9656652360515,92.1052631578947,72.2543352601156,69.4797687861272,9.09795212638076,2,4,"YES"
"E01005835",79.3103448275862,3.96893874029336,4.03943418730154,82.9166666666667,90.2777777777778,76.890756302521,77.7310924369748,10.0683351082712,2,3,"YES"
"E01005836",75.39975399754,5.14612452350699,4.01602809487139,80.9009009009009,91.4196567862714,73.1174089068826,77.4898785425101,7.7157264957265,2,3,"YES"
"E01005837",79.5765877957659,4.23197492163009,3.72006187608246,82.3223570190641,90.3560830860534,75.1450676982592,73.5009671179884,7.68258333333333,3,3,"YES"
"E01005838",75.9479956663055,5.56978233034571,3.84012642710773,85,90.7458563535912,78.5714285714286,74.3355481727575,6.81073125604474,0,3,"YES"
"E01005839",74.3119266055046,4.85714285714286,4.7777734375,85.3470437017995,91.3419913419913,82.5581395348837,81.3953488372093,13.8212719298246,3,2,"YES"
"E01005840",78.311499272198,5.625,3.74256780263873,84.493041749503,94.6273830155979,75.6449948400413,77.7089783281734,7.64561403508772,0,3,"YES"
"E01005841",76.1549925484352,3.57710651828299,3.68259933519018,84.6501128668172,90.3846153846154,75.7455268389662,77.8330019880716,11.470960221308,3,3,"YES"
"E01005842",77.8581765557164,3.81736526946108,5.00835692704044,82.7886710239652,88.8507718696398,75.0233863423761,79.3264733395697,11.5103111111111,1,2,"YES"
"E01005843",79.5698924731183,4.03700588730025,4.30134261561412,82.9827915869981,91.9732441471572,78.202479338843,79.1322314049587,10.1300209455052,2,3,"YES"
"E01005844",67.7914110429448,8.01924619085806,4.56459573569354,79.2929292929293,90.6581740976645,73.5202492211838,75.3894080996885,12.5620408666905,3,2,"YES"
"E01005845",69.3029490616622,5.94713656387665,4.46082006835938,78.7096774193548,89.2921960072595,76.2264150943396,76.5094339622642,11.7974074074074,2,2,"YES"
"E01005846",72.8971962616822,4.89510489510489,3.74998565092442,79.3939393939394,90.9734513274336,74.4117647058823,73.6274509803922,11.1909259259259,4,3,"YES"
"E01005847",75.3824756606398,5.40328895849648,4.25431347756543,80.3757828810021,88.8888888888889,76.1706555671176,74.8178980228928,9.78419711841213,4,3,"YES"
"E01005848",74.3991640543365,4.61165048543689,4.32846299054945,82.3232323232323,89.3732970027248,80.0620636152056,76.9588828549263,11.8492105263158,4,2,"YES"
"E01005849",74.1228070175439,2.82227307398932,4.38769536259632,81.7391304347826,88.1533101045296,80.3231939163498,79.5627376425855,11.8924558930171,3,2,"YES"
"E01005850",69.7201017811705,7.93539325842697,4.03182509405215,81.6568047337278,94.3877551020408,71.7209302325581,72.7441860465116,10.3349537037037,4,3,"YES"
"E01005851",72.6008344923505,3.96039603960396,3.77684662693894,81.8574514038877,88.9087656529517,76.9811320754717,79.0566037735849,11.5461158743869,5,3,"YES"
"E01005852",76.4705882352941,5.35168195718654,3.54175513064467,84.6011131725417,92.3076923076923,82.6291079812207,79.4366197183099,10.6875833333333,1,3,"YES"
"E01005853",69.4829760403531,8.33333333333333,4.2062386083443,78.498985801217,91.1304347826087,76.4948453608247,72.2680412371134,10.14625,1,4,"YES"
"E01005854",81.7632850241546,3.36574420344054,3.82754907392521,89.2682926829268,91.7920656634747,85.3260869565217,80.1630434782609,11.9005072463768,1,2,"YES"
"E01005855",75.9897828863346,4.16345412490362,4.18523477331747,84.0384615384615,89.3312101910828,88.3141762452107,78.735632183908,14.5012054713156,1,2,"YES"
"E01005856",73.6774193548387,6.42414860681115,3.86617656325485,83.3009708737864,90.8485856905158,82.0588235294118,78.7254901960784,10.3617105263158,2,3,"YES"
"E01005857",71.5068493150685,5.86734693877551,4.28612025858968,82.9213483146067,88.75,81.9354838709677,76.3440860215054,10.6018998543782,1,2,"YES"
"E01005858",80.7644882860666,3.57941834451902,3.32349726775956,86.8465430016863,92.2627737226277,83.1144465290807,78.7054409005628,9.44742424242424,1,3,"YES"
"E01005859",77.734375,5.88752196836555,3.51498072808867,89.0173410404624,89.0649762282092,88.3403361344538,75.7352941176471,10.3202777777778,2,3,"YES"
"E01005860",75.5874673629243,4.51127819548872,4.36223912025729,85.6,89.8333333333333,83.030303030303,80.7070707070707,13.4676893939394,1,2,"YES"
"E01005861",75.7532281205165,6.46481178396072,3.92193922723446,83.5073068893528,90.5429071803853,79.6731358529111,75.2808988764045,11.0452136752137,2,3,"YES"
"E01005862",78.3055198973042,4.71622701838529,3.84700775397741,80.9352517985612,93.1962025316456,78.9783889980354,77.0137524557957,11.5050308341448,1,3,"YES"
"E01005863",76.2472885032538,6.22164614387557,4.02904759741833,85.0819672131148,91.8620689655172,82.615629984051,78.548644338118,11.955875,1,2,"YES"
"E01005864",81.8077803203661,4.12162162162162,4.1304347826087,84.983498349835,89.7018970189702,86.3523573200993,81.0587262200165,14.9988398143703,2,2,"YES"
"E01005865",75.2613240418118,3.97489539748954,4.38263515971371,84.954128440367,88.6094674556213,86.2627986348123,81.5699658703072,16.6177844273446,3,2,"YES"
"E01005866",74.4210526315789,8.89655172413793,3.23077930268487,84.5528455284553,91.7006802721089,81.4716312056738,73.936170212766,11.47675,1,3,"YES"
"E01005867",76.7475035663338,3.09194467046379,4.65301404927398,85.5263157894737,89.2416225749559,83.8645418326693,82.1713147410359,12.9218127770711,1,2,"YES"
"E01005868",71.3876967095851,4.75040257648953,4.02222222222222,84.3230403800475,90.377358490566,82.8920570264766,80.2443991853361,11.6997083333333,2,2,"YES"
"E01005869",75.3761969904241,5.103668261563,4.31461677241242,82.7731092436975,89.4827586206897,77.7327935222672,75.4048582995951,10.8726666666667,1,2,"YES"
"E01005870",76.4530551415797,6.69724770642202,4.0488163313908,75.4132231404959,93.1608133086876,75.3521126760563,70.6572769953052,6.99493948628638,2,4,"YES"
"E01005871",77.82874617737,5.77299412915851,3.2098900217154,81.9148936170213,91.9117647058823,77.5,72.5,6.31751163781662,1,3,"YES"
"E01005872",75.3293413173653,6.90647482014388,3.39827861657303,79.553264604811,92.2018348623853,72.5378787878788,70.8333333333333,5.59834520349759,1,4,"YES"
"E01005873",77.2663877266388,4.95221546481321,4.00339480581678,77.3175542406312,91.9463087248322,78.0645161290323,71.6129032258065,9.87744791666667,2,3,"YES"
"E01005874",65.4838709677419,12.4919510624598,3.62875907863615,80.7547169811321,92.7392739273927,68.064228367529,66.1909009812667,5.03830365447691,0,1,"YES"
"E01005875",77.3030707610147,6.05822187254131,3.82610238111243,82.0952380952381,92.2185430463576,74.167507568113,72.452068617558,7.94694312442005,1,3,"YES"
"E01005876",75.5047106325707,5.24091293322063,4.08442461366723,78.6290322580645,89.1938250428816,75.678496868476,72.1294363256785,7.52925925925926,0,4,"YES"
"E01005877",72.3781388478582,7.61904761904762,3.50393087892343,82.039911308204,92.7875243664717,74.2596810933941,70.9567198177676,6.79444660412697,0,4,"YES"
"E01005878",71.1538461538462,7.07070707070707,4.12963050404236,82.8260869565217,90.9943714821764,72.635814889336,71.327967806841,10.3858547008547,2,3,"YES"
"E01005879",68.9144736842105,7.30337078651685,4.28062943361726,79.7368421052632,90.8685968819599,68.705035971223,73.2613908872902,10.1198148148148,2,4,"YES"
"E01005880",78.1204111600587,4.22420796100731,3.86452843145433,86.8365180467091,90.8006814310051,83.9444995044599,79.7819623389495,10.9738833396468,4,3,"YES"
"E01005881",79.1044776119403,2.72108843537415,4.79682221391652,84.2245989304813,89.6551724137931,84.1477949940405,85.1013110846246,15.48075,4,2,"YES"
"E01005882",75.8913412563667,4.56171735241503,4.18798913043478,87.7805486284289,91.497975708502,79.5010845986985,83.1887201735358,13.0740079365079,4,2,"YES"
"E01005883",78.816199376947,2.69645608628659,4.25241826776983,88.3333333333333,90.4013961605585,85.8736059479554,84.4795539033457,14.8914682539683,6,2,"YES"
"E01005884",80.7395993836672,3.04777594728171,4.38761420036765,84.6,87.6254180602007,82.6961770623742,81.9919517102616,12.5348611111111,3,2,"YES"
"E01005885",75.7716049382716,5.35714285714286,4.23198455778896,83.0985915492958,92.3976608187134,74.6951219512195,76.9308943089431,7.78288770250299,2,3,"YES"
"E01005886",69.7142857142857,8.57664233576642,3.66082849279627,77.728285077951,93.3070866141732,74.228028503563,68.5273159144893,6.21958456917883,3,4,"YES"
"E01005887",64.369310793238,10.0946372239748,4.48168992840666,81.5555555555556,91.2959381044487,73.8219895287958,64.0837696335079,5.5978162232773,3,4,"YES"
"E01005888",73.4397677793904,8.21214713430282,4.26504780910686,81.104033970276,93.7735849056604,73.0324074074074,65.7407407407407,7.31567760848205,3,4,"YES"
"E01005889",73.374613003096,7.7720207253886,4.04654458907688,70.704845814978,93.2405566600398,66.2514156285391,71.0079275198188,7.34770299145299,1,4,"YES"
"E01005890",66.2337662337662,9.20826161790017,4.00267169351729,78.3720930232558,90.1840490797546,71.0955710955711,68.0652680652681,6.63247607655502,2,4,"YES"
"E01005891",76.1658031088083,5.42986425339367,4.16630756738037,77.4418604651163,88.7096774193548,69.6245733788396,78.2707622298066,9.35617126277798,4,3,"YES"
"E01005892",73.3233979135618,7.74710596616207,4.08233634429239,80.4054054054054,91.1368015414258,72.2411831626849,71.7861205915813,6.61799533799534,2,4,"YES"
"E01005893",72.6571113561191,8.30519918973666,3.5897471761492,79.4361525704809,92.992700729927,72.207327971403,69.8838248436104,5.94945888364975,2,4,"YES"
"E01005894",73.7160120845921,6.37300843486411,3.80570370643286,80.8791208791209,93.8104448742747,73.8974970202622,68.5339690107271,6.75689327562754,2,4,"YES"
"E01005895",74.4058500914077,7.14285714285714,3.58934214904991,77.9329608938548,92.1182266009852,70.9459459459459,69.8648648648649,7.23985714285714,2,4,"YES"
"E01005896",76.8082663605052,7.62527233115468,3.62682927121274,79.5716639209226,93.9794419970631,75.0943396226415,69.0566037735849,5.08740357609469,3,4,"YES"
"E01005897",76.5060240963855,6.21375310687655,3.94341540245834,79.5698924731183,90.6367041198502,74.2639040348964,73.8276990185387,8.6743238022478,3,3,"YES"
"E01005898",75.6410256410256,6.74401740391588,4.30705319506038,84.6153846153846,88.9473684210526,75.2962625341841,76.8459434822242,10.2443421052632,7,3,"YES"
"E01005899",77.4193548387097,4.30769230769231,3.78027973340456,83.4146341463415,90.2195608782435,71.7542120911794,78.4935579781962,8.28137475525066,3,3,"YES"
"E01005900",70.1062215477997,7.69230769230769,4.43560902857304,79.3103448275862,89.4941634241245,74.6253746253746,76.023976023976,10.1131697731527,3,3,"YES"
"E01005901",79.5580110497238,3.4923339011925,4.76777152989273,81.4009661835749,92.2606924643585,71.6842105263158,79.7894736842105,11.2289132612641,3,2,"YES"
"E01005902",68.8125894134478,9.76172175249808,3.95166477403197,78.47533632287,91.6500994035785,65.5063291139241,68.0379746835443,8.08114660258459,4,4,"YES"
"E01005903",75.8241758241758,3.89294403892944,4.36048087981431,83.5266821345708,90.873786407767,81.0311284046693,83.2684824902724,13.8517253158021,3,2,"YES"
"E01005904",76.7441860465116,4.56026058631922,4.16666666666667,84.7311827956989,90.7142857142857,83.7537840565086,80.2219979818365,9.72868915806476,3,3,"YES"
