"","year","sex","age","count"
"6131","2043","Female",101,5731
"6132","2043","Female",102,3196
"6133","2043","Female",103,1929
"6134","2043","Female",104,1059
"6135","2043","Female",105,948
"6136","2043","Female",110,7
"6137","2044","Male",16,366844
"6138","2044","Male",17,370886
"6139","2044","Male",18,375855
"6140","2044","Male",19,382698
"6141","2044","Male",20,389661
"6142","2044","Male",21,394780
"6143","2044","Male",22,403013
"6144","2044","Male",23,412894
"6145","2044","Male",24,433705
"6146","2044","Male",25,449645
"6147","2044","Male",26,462880
"6148","2044","Male",27,474061
"6149","2044","Male",28,485524
"6150","2044","Male",29,483817
"6151","2044","Male",30,485720
"6152","2044","Male",31,493499
"6153","2044","Male",32,504596
"6154","2044","Male",33,496734
"6155","2044","Male",34,486375
"6156","2044","Male",35,480408
"6157","2044","Male",36,481681
"6158","2044","Male",37,466767
"6159","2044","Male",38,456087
"6160","2044","Male",39,439903
"6161","2044","Male",40,431948
"6162","2044","Male",41,421030
"6163","2044","Male",42,415403
"6164","2044","Male",43,425566
"6165","2044","Male",44,435678
"6166","2044","Male",45,444066
"6167","2044","Male",46,445957
"6168","2044","Male",47,453134
"6169","2044","Male",48,451016
"6170","2044","Male",49,444476
"6171","2044","Male",50,453787
"6172","2044","Male",51,450017
"6173","2044","Male",52,457141
"6174","2044","Male",53,466631
"6175","2044","Male",54,456047
"6176","2044","Male",55,445600
"6177","2044","Male",56,444118
"6178","2044","Male",57,427677
"6179","2044","Male",58,433019
"6180","2044","Male",59,428829
"6181","2044","Male",60,414485
"6182","2044","Male",61,414249
"6183","2044","Male",62,410189
"6184","2044","Male",63,411779
"6185","2044","Male",64,409362
"6186","2044","Male",65,391979
"6187","2044","Male",66,363361
"6188","2044","Male",67,354504
"6189","2044","Male",68,355515
"6190","2044","Male",69,356823
"6191","2044","Male",70,357102
"6192","2044","Male",71,366615
"6193","2044","Male",72,375397
"6194","2044","Male",73,377199
"6195","2044","Male",74,361167
"6196","2044","Male",75,361044
"6197","2044","Male",76,351852
"6198","2044","Male",77,347363
"6199","2044","Male",78,333513
"6200","2044","Male",79,323731
"6201","2044","Male",80,307499
"6202","2044","Male",81,287271
"6203","2044","Male",82,266836
"6204","2044","Male",83,242663
"6205","2044","Male",84,217308
"6206","2044","Male",85,196735
"6207","2044","Male",86,176668
"6208","2044","Male",87,154071
"6209","2044","Male",88,132799
"6210","2044","Male",89,112455
"6211","2044","Male",90,97353
"6212","2044","Male",91,81964
"6213","2044","Male",92,66279
"6214","2044","Male",93,54559
"6215","2044","Male",94,44280
"6216","2044","Male",95,35414
"6217","2044","Male",96,28066
"6218","2044","Male",97,22187
"6219","2044","Male",98,12014
"6220","2044","Male",99,7838
"6221","2044","Male",100,5052
"6222","2044","Male",101,2877
"6223","2044","Male",102,1506
"6224","2044","Male",103,749
"6225","2044","Male",104,411
"6226","2044","Male",105,351
"6227","2044","Male",110,1
"6228","2044","Female",16,346481
"6229","2044","Female",17,349573
"6230","2044","Female",18,353588
"6231","2044","Female",19,359675
"6232","2044","Female",20,365811
"6233","2044","Female",21,369293
"6234","2044","Female",22,376059
"6235","2044","Female",23,385446
"6236","2044","Female",24,404189
"6237","2044","Female",25,417883
"6238","2044","Female",26,431938
"6239","2044","Female",27,442605
"6240","2044","Female",28,453156
"6241","2044","Female",29,452306
"6242","2044","Female",30,455029
"6243","2044","Female",31,462977
"6244","2044","Female",32,474529
"6245","2044","Female",33,467731
"6246","2044","Female",34,460115
"6247","2044","Female",35,454517
"6248","2044","Female",36,456726
"6249","2044","Female",37,442031
"6250","2044","Female",38,434546
"6251","2044","Female",39,419226
"6252","2044","Female",40,412224
"6253","2044","Female",41,401728
"6254","2044","Female",42,396383
"6255","2044","Female",43,409098
"6256","2044","Female",44,414102
"6257","2044","Female",45,424892
"6258","2044","Female",46,428653
"6259","2044","Female",47,438523
"6260","2044","Female",48,434692
"6261","2044","Female",49,433534
"6262","2044","Female",50,444109
"6263","2044","Female",51,445962
"6264","2044","Female",52,461579
"6265","2044","Female",53,464750
"6266","2044","Female",54,454945
"6267","2044","Female",55,454315
"6268","2044","Female",56,459809
"6269","2044","Female",57,451018
"6270","2044","Female",58,448104
"6271","2044","Female",59,446398
"6272","2044","Female",60,436335
"6273","2044","Female",61,438005
"6274","2044","Female",62,436362
"6275","2044","Female",63,436135
"6276","2044","Female",64,433361
"6277","2044","Female",65,412485
"6278","2044","Female",66,383202
"6279","2044","Female",67,374097
"6280","2044","Female",68,379550
"6281","2044","Female",69,383272
"6282","2044","Female",70,386466
"6283","2044","Female",71,398229
"6284","2044","Female",72,410109
"6285","2044","Female",73,420397
"6286","2044","Female",74,404393
"6287","2044","Female",75,407182
"6288","2044","Female",76,399204
"6289","2044","Female",77,393977
"6290","2044","Female",78,386198
"6291","2044","Female",79,378533
"6292","2044","Female",80,363458
"6293","2044","Female",81,343265
"6294","2044","Female",82,322078
"6295","2044","Female",83,297750
"6296","2044","Female",84,271669
"6297","2044","Female",85,250544
"6298","2044","Female",86,228978
"6299","2044","Female",87,204193
"6300","2044","Female",88,180009
"6301","2044","Female",89,157051
"6302","2044","Female",90,140437
"6303","2044","Female",91,121153
"6304","2044","Female",92,101565
"6305","2044","Female",93,86213
"6306","2044","Female",94,72653
"6307","2044","Female",95,59702
"6308","2044","Female",96,49286
"6309","2044","Female",97,40382
"6310","2044","Female",98,22984
"6311","2044","Female",99,15741
"6312","2044","Female",100,10597
"6313","2044","Female",101,6419
"6314","2044","Female",102,3555
"6315","2044","Female",103,1878
"6316","2044","Female",104,1069
"6317","2044","Female",105,986
"6318","2044","Female",110,8
"6319","2045","Male",16,365760
"6320","2045","Male",17,369617
"6321","2045","Male",18,374487
"6322","2045","Male",19,381235
"6323","2045","Male",20,389627
"6324","2045","Male",21,396208
"6325","2045","Male",22,400686
"6326","2045","Male",23,408508
"6327","2045","Male",24,417060
"6328","2045","Male",25,436654
"6329","2045","Male",26,451938
"6330","2045","Male",27,464562
"6331","2045","Male",28,475361
"6332","2045","Male",29,486668
"6333","2045","Male",30,484684
"6334","2045","Male",31,486206
"6335","2045","Male",32,493977
"6336","2045","Male",33,504806
"6337","2045","Male",34,496525
"6338","2045","Male",35,485899
"6339","2045","Male",36,479983
"6340","2045","Male",37,481325
"6341","2045","Male",38,466331
"6342","2045","Male",39,455665
"6343","2045","Male",40,439506
"6344","2045","Male",41,431570
"6345","2045","Male",42,420845
"6346","2045","Male",43,415363
"6347","2045","Male",44,425575
"6348","2045","Male",45,435593
"6349","2045","Male",46,443763
"6350","2045","Male",47,445568
"6351","2045","Male",48,452644
"6352","2045","Male",49,450514
"6353","2045","Male",50,444010
"6354","2045","Male",51,453223
"6355","2045","Male",52,449414
"6356","2045","Male",53,456521
"6357","2045","Male",54,465840
"6358","2045","Male",55,455052
"6359","2045","Male",56,444379
"6360","2045","Male",57,442685
"6361","2045","Male",58,426013
"6362","2045","Male",59,430996
"6363","2045","Male",60,426665
"6364","2045","Male",61,412244
"6365","2045","Male",62,411795
"6366","2045","Male",63,407591
"6367","2045","Male",64,408901
"6368","2045","Male",65,406056
"6369","2045","Male",66,388451
"6370","2045","Male",67,359799
"6371","2045","Male",68,350721
"6372","2045","Male",69,351387
"6373","2045","Male",70,352193
"6374","2045","Male",71,351947
"6375","2045","Male",72,360737
"6376","2045","Male",73,368647
"6377","2045","Male",74,369632
"6378","2045","Male",75,353148
"6379","2045","Male",76,352111
"6380","2045","Male",77,342117
"6381","2045","Male",78,336613
"6382","2045","Male",79,321985
"6383","2045","Male",80,311176
"6384","2045","Male",81,294099
"6385","2045","Male",82,273167
"6386","2045","Male",83,252012
"6387","2045","Male",84,227408
"6388","2045","Male",85,201872
"6389","2045","Male",86,180982
"6390","2045","Male",87,160742
"6391","2045","Male",88,138468
"6392","2045","Male",89,117742
"6393","2045","Male",90,98212
"6394","2045","Male",91,83604
"6395","2045","Male",92,69079
"6396","2045","Male",93,54701
"6397","2045","Male",94,43989
"6398","2045","Male",95,34785
"6399","2045","Male",96,27029
"6400","2045","Male",97,20751
"6401","2045","Male",98,15839
"6402","2045","Male",99,8248
"6403","2045","Male",100,5153
"6404","2045","Male",101,3171
"6405","2045","Male",102,1717
"6406","2045","Male",103,852
"6407","2045","Male",104,400
"6408","2045","Male",105,363
"6409","2045","Male",110,1
"6410","2045","Female",16,345441
"6411","2045","Female",17,348358
"6412","2045","Female",18,352281
"6413","2045","Female",19,358275
"6414","2045","Female",20,365766
"6415","2045","Female",21,370657
"6416","2045","Female",22,373821
"6417","2045","Female",23,381266
"6418","2045","Female",24,389544
"6419","2045","Female",25,406835
"6420","2045","Female",26,419999
"6421","2045","Female",27,433779
"6422","2045","Female",28,444096
"6423","2045","Female",29,454474
"6424","2045","Female",30,453353
"6425","2045","Female",31,455839
"6426","2045","Female",32,463810
"6427","2045","Female",33,475406
"6428","2045","Female",34,468484
"6429","2045","Female",35,460673
"6430","2045","Female",36,455061
"6431","2045","Female",37,457171
"6432","2045","Female",38,442214
"6433","2045","Female",39,434673
"6434","2045","Female",40,419499
"6435","2045","Female",41,412403
"6436","2045","Female",42,401973
"6437","2045","Female",43,396697
"6438","2045","Female",44,409145
"6439","2045","Female",45,414170
"6440","2045","Female",46,425078
"6441","2045","Female",47,428754
"6442","2045","Female",48,438570
"6443","2045","Female",49,434814
"6444","2045","Female",50,433603
"6445","2045","Female",51,444086
"6446","2045","Female",52,445805
"6447","2045","Female",53,461208
"6448","2045","Female",54,464278
"6449","2045","Female",55,454395
"6450","2045","Female",56,453699
"6451","2045","Female",57,459117
"6452","2045","Female",58,450255
"6453","2045","Female",59,447235
"6454","2045","Female",60,445359
"6455","2045","Female",61,435099
"6456","2045","Female",62,436570
"6457","2045","Female",63,434758
"6458","2045","Female",64,434352
"6459","2045","Female",65,431268
"6460","2045","Female",66,410145
"6461","2045","Female",67,380859
"6462","2045","Female",68,371597
"6463","2045","Female",69,376694
"6464","2045","Female",70,380028
"6465","2045","Female",71,382793
"6466","2045","Female",72,393954
"6467","2045","Female",73,405183
"6468","2045","Female",74,414694
"6469","2045","Female",75,398157
"6470","2045","Female",76,400100
"6471","2045","Female",77,391351
"6472","2045","Female",78,385232
"6473","2045","Female",79,376580
"6474","2045","Female",80,367877
"6475","2045","Female",81,351847
"6476","2045","Female",82,330782
"6477","2045","Female",83,308698
"6478","2045","Female",84,283570
"6479","2045","Female",85,256842
"6480","2045","Female",86,234884
"6481","2045","Female",87,212619
"6482","2045","Female",88,187555
"6483","2045","Female",89,163319
"6484","2045","Female",90,140522
"6485","2045","Female",91,123712
"6486","2045","Female",92,104880
"6487","2045","Female",93,86231
"6488","2045","Female",94,71643
"6489","2045","Female",95,58970
"6490","2045","Female",96,47191
"6491","2045","Female",97,37800
"6492","2045","Female",98,29934
"6493","2045","Female",99,16402
"6494","2045","Female",100,10769
"6495","2045","Female",101,6926
"6496","2045","Female",102,3993
"6497","2045","Female",103,2094
"6498","2045","Female",104,1044
"6499","2045","Female",105,1009
"6500","2045","Female",110,8
"6501","2046","Male",16,364876
"6502","2046","Male",17,368533
"6503","2046","Male",18,373219
"6504","2046","Male",19,379868
"6505","2046","Male",20,388165
"6506","2046","Male",21,396175
"6507","2046","Male",22,402113
"6508","2046","Male",23,406185
"6509","2046","Male",24,412675
"6510","2046","Male",25,420015
"6511","2046","Male",26,438955
"6512","2046","Male",27,453626
"6513","2046","Male",28,465866
"6514","2046","Male",29,476512
"6515","2046","Male",30,487537
"6516","2046","Male",31,485173
"6517","2046","Male",32,486689
"6518","2046","Male",33,494199
"6519","2046","Male",34,504596
"6520","2046","Male",35,496044
"6521","2046","Male",36,485476
"6522","2046","Male",37,479633
"6523","2046","Male",38,480877
"6524","2046","Male",39,465905
"6525","2046","Male",40,455257
"6526","2046","Male",41,439126
"6527","2046","Male",42,431378
"6528","2046","Male",43,420805
"6529","2046","Male",44,415399
"6530","2046","Male",45,425520
"6531","2046","Male",46,435316
"6532","2046","Male",47,443391
"6533","2046","Male",48,445109
"6534","2046","Male",49,452153
"6535","2046","Male",50,450045
"6536","2046","Male",51,443488
"6537","2046","Male",52,452628
"6538","2046","Male",53,448837
"6539","2046","Male",54,455780
"6540","2046","Male",55,464830
"6541","2046","Male",56,453813
"6542","2046","Male",57,442967
"6543","2046","Male",58,440976
"6544","2046","Male",59,424050
"6545","2046","Male",60,428847
"6546","2046","Male",61,424382
"6547","2046","Male",62,409834
"6548","2046","Male",63,409221
"6549","2046","Male",64,404785
"6550","2046","Male",65,405640
"6551","2046","Male",66,402441
"6552","2046","Male",67,384672
"6553","2046","Male",68,356007
"6554","2046","Male",69,346707
"6555","2046","Male",70,346886
"6556","2046","Male",71,347175
"6557","2046","Male",72,346385
"6558","2046","Male",73,354339
"6559","2046","Male",74,361347
"6560","2046","Male",75,361521
"6561","2046","Male",76,344524
"6562","2046","Male",77,342490
"6563","2046","Male",78,331656
"6564","2046","Male",79,325116
"6565","2046","Male",80,309653
"6566","2046","Male",81,297773
"6567","2046","Male",82,279833
"6568","2046","Male",83,258169
"6569","2046","Male",84,236354
"6570","2046","Male",85,211441
"6571","2046","Male",86,185893
"6572","2046","Male",87,164852
"6573","2046","Male",88,144649
"6574","2046","Male",89,122945
"6575","2046","Male",90,102996
"6576","2046","Male",91,84491
"6577","2046","Male",92,70593
"6578","2046","Male",93,57127
"6579","2046","Male",94,44197
"6580","2046","Male",95,34633
"6581","2046","Male",96,26609
"6582","2046","Male",97,20033
"6583","2046","Male",98,14852
"6584","2046","Male",99,10903
"6585","2046","Male",100,5437
"6586","2046","Male",101,3243
"6587","2046","Male",102,1898
"6588","2046","Male",103,974
"6589","2046","Male",104,457
"6590","2046","Male",105,363
"6591","2046","Male",110,2
"6592","2046","Female",16,344590
"6593","2046","Female",17,347319
"6594","2046","Female",18,351067
"6595","2046","Female",19,356970
"6596","2046","Female",20,364368
"6597","2046","Female",21,370612
"6598","2046","Female",22,375186
"6599","2046","Female",23,379029
"6600","2046","Female",24,385363
"6601","2046","Female",25,392193
"6602","2046","Female",26,408954
"6603","2046","Female",27,421845
"6604","2046","Female",28,435272
"6605","2046","Female",29,445418
"6606","2046","Female",30,455522
"6607","2046","Female",31,454167
"6608","2046","Female",32,456677
"6609","2046","Female",33,464693
"6610","2046","Female",34,476158
"6611","2046","Female",35,469041
"6612","2046","Female",36,461217
"6613","2046","Female",37,455512
"6614","2046","Female",38,457346
"6615","2046","Female",39,442338
"6616","2046","Female",40,434938
"6617","2046","Female",41,419676
"6618","2046","Female",42,412645
"6619","2046","Female",43,402286
"6620","2046","Female",44,396762
"6621","2046","Female",45,409222
"6622","2046","Female",46,414375
"6623","2046","Female",47,425191
"6624","2046","Female",48,428823
"6625","2046","Female",49,438693
"6626","2046","Female",50,434889
"6627","2046","Female",51,433609
"6628","2046","Female",52,443941
"6629","2046","Female",53,445478
"6630","2046","Female",54,460755
"6631","2046","Female",55,463719
"6632","2046","Female",56,453793
"6633","2046","Female",57,453039
"6634","2046","Female",58,458343
"6635","2046","Female",59,449396
"6636","2046","Female",60,446213
"6637","2046","Female",61,444108
"6638","2046","Female",62,433699
"6639","2046","Female",63,434992
"6640","2046","Female",64,433009
"6641","2046","Female",65,432282
"6642","2046","Female",66,428841
"6643","2046","Female",67,407648
"6644","2046","Female",68,378340
"6645","2046","Female",69,368847
"6646","2046","Female",70,373553
"6647","2046","Female",71,376465
"6648","2046","Female",72,378749
"6649","2046","Female",73,389293
"6650","2046","Female",74,399767
"6651","2046","Female",75,408374
"6652","2046","Female",76,391320
"6653","2046","Female",77,392328
"6654","2046","Female",78,382767
"6655","2046","Female",79,375752
"6656","2046","Female",80,366112
"6657","2046","Female",81,356263
"6658","2046","Female",82,339204
"6659","2046","Female",83,317199
"6660","2046","Female",84,294169
"6661","2046","Female",85,268273
"6662","2046","Female",86,240978
"6663","2046","Female",87,218295
"6664","2046","Female",88,195492
"6665","2046","Female",89,170364
"6666","2046","Female",90,146321
"6667","2046","Female",91,123965
"6668","2046","Female",92,107266
"6669","2046","Female",93,89197
"6670","2046","Female",94,71789
"6671","2046","Female",95,58261
"6672","2046","Female",96,46707
"6673","2046","Female",97,36269
"6674","2046","Female",98,28084
"6675","2046","Female",99,21409
"6676","2046","Female",100,11248
"6677","2046","Female",101,7055
"6678","2046","Female",102,4318
"6679","2046","Female",103,2358
"6680","2046","Female",104,1166
"6681","2046","Female",105,1010
"6682","2046","Female",110,8
"6683","2047","Male",16,364326
"6684","2047","Male",17,367649
"6685","2047","Male",18,372137
"6686","2047","Male",19,378602
"6687","2047","Male",20,386798
"6688","2047","Male",21,394714
"6689","2047","Male",22,402082
"6690","2047","Male",23,407613
"6691","2047","Male",24,410355
"6692","2047","Male",25,415636
"6693","2047","Male",26,422322
"6694","2047","Male",27,440648
"6695","2047","Male",28,454940
"6696","2047","Male",29,467023
"6697","2047","Male",30,477387
"6698","2047","Male",31,488028
"6699","2047","Male",32,485661
"6700","2047","Male",33,486920
"6701","2047","Male",34,494001
"6702","2047","Male",35,504114
"6703","2047","Male",36,495616
"6704","2047","Male",37,485128
"6705","2047","Male",38,479194
"6706","2047","Male",39,480440
"6707","2047","Male",40,465495
"6708","2047","Male",41,454865
"6709","2047","Male",42,438931
"6710","2047","Male",43,431329
"6711","2047","Male",44,420842
"6712","2047","Male",45,415376
"6713","2047","Male",46,425273
"6714","2047","Male",47,434974
"6715","2047","Male",48,442949
"6716","2047","Male",49,444648
"6717","2047","Male",50,451694
"6718","2047","Male",51,449522
"6719","2047","Male",52,442937
"6720","2047","Male",53,452057
"6721","2047","Male",54,448140
"6722","2047","Male",55,454823
"6723","2047","Male",56,463575
"6724","2047","Male",57,452383
"6725","2047","Male",58,441281
"6726","2047","Male",59,438964
"6727","2047","Male",60,421966
"6728","2047","Male",61,426581
"6729","2047","Male",62,421926
"6730","2047","Male",63,407310
"6731","2047","Male",64,406442
"6732","2047","Male",65,401602
"6733","2047","Male",66,402073
"6734","2047","Male",67,398569
"6735","2047","Male",68,380649
"6736","2047","Male",69,351981
"6737","2047","Male",70,342326
"6738","2047","Male",71,342009
"6739","2047","Male",72,341759
"6740","2047","Male",73,340327
"6741","2047","Male",74,347416
"6742","2047","Male",75,353521
"6743","2047","Male",76,352796
"6744","2047","Male",77,335231
"6745","2047","Male",78,332148
"6746","2047","Male",79,320466
"6747","2047","Male",80,312810
"6748","2047","Male",81,296481
"6749","2047","Male",82,283495
"6750","2047","Male",83,264651
"6751","2047","Male",84,242314
"6752","2047","Male",85,219951
"6753","2047","Male",86,194898
"6754","2047","Male",87,169515
"6755","2047","Male",88,148535
"6756","2047","Male",89,128619
"6757","2047","Male",90,107718
"6758","2047","Male",91,88763
"6759","2047","Male",92,71476
"6760","2047","Male",93,58494
"6761","2047","Male",94,46254
"6762","2047","Male",95,34873
"6763","2047","Male",96,26556
"6764","2047","Male",97,19769
"6765","2047","Male",98,14373
"6766","2047","Male",99,10249
"6767","2047","Male",100,7207
"6768","2047","Male",101,3431
"6769","2047","Male",102,1946
"6770","2047","Male",103,1080
"6771","2047","Male",104,522
"6772","2047","Male",105,391
"6773","2047","Male",110,3
"6774","2047","Female",16,344074
"6775","2047","Female",17,346468
"6776","2047","Female",18,350028
"6777","2047","Female",19,355756
"6778","2047","Female",20,363062
"6779","2047","Female",21,369216
"6780","2047","Female",22,375141
"6781","2047","Female",23,380394
"6782","2047","Female",24,383128
"6783","2047","Female",25,388015
"6784","2047","Female",26,394316
"6785","2047","Female",27,410800
"6786","2047","Female",28,423344
"6787","2047","Female",29,436597
"6788","2047","Female",30,446470
"6789","2047","Female",31,456336
"6790","2047","Female",32,455008
"6791","2047","Female",33,457565
"6792","2047","Female",34,465450
"6793","2047","Female",35,476715
"6794","2047","Female",36,469584
"6795","2047","Female",37,461667
"6796","2047","Female",38,455693
"6797","2047","Female",39,457461
"6798","2047","Female",40,442603
"6799","2047","Female",41,435108
"6800","2047","Female",42,419916
"6801","2047","Female",43,412952
"6802","2047","Female",44,402350
"6803","2047","Female",45,396860
"6804","2047","Female",46,409438
"6805","2047","Female",47,414509
"6806","2047","Female",48,425273
"6807","2047","Female",49,428967
"6808","2047","Female",50,438771
"6809","2047","Female",51,434901
"6810","2047","Female",52,433493
"6811","2047","Female",53,443627
"6812","2047","Female",54,445072
"6813","2047","Female",55,460217
"6814","2047","Female",56,463106
"6815","2047","Female",57,453147
"6816","2047","Female",58,452302
"6817","2047","Female",59,457474
"6818","2047","Female",60,448387
"6819","2047","Female",61,444980
"6820","2047","Female",62,442689
"6821","2047","Female",63,432160
"6822","2047","Female",64,433270
"6823","2047","Female",65,430974
"6824","2047","Female",66,429881
"6825","2047","Female",67,426250
"6826","2047","Female",68,404968
"6827","2047","Female",69,375570
"6828","2047","Female",70,365819
"6829","2047","Female",71,370101
"6830","2047","Female",72,372541
"6831","2047","Female",73,374339
"6832","2047","Female",74,384166
"6833","2047","Female",75,393758
"6834","2047","Female",76,401445
"6835","2047","Female",77,383816
"6836","2047","Female",78,383828
"6837","2047","Female",79,373459
"6838","2047","Female",80,365432
"6839","2047","Female",81,354699
"6840","2047","Female",82,343614
"6841","2047","Female",83,325439
"6842","2047","Female",84,302443
"6843","2047","Female",85,278485
"6844","2047","Female",86,251891
"6845","2047","Female",87,224158
"6846","2047","Female",88,200912
"6847","2047","Female",89,177775
"6848","2047","Female",90,152836
"6849","2047","Female",91,129268
"6850","2047","Female",92,107652
"6851","2047","Female",93,91380
"6852","2047","Female",94,74391
"6853","2047","Female",95,58493
"6854","2047","Female",96,46238
"6855","2047","Female",97,35973
"6856","2047","Female",98,27005
"6857","2047","Female",99,20132
"6858","2047","Female",100,14717
"6859","2047","Female",101,7387
"6860","2047","Female",102,4409
"6861","2047","Female",103,2556
"6862","2047","Female",104,1316
"6863","2047","Female",105,1074
"6864","2047","Female",110,9
"6865","2048","Male",16,364216
"6866","2048","Male",17,367100
"6867","2048","Male",18,371254
"6868","2048","Male",19,377521
"6869","2048","Male",20,385533
"6870","2048","Male",21,393349
"6871","2048","Male",22,400622
"6872","2048","Male",23,407584
"6873","2048","Male",24,411784
"6874","2048","Male",25,413317
"6875","2048","Male",26,417945
"6876","2048","Male",27,424026
"6877","2048","Male",28,441967
"6878","2048","Male",29,456105
"6879","2048","Male",30,467905
"6880","2048","Male",31,477887
"6881","2048","Male",32,488517
"6882","2048","Male",33,485896
"6883","2048","Male",34,486731
"6884","2048","Male",35,493530
"6885","2048","Male",36,503686
"6886","2048","Male",37,495263
"6887","2048","Male",38,484690
"6888","2048","Male",39,478766
"6889","2048","Male",40,480017
"6890","2048","Male",41,465096
"6891","2048","Male",42,454659
"6892","2048","Male",43,438878
"6893","2048","Male",44,431356
"6894","2048","Male",45,420819
"6895","2048","Male",46,415161
"6896","2048","Male",47,424961
"6897","2048","Male",48,434563
"6898","2048","Male",49,442507
"6899","2048","Male",50,444222
"6900","2048","Male",51,451181
"6901","2048","Male",52,448971
"6902","2048","Male",53,442411
"6903","2048","Male",54,451369
"6904","2048","Male",55,447229
"6905","2048","Male",56,453625
"6906","2048","Male",57,462128
"6907","2048","Male",58,450679
"6908","2048","Male",59,439294
"6909","2048","Male",60,436827
"6910","2048","Male",61,419767
"6911","2048","Male",62,424142
"6912","2048","Male",63,419352
"6913","2048","Male",64,404584
"6914","2048","Male",65,403287
"6915","2048","Male",66,398116
"6916","2048","Male",67,398251
"6917","2048","Male",68,394445
"6918","2048","Male",69,376376
"6919","2048","Male",70,347587
"6920","2048","Male",71,337575
"6921","2048","Male",72,336743
"6922","2048","Male",73,335858
"6923","2048","Male",74,333767
"6924","2048","Male",75,339993
"6925","2048","Male",76,345100
"6926","2048","Male",77,343391
"6927","2048","Male",78,325236
"6928","2048","Male",79,321077
"6929","2048","Male",80,308482
"6930","2048","Male",81,299659
"6931","2048","Male",82,282439
"6932","2048","Male",83,268293
"6933","2048","Male",84,248589
"6934","2048","Male",85,225694
"6935","2048","Male",86,202939
"6936","2048","Male",87,177923
"6937","2048","Male",88,152928
"6938","2048","Male",89,132259
"6939","2048","Male",90,112871
"6940","2048","Male",91,92993
"6941","2048","Male",92,75229
"6942","2048","Male",93,59342
"6943","2048","Male",94,47459
"6944","2048","Male",95,36577
"6945","2048","Male",96,26802
"6946","2048","Male",97,19777
"6947","2048","Male",98,14220
"6948","2048","Male",99,9944
"6949","2048","Male",100,6792
"6950","2048","Male",101,4558
"6951","2048","Male",102,2065
"6952","2048","Male",103,1109
"6953","2048","Male",104,580
"6954","2048","Male",105,438
"6955","2048","Male",110,3
"6956","2048","Female",16,343963
"6957","2048","Female",17,345951
"6958","2048","Female",18,349178
"6959","2048","Female",19,354718
"6960","2048","Female",20,361848
"6961","2048","Female",21,367911
"6962","2048","Female",22,373745
"6963","2048","Female",23,380350
"6964","2048","Female",24,384494
"6965","2048","Female",25,385781
"6966","2048","Female",26,390139
"6967","2048","Female",27,396166
"6968","2048","Female",28,412301
"6969","2048","Female",29,424672
"6970","2048","Female",30,437653
"6971","2048","Female",31,447289
"6972","2048","Female",32,457176
"6973","2048","Female",33,455899
"6974","2048","Female",34,458326
"6975","2048","Female",35,466013
"6976","2048","Female",36,477257
"6977","2048","Female",37,470033
"6978","2048","Female",38,461849
"6979","2048","Female",39,455814
"6980","2048","Female",40,457719
"6981","2048","Female",41,442771
"6982","2048","Female",42,435340
"6983","2048","Female",43,420221
"6984","2048","Female",44,413011
"6985","2048","Female",45,402448
"6986","2048","Female",46,397097
"6987","2048","Female",47,409583
"6988","2048","Female",48,414611
"6989","2048","Female",49,425431
"6990","2048","Female",50,429067
"6991","2048","Female",51,438785
"6992","2048","Female",52,434793
"6993","2048","Female",53,433212
"6994","2048","Female",54,443235
"6995","2048","Female",55,444582
"6996","2048","Female",56,459625
"6997","2048","Female",57,462450
"6998","2048","Female",58,452424
"6999","2048","Female",59,451471
"7000","2048","Female",60,456452
"7001","2048","Female",61,447167
"7002","2048","Female",62,443583
"7003","2048","Female",63,441131
"7004","2048","Female",64,430480
"7005","2048","Female",65,431264
"7006","2048","Female",66,428613
"7007","2048","Female",67,427315
"7008","2048","Female",68,423467
"7009","2048","Female",69,402024
"7010","2048","Female",70,372520
"7011","2048","Female",71,362491
"7012","2048","Female",72,366295
"7013","2048","Female",73,368262
"7014","2048","Female",74,369485
"7015","2048","Female",75,378471
"7016","2048","Female",76,387165
"7017","2048","Female",77,393837
"7018","2048","Female",78,375606
"7019","2048","Female",79,374609
"7020","2048","Female",80,363321
"7021","2048","Female",81,354175
"7022","2048","Female",82,342261
"7023","2048","Female",83,329836
"7024","2048","Female",84,310478
"7025","2048","Female",85,286503
"7026","2048","Female",86,261680
"7027","2048","Female",87,234510
"7028","2048","Female",88,206515
"7029","2048","Female",89,182910
"7030","2048","Female",90,159691
"7031","2048","Female",91,135220
"7032","2048","Female",92,112430
"7033","2048","Female",93,91861
"7034","2048","Female",94,76349
"7035","2048","Female",95,60726
"7036","2048","Female",96,46515
"7037","2048","Female",97,35686
"7038","2048","Female",98,26844
"7039","2048","Female",99,19403
"7040","2048","Female",100,13872
"7041","2048","Female",101,9688
"7042","2048","Female",102,4627
"7043","2048","Female",103,2616
"7044","2048","Female",104,1430
"7045","2048","Female",105,1186
"7046","2048","Female",110,9
"7047","2049","Male",16,364346
"7048","2049","Male",17,366991
"7049","2049","Male",18,370705
"7050","2049","Male",19,376638
"7051","2049","Male",20,384454
"7052","2049","Male",21,392085
"7053","2049","Male",22,399259
"7054","2049","Male",23,406127
"7055","2049","Male",24,411756
"7056","2049","Male",25,414746
"7057","2049","Male",26,415631
"7058","2049","Male",27,419651
"7059","2049","Male",28,425354
"7060","2049","Male",29,443139
"7061","2049","Male",30,456994
"7062","2049","Male",31,468415
"7063","2049","Male",32,478385
"7064","2049","Male",33,488752
