,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
114,45,44,BLC,0.0012227391182519282,Female,2012,2011
115,46,45,BLC,0.0014550249331619536,Female,2012,2011
116,47,46,BLC,0.0015622880951156814,Female,2012,2011
117,48,47,BLC,0.0016957126195372735,Female,2012,2011
118,49,48,BLC,0.00191895664781491,Female,2012,2011
119,50,49,BLC,0.0020262779383033425,Female,2012,2011
120,11,10,CHI,0.00010798425449871456,Female,2012,2011
121,12,11,CHI,0.00013375686375321336,Female,2012,2011
122,13,12,CHI,0.0001205710694087404,Female,2012,2011
123,14,13,CHI,0.00012973969922879176,Female,2012,2011
124,15,14,CHI,0.00015709100771208224,Female,2012,2011
125,16,15,CHI,0.0001828026066838044,Female,2012,2011
126,17,16,CHI,0.00021205941902313619,Female,2012,2011
127,18,17,CHI,0.00021168945758354737,Female,2012,2011
128,19,18,CHI,0.0001769911619537275,Female,2012,2011
129,20,19,CHI,0.0001825142442159385,Female,2012,2011
130,21,20,CHI,0.00021411278663239082,Female,2012,2011
131,22,21,CHI,0.0002144968740359897,Female,2012,2011
132,23,22,CHI,0.00020512720822622103,Female,2012,2011
133,24,23,CHI,0.00020061803341902307,Female,2012,2011
134,25,24,CHI,0.0002080085501285349,Female,2012,2011
135,26,25,CHI,0.00023086659897172208,Female,2012,2011
136,27,26,CHI,0.00026747054241645237,Female,2012,2011
137,28,27,CHI,0.00027841742673521844,Female,2012,2011
138,29,28,CHI,0.0003114929614395889,Female,2012,2011
139,30,29,CHI,0.000321367562982005,Female,2012,2011
140,31,30,CHI,0.00032138143187660667,Female,2012,2011
141,32,31,CHI,0.0003865348046272492,Female,2012,2011
142,33,32,CHI,0.0004460357789203088,Female,2012,2011
143,34,33,CHI,0.0005067659228791779,Female,2012,2011
144,35,34,CHI,0.0005798720591259643,Female,2012,2011
145,36,35,CHI,0.0006178786041131099,Female,2012,2011
146,37,36,CHI,0.0005879028534704372,Female,2012,2011
147,38,37,CHI,0.0006162335038560412,Female,2012,2011
148,39,38,CHI,0.0006516415989717227,Female,2012,2011
149,40,39,CHI,0.0007467417275064267,Female,2012,2011
150,41,40,CHI,0.000903544413881748,Female,2012,2011
151,42,41,CHI,0.0009728379691516703,Female,2012,2011
152,43,42,CHI,0.0010969258457583539,Female,2012,2011
153,44,43,CHI,0.0011392539871465305,Female,2012,2011
154,45,44,CHI,0.0012104926889460158,Female,2012,2011
155,46,45,CHI,0.0013911007737789193,Female,2012,2011
156,47,46,CHI,0.0014886296966580984,Female,2012,2011
157,48,47,CHI,0.0016576767763496149,Female,2012,2011
158,49,48,CHI,0.0018793326426735227,Female,2012,2011
159,50,49,CHI,0.0020018167197943426,Female,2012,2011
160,11,10,IND,0.00011511011568123396,Female,2012,2011
161,12,11,IND,0.00015070830334190243,Female,2012,2011
162,13,12,IND,0.00013280634961439593,Female,2012,2011
163,14,13,IND,0.00012869144215938311,Female,2012,2011
164,15,14,IND,0.00014667720051413885,Female,2012,2011
165,16,15,IND,0.00016913014910025713,Female,2012,2011
166,17,16,IND,0.0001855376940874037,Female,2012,2011
167,18,17,IND,0.00018697293830334188,Female,2012,2011
168,19,18,IND,0.00018648901028277625,Female,2012,2011
169,20,19,IND,0.0001980889074550131,Female,2012,2011
170,21,20,IND,0.00022373458611825176,Female,2012,2011
171,22,21,IND,0.00022284497943444716,Female,2012,2011
172,23,22,IND,0.00022665540102827784,Female,2012,2011
