region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
East of England,CHI,36,37,Female,2028,2029,0.036040429939523
East of England,CHI,36,37,Female,2029,2030,0.0360689655135052
East of England,CHI,36,37,Female,2030,2031,0.0360975010874874
East of England,CHI,36,37,Female,2031,2032,0.0361165248034755
East of England,CHI,36,37,Female,2032,2033,0.0361355485194637
East of England,CHI,36,37,Female,2033,2034,0.0361450603774578
East of England,CHI,36,37,Female,2034,2035,0.0361450603774578
East of England,IND,36,37,Female,2020,2021,0.0567806224695022
East of England,IND,36,37,Female,2021,2022,0.0570235342233824
East of England,IND,36,37,Female,2022,2023,0.0572209000234101
East of England,IND,36,37,Female,2023,2024,0.0573423559003502
East of England,IND,36,37,Female,2024,2025,0.0574030838388202
East of England,IND,36,37,Female,2025,2026,0.0574030838388202
East of England,IND,36,37,Female,2026,2027,0.0574182658234377
East of England,IND,36,37,Female,2027,2028,0.0574789937619078
East of England,IND,36,37,Female,2028,2029,0.0575245397157603
East of England,IND,36,37,Female,2029,2030,0.0575700856696129
East of England,IND,36,37,Female,2030,2031,0.0576156316234654
East of England,IND,36,37,Female,2031,2032,0.0576459955927004
East of England,IND,36,37,Female,2032,2033,0.0576763595619355
East of England,IND,36,37,Female,2033,2034,0.057691541546553
East of England,IND,36,37,Female,2034,2035,0.057691541546553
East of England,MIX,36,37,Female,2020,2021,0.0421805902731746
East of England,MIX,36,37,Female,2021,2022,0.0423610419962684
East of England,MIX,36,37,Female,2022,2023,0.0425076590212822
East of England,MIX,36,37,Female,2023,2024,0.0425978848828291
East of England,MIX,36,37,Female,2024,2025,0.0426429978136025
East of England,MIX,36,37,Female,2025,2026,0.0426429978136025
East of England,MIX,36,37,Female,2026,2027,0.0426542760462959
East of England,MIX,36,37,Female,2027,2028,0.0426993889770693
East of England,MIX,36,37,Female,2028,2029,0.0427332236751494
East of England,MIX,36,37,Female,2029,2030,0.0427670583732295
East of England,MIX,36,37,Female,2030,2031,0.0428008930713096
East of England,MIX,36,37,Female,2031,2032,0.0428234495366963
East of England,MIX,36,37,Female,2032,2033,0.042846006002083
East of England,MIX,36,37,Female,2033,2034,0.0428572842347764
East of England,MIX,36,37,Female,2034,2035,0.0428572842347764
East of England,OAS,36,37,Female,2020,2021,0.0590436772861077
East of England,OAS,36,37,Female,2021,2022,0.05929627055792
East of England,OAS,36,37,Female,2022,2023,0.0595015025912674
East of England,OAS,36,37,Female,2023,2024,0.0596277992271735
East of England,OAS,36,37,Female,2024,2025,0.0596909475451266
East of England,OAS,36,37,Female,2025,2026,0.0596909475451266
East of England,OAS,36,37,Female,2026,2027,0.0597067346246148
East of England,OAS,36,37,Female,2027,2028,0.0597698829425679
East of England,OAS,36,37,Female,2028,2029,0.0598172441810327
East of England,OAS,36,37,Female,2029,2030,0.0598646054194975
East of England,OAS,36,37,Female,2030,2031,0.0599119666579623
East of England,OAS,36,37,Female,2031,2032,0.0599435408169388
East of England,OAS,36,37,Female,2032,2033,0.0599751149759153
East of England,OAS,36,37,Female,2033,2034,0.0599909020554036
East of England,OAS,36,37,Female,2034,2035,0.0599909020554036
East of England,OBL,36,37,Female,2020,2021,0.0348397452986845
East of England,OBL,36,37,Female,2021,2022,0.0349887923373954
East of England,OBL,36,37,Female,2022,2023,0.0351098930563481
East of England,OBL,36,37,Female,2023,2024,0.0351844165757036
East of England,OBL,36,37,Female,2024,2025,0.0352216783353813
East of England,OBL,36,37,Female,2025,2026,0.0352216783353813
East of England,OBL,36,37,Female,2026,2027,0.0352309937753007
East of England,OBL,36,37,Female,2027,2028,0.0352682555349785
East of England,OBL,36,37,Female,2028,2029,0.0352962018547368
East of England,OBL,36,37,Female,2029,2030,0.0353241481744951
East of England,OBL,36,37,Female,2030,2031,0.0353520944942534
East of England,OBL,36,37,Female,2031,2032,0.0353707253740923
East of England,OBL,36,37,Female,2032,2033,0.0353893562539311
East of England,OBL,36,37,Female,2033,2034,0.0353986716938505
East of England,OBL,36,37,Female,2034,2035,0.0353986716938505
East of England,OTH,36,37,Female,2020,2021,0.0500567874835662
East of England,OTH,36,37,Female,2021,2022,0.0502709341679879
East of England,OTH,36,37,Female,2022,2023,0.0504449283490805
East of England,OTH,36,37,Female,2023,2024,0.0505520016912913
East of England,OTH,36,37,Female,2024,2025,0.0506055383623967
East of England,OTH,36,37,Female,2025,2026,0.0506055383623968
East of England,OTH,36,37,Female,2026,2027,0.0506189225301731
East of England,OTH,36,37,Female,2027,2028,0.0506724592012785
East of England,OTH,36,37,Female,2028,2029,0.0507126117046076
East of England,OTH,36,37,Female,2029,2030,0.0507527642079366
East of England,OTH,36,37,Female,2030,2031,0.0507929167112657
East of England,OTH,36,37,Female,2031,2032,0.0508196850468184
East of England,OTH,36,37,Female,2032,2033,0.0508464533823711
East of England,OTH,36,37,Female,2033,2034,0.0508598375501475
East of England,OTH,36,37,Female,2034,2035,0.0508598375501475
East of England,PAK,36,37,Female,2020,2021,0.0664666534481577
East of England,PAK,36,37,Female,2021,2022,0.066751002767722
East of England,PAK,36,37,Female,2022,2023,0.066982036589868
East of England,PAK,36,37,Female,2023,2024,0.0671242112496502
East of England,PAK,36,37,Female,2024,2025,0.0671952985795413
East of England,PAK,36,37,Female,2025,2026,0.0671952985795413
East of England,PAK,36,37,Female,2026,2027,0.067213070412014
East of England,PAK,36,37,Female,2027,2028,0.0672841577419051
East of England,PAK,36,37,Female,2028,2029,0.0673374732393234
East of England,PAK,36,37,Female,2029,2030,0.0673907887367417
East of England,PAK,36,37,Female,2030,2031,0.06744410423416
East of England,PAK,36,37,Female,2031,2032,0.0674796478991056
East of England,PAK,36,37,Female,2032,2033,0.0675151915640511
East of England,PAK,36,37,Female,2033,2034,0.0675329633965239
East of England,PAK,36,37,Female,2034,2035,0.0675329633965239
East of England,WBI,36,37,Female,2020,2021,0.0499019809396297
East of England,WBI,36,37,Female,2021,2022,0.0501154653500666
East of England,WBI,36,37,Female,2022,2023,0.0502889214335466
East of England,WBI,36,37,Female,2023,2024,0.050395663638765
East of England,WBI,36,37,Female,2024,2025,0.0504490347413743
East of England,WBI,36,37,Female,2025,2026,0.0504490347413743
East of England,WBI,36,37,Female,2026,2027,0.0504623775170266
East of England,WBI,36,37,Female,2027,2028,0.0505157486196358
East of England,WBI,36,37,Female,2028,2029,0.0505557769465927
East of England,WBI,36,37,Female,2029,2030,0.0505958052735496
East of England,WBI,36,37,Female,2030,2031,0.0506358336005066
East of England,WBI,36,37,Female,2031,2032,0.0506625191518112
East of England,WBI,36,37,Female,2032,2033,0.0506892047031158
East of England,WBI,36,37,Female,2033,2034,0.0507025474787681
East of England,WBI,36,37,Female,2034,2035,0.0507025474787681
East of England,WHO,36,37,Female,2020,2021,0.0561063537842367
East of England,WHO,36,37,Female,2021,2022,0.0563463809662014
East of England,WHO,36,37,Female,2022,2023,0.0565414030515477
East of England,WHO,36,37,Female,2023,2024,0.05666141664253
East of England,WHO,36,37,Female,2024,2025,0.0567214234380211
East of England,WHO,36,37,Female,2025,2026,0.0567214234380212
East of England,WHO,36,37,Female,2026,2027,0.0567364251368939
East of England,WHO,36,37,Female,2027,2028,0.0567964319323851
East of England,WHO,36,37,Female,2028,2029,0.0568414370290035
East of England,WHO,36,37,Female,2029,2030,0.0568864421256218
East of England,WHO,36,37,Female,2030,2031,0.0569314472222402
East of England,WHO,36,37,Female,2031,2032,0.0569614506199858
East of England,WHO,36,37,Female,2032,2033,0.0569914540177314
East of England,WHO,36,37,Female,2033,2034,0.0570064557166042
East of England,WHO,36,37,Female,2034,2035,0.0570064557166042
London,BAN,36,37,Female,2020,2021,0.088449012011658
London,BAN,36,37,Female,2021,2022,0.088827403506895
London,BAN,36,37,Female,2022,2023,0.0891348465967751
London,BAN,36,37,Female,2023,2024,0.0893240423443936
London,BAN,36,37,Female,2024,2025,0.0894186402182029
London,BAN,36,37,Female,2025,2026,0.0894186402182029
London,BAN,36,37,Female,2026,2027,0.0894422896866552
London,BAN,36,37,Female,2027,2028,0.0895368875604644
London,BAN,36,37,Female,2028,2029,0.0896078359658214
London,BAN,36,37,Female,2029,2030,0.0896787843711783
London,BAN,36,37,Female,2030,2031,0.0897497327765353
London,BAN,36,37,Female,2031,2032,0.0897970317134399
London,BAN,36,37,Female,2032,2033,0.0898443306503445
London,BAN,36,37,Female,2033,2034,0.0898679801187969
London,BAN,36,37,Female,2034,2035,0.0898679801187969
London,BLA,36,37,Female,2020,2021,0.0743591402104189
London,BLA,36,37,Female,2021,2022,0.0746772541792335
London,BLA,36,37,Female,2022,2023,0.0749357217788954
London,BLA,36,37,Female,2023,2024,0.0750947787633027
London,BLA,36,37,Female,2024,2025,0.0751743072555064
London,BLA,36,37,Female,2025,2026,0.0751743072555064
London,BLA,36,37,Female,2026,2027,0.0751941893785573
London,BLA,36,37,Female,2027,2028,0.0752737178707609
London,BLA,36,37,Female,2028,2029,0.0753333642399137
London,BLA,36,37,Female,2029,2030,0.0753930106090664
London,BLA,36,37,Female,2030,2031,0.0754526569782191
London,BLA,36,37,Female,2031,2032,0.075492421224321
London,BLA,36,37,Female,2032,2033,0.0755321854704228
London,BLA,36,37,Female,2033,2034,0.0755520675934737
London,BLA,36,37,Female,2034,2035,0.0755520675934737
London,BLC,36,37,Female,2020,2021,0.0492528681188044
London,BLC,36,37,Female,2021,2022,0.0494635755759971
London,BLC,36,37,Female,2022,2023,0.0496347753849662
London,BLC,36,37,Female,2023,2024,0.0497401291135626
London,BLC,36,37,Female,2024,2025,0.0497928059778608
London,BLC,36,37,Female,2025,2026,0.0497928059778608
London,BLC,36,37,Female,2026,2027,0.0498059751939353
London,BLC,36,37,Female,2027,2028,0.0498586520582335
London,BLC,36,37,Female,2028,2029,0.0498981597064572
London,BLC,36,37,Female,2029,2030,0.0499376673546808
London,BLC,36,37,Female,2030,2031,0.0499771750029044
London,BLC,36,37,Female,2031,2032,0.0500035134350535
London,BLC,36,37,Female,2032,2033,0.0500298518672026
London,BLC,36,37,Female,2033,2034,0.0500430210832772
London,BLC,36,37,Female,2034,2035,0.0500430210832772
London,CHI,36,37,Female,2020,2021,0.0443200911426992
London,CHI,36,37,Female,2021,2022,0.0445096958106894
London,CHI,36,37,Female,2022,2023,0.0446637496034314
London,CHI,36,37,Female,2023,2024,0.0447585519374265
London,CHI,36,37,Female,2024,2025,0.044805953104424
London,CHI,36,37,Female,2025,2026,0.044805953104424
London,CHI,36,37,Female,2026,2027,0.0448178033961734
London,CHI,36,37,Female,2027,2028,0.0448652045631709
London,CHI,36,37,Female,2028,2029,0.0449007554384191
London,CHI,36,37,Female,2029,2030,0.0449363063136673
London,CHI,36,37,Female,2030,2031,0.0449718571889154
London,CHI,36,37,Female,2031,2032,0.0449955577724142
London,CHI,36,37,Female,2032,2033,0.045019258355913
London,CHI,36,37,Female,2033,2034,0.0450311086476623
London,CHI,36,37,Female,2034,2035,0.0450311086476623
London,IND,36,37,Female,2020,2021,0.0705647388291529
London,IND,36,37,Female,2021,2022,0.0708666200647856
London,IND,36,37,Female,2022,2023,0.0711118985687372
London,IND,36,37,Female,2023,2024,0.0712628391865536
London,IND,36,37,Female,2024,2025,0.0713383094954618
London,IND,36,37,Female,2025,2026,0.0713383094954618
London,IND,36,37,Female,2026,2027,0.0713571770726888
London,IND,36,37,Female,2027,2028,0.071432647381597
London,IND,36,37,Female,2028,2029,0.0714892501132782
London,IND,36,37,Female,2029,2030,0.0715458528449593
London,IND,36,37,Female,2030,2031,0.0716024555766404
London,IND,36,37,Female,2031,2032,0.0716401907310945
London,IND,36,37,Female,2032,2033,0.0716779258855486
London,IND,36,37,Female,2033,2034,0.0716967934627757
London,IND,36,37,Female,2034,2035,0.0716967934627757
London,MIX,36,37,Female,2020,2021,0.0525504680738728
London,MIX,36,37,Female,2021,2022,0.0527752829105524
London,MIX,36,37,Female,2022,2023,0.0529579449653547
London,MIX,36,37,Female,2023,2024,0.0530703523836945
London,MIX,36,37,Female,2024,2025,0.0531265560928644
London,MIX,36,37,Female,2025,2026,0.0531265560928644
London,MIX,36,37,Female,2026,2027,0.0531406070201569
London,MIX,36,37,Female,2027,2028,0.0531968107293268
London,MIX,36,37,Female,2028,2029,0.0532389635112043
London,MIX,36,37,Female,2029,2030,0.0532811162930817
London,MIX,36,37,Female,2030,2031,0.0533232690749591
London,MIX,36,37,Female,2031,2032,0.0533513709295441
London,MIX,36,37,Female,2032,2033,0.0533794727841291
London,MIX,36,37,Female,2033,2034,0.0533935237114216
London,MIX,36,37,Female,2034,2035,0.0533935237114216
London,OAS,36,37,Female,2020,2021,0.0735592569495384
London,OAS,36,37,Female,2021,2022,0.0738739489578786
London,OAS,36,37,Female,2022,2023,0.0741296362146551
London,OAS,36,37,Female,2023,2024,0.0742869822188252
London,OAS,36,37,Female,2024,2025,0.0743656552209103
London,OAS,36,37,Female,2025,2026,0.0743656552209103
London,OAS,36,37,Female,2026,2027,0.0743853234714316
London,OAS,36,37,Female,2027,2028,0.0744639964735166
London,OAS,36,37,Female,2028,2029,0.0745230012250805
London,OAS,36,37,Female,2029,2030,0.0745820059766442
London,OAS,36,37,Female,2030,2031,0.074641010728208
London,OAS,36,37,Female,2031,2032,0.0746803472292506
London,OAS,36,37,Female,2032,2033,0.0747196837302931
London,OAS,36,37,Female,2033,2034,0.0747393519808144
London,OAS,36,37,Female,2034,2035,0.0747393519808144
London,OBL,36,37,Female,2020,2021,0.0434049147051584
London,OBL,36,37,Female,2021,2022,0.0435906041798329
London,OBL,36,37,Female,2022,2023,0.0437414768780059
London,OBL,36,37,Female,2023,2024,0.0438343216153431
London,OBL,36,37,Female,2024,2025,0.0438807439840117
London,OBL,36,37,Female,2025,2026,0.0438807439840117
London,OBL,36,37,Female,2026,2027,0.0438923495761789
London,OBL,36,37,Female,2027,2028,0.0439387719448475
London,OBL,36,37,Female,2028,2029,0.043973588721349
London,OBL,36,37,Female,2029,2030,0.0440084054978504
London,OBL,36,37,Female,2030,2031,0.0440432222743519
London,OBL,36,37,Female,2031,2032,0.0440664334586862
London,OBL,36,37,Female,2032,2033,0.0440896446430205
London,OBL,36,37,Female,2033,2034,0.0441012502351877
London,OBL,36,37,Female,2034,2035,0.0441012502351877
London,OTH,36,37,Female,2020,2021,0.0623629872294293
London,OTH,36,37,Female,2021,2022,0.0626297807576835
London,OTH,36,37,Female,2022,2023,0.0628465504993901
London,OTH,36,37,Female,2023,2024,0.0629799472635172
London,OTH,36,37,Female,2024,2025,0.0630466456455808
London,OTH,36,37,Female,2025,2026,0.0630466456455808
London,OTH,36,37,Female,2026,2027,0.0630633202410967
London,OTH,36,37,Female,2027,2028,0.0631300186231602
London,OTH,36,37,Female,2028,2029,0.0631800424097079
London,OTH,36,37,Female,2029,2030,0.0632300661962556
London,OTH,36,37,Female,2030,2031,0.0632800899828033
London,OTH,36,37,Female,2031,2032,0.063313439173835
London,OTH,36,37,Female,2032,2033,0.0633467883648668
London,OTH,36,37,Female,2033,2034,0.0633634629603827
London,OTH,36,37,Female,2034,2035,0.0633634629603827
London,PAK,36,37,Female,2020,2021,0.0815913458395226
London,PAK,36,37,Female,2021,2022,0.0819403997254671
London,PAK,36,37,Female,2022,2023,0.082224006007797
London,PAK,36,37,Female,2023,2024,0.0823985329507692
London,PAK,36,37,Female,2024,2025,0.0824857964222553
London,PAK,36,37,Female,2025,2026,0.0824857964222553
London,PAK,36,37,Female,2026,2027,0.0825076122901268
London,PAK,36,37,Female,2027,2028,0.0825948757616129
London,PAK,36,37,Female,2028,2029,0.0826603233652276
London,PAK,36,37,Female,2029,2030,0.0827257709688422
London,PAK,36,37,Female,2030,2031,0.0827912185724567
London,PAK,36,37,Female,2031,2032,0.0828348503081998
London,PAK,36,37,Female,2032,2033,0.0828784820439429
London,PAK,36,37,Female,2033,2034,0.0829002979118144
London,PAK,36,37,Female,2034,2035,0.0829002979118144
London,WBI,36,37,Female,2020,2021,0.0621202674044529
London,WBI,36,37,Female,2021,2022,0.0623860225591244
London,WBI,36,37,Female,2022,2023,0.0626019486222949
London,WBI,36,37,Female,2023,2024,0.0627348261996307
London,WBI,36,37,Female,2024,2025,0.0628012649882985
London,WBI,36,37,Female,2025,2026,0.0628012649882986
London,WBI,36,37,Female,2026,2027,0.0628178746854655
London,WBI,36,37,Female,2027,2028,0.0628843134741334
London,WBI,36,37,Female,2028,2029,0.0629341425656343
London,WBI,36,37,Female,2029,2030,0.0629839716571352
London,WBI,36,37,Female,2030,2031,0.0630338007486361
London,WBI,36,37,Female,2031,2032,0.06306702014297
London,WBI,36,37,Female,2032,2033,0.0631002395373039
London,WBI,36,37,Female,2033,2034,0.0631168492344709
London,WBI,36,37,Female,2034,2035,0.0631168492344709
London,WHO,36,37,Female,2020,2021,0.0698448144816965
London,WHO,36,37,Female,2021,2022,0.0701436158270727
London,WHO,36,37,Female,2022,2023,0.0703863919201909
London,WHO,36,37,Female,2023,2024,0.070535792592879
London,WHO,36,37,Female,2024,2025,0.0706104929292231
London,WHO,36,37,Female,2025,2026,0.0706104929292231
London,WHO,36,37,Female,2026,2027,0.0706291680133091
London,WHO,36,37,Female,2027,2028,0.0707038683496531
London,WHO,36,37,Female,2028,2029,0.0707598936019112
London,WHO,36,37,Female,2029,2030,0.0708159188541692
London,WHO,36,37,Female,2030,2031,0.0708719441064273
London,WHO,36,37,Female,2031,2032,0.0709092942745993
London,WHO,36,37,Female,2032,2033,0.0709466444427713
London,WHO,36,37,Female,2033,2034,0.0709653195268573
London,WHO,36,37,Female,2034,2035,0.0709653195268573
North East,BAN,36,37,Female,2020,2021,0.0523276223409787
North East,BAN,36,37,Female,2021,2022,0.0525514838269294
North East,BAN,36,37,Female,2022,2023,0.0527333712842644
North East,BAN,36,37,Female,2023,2024,0.0528453020272397
North East,BAN,36,37,Female,2024,2025,0.0529012673987274
North East,BAN,36,37,Female,2025,2026,0.0529012673987274
North East,BAN,36,37,Female,2026,2027,0.0529152587415993
North East,BAN,36,37,Female,2027,2028,0.052971224113087
North East,BAN,36,37,Female,2028,2029,0.0530131981417028
North East,BAN,36,37,Female,2029,2030,0.0530551721703185
North East,BAN,36,37,Female,2030,2031,0.0530971461989343
North East,BAN,36,37,Female,2031,2032,0.0531251288846781
North East,BAN,36,37,Female,2032,2033,0.053153111570422
North East,BAN,36,37,Female,2033,2034,0.0531671029132939
North East,BAN,36,37,Female,2034,2035,0.0531671029132939
North East,BLA,36,37,Female,2020,2021,0.0437042083476758
North East,BLA,36,37,Female,2021,2022,0.0438911782229599
North East,BLA,36,37,Female,2022,2023,0.0440430912466283
North East,BLA,36,37,Female,2023,2024,0.0441365761842704
North East,BLA,36,37,Female,2024,2025,0.0441833186530914
North East,BLA,36,37,Female,2025,2026,0.0441833186530914
North East,BLA,36,37,Female,2026,2027,0.0441950042702967
North East,BLA,36,37,Female,2027,2028,0.0442417467391178
North East,BLA,36,37,Female,2028,2029,0.0442768035907335
North East,BLA,36,37,Female,2029,2030,0.0443118604423493
North East,BLA,36,37,Female,2030,2031,0.0443469172939651
North East,BLA,36,37,Female,2031,2032,0.0443702885283756
North East,BLA,36,37,Female,2032,2033,0.0443936597627861
North East,BLA,36,37,Female,2033,2034,0.0444053453799914
North East,BLA,36,37,Female,2034,2035,0.0444053453799914
North East,BLC,36,37,Female,2020,2021,0.0289481298308441
North East,BLC,36,37,Female,2021,2022,0.0290719720975001
North East,BLC,36,37,Female,2022,2023,0.0291725939391581
North East,BLC,36,37,Female,2023,2024,0.0292345150724861
North East,BLC,36,37,Female,2024,2025,0.0292654756391501
North East,BLC,36,37,Female,2025,2026,0.0292654756391501
North East,BLC,36,37,Female,2026,2027,0.0292732157808161
North East,BLC,36,37,Female,2027,2028,0.0293041763474802
North East,BLC,36,37,Female,2028,2029,0.0293273967724781
North East,BLC,36,37,Female,2029,2030,0.0293506171974761
North East,BLC,36,37,Female,2030,2031,0.0293738376224741
North East,BLC,36,37,Female,2031,2032,0.0293893179058062
North East,BLC,36,37,Female,2032,2033,0.0294047981891382
North East,BLC,36,37,Female,2033,2034,0.0294125383308042
North East,BLC,36,37,Female,2034,2035,0.0294125383308042
North East,CHI,36,37,Female,2020,2021,0.0264617550432411
North East,CHI,36,37,Female,2021,2022,0.02657496041241
North East,CHI,36,37,Female,2022,2023,0.0266669397748598
North East,CHI,36,37,Female,2023,2024,0.0267235424594443
North East,CHI,36,37,Female,2024,2025,0.0267518438017365
North East,CHI,36,37,Female,2025,2026,0.0267518438017365
North East,CHI,36,37,Female,2026,2027,0.0267589191373096
North East,CHI,36,37,Female,2027,2028,0.0267872204796018
North East,CHI,36,37,Female,2028,2029,0.026808446486321
North East,CHI,36,37,Female,2029,2030,0.0268296724930402
North East,CHI,36,37,Female,2030,2031,0.0268508984997594
North East,CHI,36,37,Female,2031,2032,0.0268650491709055
North East,CHI,36,37,Female,2032,2033,0.0268791998420516
North East,CHI,36,37,Female,2033,2034,0.0268862751776247
North East,CHI,36,37,Female,2034,2035,0.0268862751776247
North East,IND,36,37,Female,2020,2021,0.0420248880775909
North East,IND,36,37,Female,2021,2022,0.0422046736950351
North East,IND,36,37,Female,2022,2023,0.0423507495092086
North East,IND,36,37,Female,2023,2024,0.0424406423179307
North East,IND,36,37,Female,2024,2025,0.0424855887222918
North East,IND,36,37,Female,2025,2026,0.0424855887222918
North East,IND,36,37,Female,2026,2027,0.042496825323382
North East,IND,36,37,Female,2027,2028,0.0425417717277431
North East,IND,36,37,Female,2028,2029,0.0425754815310139
North East,IND,36,37,Female,2029,2030,0.0426091913342847
North East,IND,36,37,Female,2030,2031,0.0426429011375555
North East,IND,36,37,Female,2031,2032,0.042665374339736
North East,IND,36,37,Female,2032,2033,0.0426878475419165
North East,IND,36,37,Female,2033,2034,0.0426990841430068
North East,IND,36,37,Female,2034,2035,0.0426990841430068
North East,MIX,36,37,Female,2020,2021,0.031375744911711
North East,MIX,36,37,Female,2021,2022,0.0315099726974296
North East,MIX,36,37,Female,2022,2023,0.0316190327733259
North East,MIX,36,37,Female,2023,2024,0.0316861466661852
North East,MIX,36,37,Female,2024,2025,0.0317197036126148
North East,MIX,36,37,Female,2025,2026,0.0317197036126148
North East,MIX,36,37,Female,2026,2027,0.0317280928492222
North East,MIX,36,37,Female,2027,2028,0.0317616497956518
North East,MIX,36,37,Female,2028,2029,0.0317868175054741
North East,MIX,36,37,Female,2029,2030,0.0318119852152963
North East,MIX,36,37,Female,2030,2031,0.0318371529251185
North East,MIX,36,37,Female,2031,2032,0.0318539313983333
North East,MIX,36,37,Female,2032,2033,0.0318707098715482
North East,MIX,36,37,Female,2033,2034,0.0318790991081556
North East,MIX,36,37,Female,2034,2035,0.0318790991081556
North East,OAS,36,37,Female,2020,2021,0.0439192373833718
North East,OAS,36,37,Female,2021,2022,0.0441071271689691
North East,OAS,36,37,Female,2022,2023,0.044259787619767
North East,OAS,36,37,Female,2023,2024,0.0443537325125656
North East,OAS,36,37,Female,2024,2025,0.0444007049589649
North East,OAS,36,37,Female,2025,2026,0.0444007049589649
North East,OAS,36,37,Female,2026,2027,0.0444124480705648
North East,OAS,36,37,Female,2027,2028,0.0444594205169641
North East,OAS,36,37,Female,2028,2029,0.0444946498517636
North East,OAS,36,37,Female,2029,2030,0.0445298791865631
North East,OAS,36,37,Female,2030,2031,0.0445651085213626
North East,OAS,36,37,Female,2031,2032,0.0445885947445623
North East,OAS,36,37,Female,2032,2033,0.0446120809677619
North East,OAS,36,37,Female,2033,2034,0.0446238240793617
North East,OAS,36,37,Female,2034,2035,0.0446238240793617
North East,OBL,36,37,Female,2020,2021,0.0259153073534795
North East,OBL,36,37,Female,2021,2022,0.0260261749785211
North East,OBL,36,37,Female,2022,2023,0.0261162549238674
North East,OBL,36,37,Female,2023,2024,0.0261716887363882
North East,OBL,36,37,Female,2024,2025,0.0261994056426486
North East,OBL,36,37,Female,2025,2026,0.0261994056426486
North East,OBL,36,37,Female,2026,2027,0.0262063348692137
North East,OBL,36,37,Female,2027,2028,0.0262340517754742
North East,OBL,36,37,Female,2028,2029,0.0262548394551695
North East,OBL,36,37,Female,2029,2030,0.0262756271348648
North East,OBL,36,37,Female,2030,2031,0.0262964148145601
North East,OBL,36,37,Female,2031,2032,0.0263102732676903
North East,OBL,36,37,Female,2032,2033,0.0263241317208205
North East,OBL,36,37,Female,2033,2034,0.0263310609473856
North East,OBL,36,37,Female,2034,2035,0.0263310609473856
North East,OTH,36,37,Female,2020,2021,0.0372344005859711
North East,OTH,36,37,Female,2021,2022,0.03739369213928
North East,OTH,36,37,Female,2022,2023,0.0375231165263436
North East,OTH,36,37,Female,2023,2024,0.0376027623029981
North East,OTH,36,37,Female,2024,2025,0.0376425851913253
North East,OTH,36,37,Female,2025,2026,0.0376425851913253
North East,OTH,36,37,Female,2026,2027,0.0376525409134071
North East,OTH,36,37,Female,2027,2028,0.0376923638017344
North East,OTH,36,37,Female,2028,2029,0.0377222309679798
North East,OTH,36,37,Female,2029,2030,0.0377520981342252
North East,OTH,36,37,Female,2030,2031,0.0377819653004707
North East,OTH,36,37,Female,2031,2032,0.0378018767446343
North East,OTH,36,37,Female,2032,2033,0.0378217881887979
North East,OTH,36,37,Female,2033,2034,0.0378317439108797
North East,OTH,36,37,Female,2034,2035,0.0378317439108797
North East,PAK,36,37,Female,2020,2021,0.0482706117320177
North East,PAK,36,37,Female,2021,2022,0.0484771170228498
North East,PAK,36,37,Female,2022,2023,0.048644902571651
North East,PAK,36,37,Female,2023,2024,0.048748155217067
North East,PAK,36,37,Female,2024,2025,0.0487997815397751
North East,PAK,36,37,Female,2025,2026,0.0487997815397751
North East,PAK,36,37,Female,2026,2027,0.0488126881204521
North East,PAK,36,37,Female,2027,2028,0.0488643144431601
North East,PAK,36,37,Female,2028,2029,0.0489030341851912
North East,PAK,36,37,Female,2029,2030,0.0489417539272222
North East,PAK,36,37,Female,2030,2031,0.0489804736692532
North East,PAK,36,37,Female,2031,2032,0.0490062868306072
North East,PAK,36,37,Female,2032,2033,0.0490320999919613
North East,PAK,36,37,Female,2033,2034,0.0490450065726383
North East,PAK,36,37,Female,2034,2035,0.0490450065726383
North East,WBI,36,37,Female,2020,2021,0.0368608871687576
North East,WBI,36,37,Female,2021,2022,0.0370185808037041
North East,WBI,36,37,Female,2022,2023,0.0371467068820982
North East,WBI,36,37,Female,2023,2024,0.0372255536995715
North East,WBI,36,37,Female,2024,2025,0.0372649771083081
North East,WBI,36,37,Female,2025,2026,0.0372649771083081
North East,WBI,36,37,Female,2026,2027,0.0372748329604923
North East,WBI,36,37,Female,2027,2028,0.0373142563692289
North East,WBI,36,37,Female,2028,2029,0.0373438239257814
North East,WBI,36,37,Female,2029,2030,0.0373733914823339
North East,WBI,36,37,Female,2030,2031,0.0374029590388864
North East,WBI,36,37,Female,2031,2032,0.0374226707432547
North East,WBI,36,37,Female,2032,2033,0.037442382447623
North East,WBI,36,37,Female,2033,2034,0.0374522382998071
North East,WBI,36,37,Female,2034,2035,0.0374522382998071
North East,WHO,36,37,Female,2020,2021,0.0414295118110763
North East,WHO,36,37,Female,2021,2022,0.0416067503642787
North East,WHO,36,37,Female,2022,2023,0.0417507566887557
North East,WHO,36,37,Female,2023,2024,0.041839375965357
North East,WHO,36,37,Female,2024,2025,0.0418836856036576
North East,WHO,36,37,Female,2025,2026,0.0418836856036576
North East,WHO,36,37,Female,2026,2027,0.0418947630132327
North East,WHO,36,37,Female,2027,2028,0.0419390726515333
North East,WHO,36,37,Female,2028,2029,0.0419723048802588
North East,WHO,36,37,Female,2029,2030,0.0420055371089843
North East,WHO,36,37,Female,2030,2031,0.0420387693377097
North East,WHO,36,37,Female,2031,2032,0.04206092415686
North East,WHO,36,37,Female,2032,2033,0.0420830789760104
North East,WHO,36,37,Female,2033,2034,0.0420941563855855
