,region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
12073,Northern Ireland,BAN,24,25,Female,2023,2024,0.1954029823840066
12074,Northern Ireland,BAN,24,25,Female,2024,2025,0.1956099222647415
12075,Northern Ireland,BAN,25,26,Female,2020,2021,0.1990572506684428
12076,Northern Ireland,BAN,25,26,Female,2021,2022,0.1999088324894844
12077,Northern Ireland,BAN,25,26,Female,2022,2023,0.2006007427190805
12078,Northern Ireland,BAN,25,26,Female,2023,2024,0.2010265336296015
12079,Northern Ireland,BAN,25,26,Female,2024,2025,0.2012394290848617
12080,Northern Ireland,BAN,26,27,Female,2020,2021,0.2012862789305383
12081,Northern Ireland,BAN,26,27,Female,2021,2022,0.202147396701364
12082,Northern Ireland,BAN,26,27,Female,2022,2023,0.20284705489016
12083,Northern Ireland,BAN,26,27,Female,2023,2024,0.203277613775573
12084,Northern Ireland,BAN,26,27,Female,2024,2025,0.2034928932182793
12085,Northern Ireland,BAN,27,28,Female,2020,2021,0.1925565123474758
12086,Northern Ireland,BAN,27,28,Female,2021,2022,0.1933802835232939
12087,Northern Ireland,BAN,27,28,Female,2022,2023,0.194049597603646
12088,Northern Ireland,BAN,27,28,Female,2023,2024,0.1944614831915551
12089,Northern Ireland,BAN,27,28,Female,2024,2025,0.1946674259855094
12090,Northern Ireland,BAN,28,29,Female,2020,2021,0.1823050776510959
12091,Northern Ireland,BAN,28,29,Female,2021,2022,0.1830849924217959
12092,Northern Ireland,BAN,28,29,Female,2022,2023,0.1837186731729892
12093,Northern Ireland,BAN,28,29,Female,2023,2024,0.1841086305583394
12094,Northern Ireland,BAN,28,29,Female,2024,2025,0.1843036092510141
12095,Northern Ireland,BAN,29,30,Female,2020,2021,0.1705199721967974
12096,Northern Ireland,BAN,29,30,Female,2021,2022,0.1712494694040564
12097,Northern Ireland,BAN,29,30,Female,2022,2023,0.1718421858849546
12098,Northern Ireland,BAN,29,30,Female,2023,2024,0.172206934488584
12099,Northern Ireland,BAN,29,30,Female,2024,2025,0.1723893087903988
12100,Northern Ireland,BAN,30,31,Female,2020,2021,0.1577865912423608
12101,Northern Ireland,BAN,30,31,Female,2021,2022,0.1584616140925954
12102,Northern Ireland,BAN,30,31,Female,2022,2023,0.1590100701584109
12103,Northern Ireland,BAN,30,31,Female,2023,2024,0.1593475815835282
12104,Northern Ireland,BAN,30,31,Female,2024,2025,0.159516337296087
12105,Northern Ireland,BAN,31,32,Female,2020,2021,0.14461048638268
12106,Northern Ireland,BAN,31,32,Female,2021,2022,0.1452291408698788
12107,Northern Ireland,BAN,31,32,Female,2022,2023,0.1457317976407276
12108,Northern Ireland,BAN,31,32,Female,2023,2024,0.146041124884327
12109,Northern Ireland,BAN,31,32,Female,2024,2025,0.1461957885061266
12110,Northern Ireland,BAN,32,33,Female,2020,2021,0.1307988901496503
12111,Northern Ireland,BAN,32,33,Female,2021,2022,0.1313584575941409
12112,Northern Ireland,BAN,32,33,Female,2022,2023,0.1318131061427895
12113,Northern Ireland,BAN,32,33,Female,2023,2024,0.1320928898650345
12114,Northern Ireland,BAN,32,33,Female,2024,2025,0.1322327817261573
12115,Northern Ireland,BAN,33,34,Female,2020,2021,0.1165758402123713
12116,Northern Ireland,BAN,33,34,Female,2021,2022,0.1170745603844027
12117,Northern Ireland,BAN,33,34,Female,2022,2023,0.1174797705241784
12118,Northern Ireland,BAN,33,34,Female,2023,2024,0.1177291306101943
12119,Northern Ireland,BAN,33,34,Female,2024,2025,0.117853810653202
12120,Northern Ireland,BAN,34,35,Female,2020,2021,0.1030494496072817
12121,Northern Ireland,BAN,34,35,Female,2021,2022,0.1034903028676338
12122,Northern Ireland,BAN,34,35,Female,2022,2023,0.1038484961416698
12123,Northern Ireland,BAN,34,35,Female,2023,2024,0.1040689227718457
12124,Northern Ireland,BAN,34,35,Female,2024,2025,0.1041791360869338
12125,Northern Ireland,BAN,35,36,Female,2020,2021,0.0903869463804278
12126,Northern Ireland,BAN,35,36,Female,2021,2022,0.0907736285039805
12127,Northern Ireland,BAN,35,36,Female,2022,2023,0.091087807729367
12128,Northern Ireland,BAN,35,36,Female,2023,2024,0.0912811487911433
12129,Northern Ireland,BAN,35,36,Female,2024,2025,0.0913778193220315
12130,Northern Ireland,BAN,36,37,Female,2020,2021,0.0786913628653752
12131,Northern Ireland,BAN,36,37,Female,2021,2022,0.0790280104070452
12132,Northern Ireland,BAN,36,37,Female,2022,2023,0.0793015365346522
12133,Northern Ireland,BAN,36,37,Female,2023,2024,0.0794698603054872
12134,Northern Ireland,BAN,36,37,Female,2024,2025,0.0795540221909047
12135,Northern Ireland,BAN,37,38,Female,2020,2021,0.0687820185316028
12136,Northern Ireland,BAN,37,38,Female,2021,2022,0.0690762731563369
12137,Northern Ireland,BAN,37,38,Female,2022,2023,0.0693153550389334
12138,Northern Ireland,BAN,37,38,Female,2023,2024,0.0694624823513005
12139,Northern Ireland,BAN,37,38,Female,2024,2025,0.069536046007484
12140,Northern Ireland,BAN,38,39,Female,2020,2021,0.0589552808849631
12141,Northern Ireland,BAN,38,39,Female,2021,2022,0.0592074959903534
12142,Northern Ireland,BAN,38,39,Female,2022,2023,0.0594124207634829
12143,Northern Ireland,BAN,38,39,Female,2023,2024,0.059538528316178
12144,Northern Ireland,BAN,38,39,Female,2024,2025,0.0596015820925256
12145,Northern Ireland,BAN,39,40,Female,2020,2021,0.050172017732047
12146,Northern Ireland,BAN,39,40,Female,2021,2022,0.0503866573800985
12147,Northern Ireland,BAN,39,40,Female,2022,2023,0.0505610520941404
12148,Northern Ireland,BAN,39,40,Female,2023,2024,0.0506683719181662
12149,Northern Ireland,BAN,39,40,Female,2024,2025,0.0507220318301791
12150,Northern Ireland,BAN,40,41,Female,2020,2021,0.0423815308889001
12151,Northern Ireland,BAN,40,41,Female,2021,2022,0.0425628422509916
12152,Northern Ireland,BAN,40,41,Female,2022,2023,0.042710157732691
12153,Northern Ireland,BAN,40,41,Female,2023,2024,0.0428008134137368
12154,Northern Ireland,BAN,40,41,Female,2024,2025,0.0428461412542597
12155,Northern Ireland,BAN,41,42,Female,2020,2021,0.0355192882158994
12156,Northern Ireland,BAN,41,42,Female,2021,2022,0.035671242390085
12157,Northern Ireland,BAN,41,42,Female,2022,2023,0.0357947051566109
12158,Northern Ireland,BAN,41,42,Female,2023,2024,0.0358706822437037
12159,Northern Ireland,BAN,41,42,Female,2024,2025,0.0359086707872501
12160,Northern Ireland,BAN,42,43,Female,2020,2021,0.0303658769163046
12161,Northern Ireland,BAN,42,43,Female,2021,2022,0.0304957844111337
12162,Northern Ireland,BAN,42,43,Female,2022,2023,0.0306013342506823
12163,Northern Ireland,BAN,42,43,Female,2023,2024,0.0306662879980969
12164,Northern Ireland,BAN,42,43,Female,2024,2025,0.0306987648718042
12165,Northern Ireland,BAN,43,44,Female,2020,2021,0.0258701015677702
12166,Northern Ireland,BAN,43,44,Female,2021,2022,0.0259807757990762
12167,Northern Ireland,BAN,43,44,Female,2022,2023,0.0260706986120123
12168,Northern Ireland,BAN,43,44,Female,2023,2024,0.0261260357276653
12169,Northern Ireland,BAN,43,44,Female,2024,2025,0.0261537042854917
12170,Northern Ireland,BAN,44,45,Female,2020,2021,0.0219690545059636
12171,Northern Ireland,BAN,44,45,Female,2021,2022,0.0220630397658821
12172,Northern Ireland,BAN,44,45,Female,2022,2023,0.022139402789566
12173,Northern Ireland,BAN,44,45,Female,2023,2024,0.0221863954195253
12174,Northern Ireland,BAN,44,45,Female,2024,2025,0.0222098917345049
12175,Northern Ireland,BAN,45,46,Female,2020,2021,0.018600599939734
12176,Northern Ireland,BAN,45,46,Female,2021,2022,0.0186801746988345
12177,Northern Ireland,BAN,45,46,Female,2022,2023,0.0187448291906036
12178,Northern Ireland,BAN,45,46,Female,2023,2024,0.0187846165701539
12179,Northern Ireland,BAN,45,46,Female,2024,2025,0.018804510259929
12180,Northern Ireland,BAN,46,47,Female,2020,2021,0.0169683454508737
12181,Northern Ireland,BAN,46,47,Female,2021,2022,0.0170409373030699
12182,Northern Ireland,BAN,46,47,Female,2022,2023,0.0170999181829794
12183,Northern Ireland,BAN,46,47,Female,2023,2024,0.0171362141090775
12184,Northern Ireland,BAN,46,47,Female,2024,2025,0.0171543620721265
12185,Northern Ireland,BAN,47,48,Female,2020,2021,0.0143033246445029
12186,Northern Ireland,BAN,47,48,Female,2021,2022,0.0143645153381692
12187,Northern Ireland,BAN,47,48,Female,2022,2023,0.0144142327767731
12188,Northern Ireland,BAN,47,48,Female,2023,2024,0.0144448281236063
12189,Northern Ireland,BAN,47,48,Female,2024,2025,0.0144601257970229
12190,Northern Ireland,BAN,48,49,Female,2020,2021,0.012027327921858
12191,Northern Ireland,BAN,48,49,Female,2021,2022,0.0120787817311494
12192,Northern Ireland,BAN,48,49,Female,2022,2023,0.0121205879511986
12193,Northern Ireland,BAN,48,49,Female,2023,2024,0.0121463148558443
12194,Northern Ireland,BAN,48,49,Female,2024,2025,0.0121591783081672
12195,Northern Ireland,BAN,49,50,Female,2020,2021,0.0099926702141172
12196,Northern Ireland,BAN,49,50,Female,2021,2022,0.0100354196054075
12197,Northern Ireland,BAN,49,50,Female,2022,2023,0.0100701534858309
12198,Northern Ireland,BAN,49,50,Female,2023,2024,0.0100915281814761
12199,Northern Ireland,BAN,49,50,Female,2024,2025,0.0101022155292987
12200,Northern Ireland,BLA,10,11,Female,2020,2021,0.0003583122661866
12201,Northern Ireland,BLA,10,11,Female,2021,2022,0.0003598451528868
12202,Northern Ireland,BLA,10,11,Female,2022,2023,0.0003610906233308
12203,Northern Ireland,BLA,10,11,Female,2023,2024,0.0003618570666809
12204,Northern Ireland,BLA,10,11,Female,2024,2025,0.000362240288356
12205,Northern Ireland,BLA,11,12,Female,2020,2021,0.0016137728019093
12206,Northern Ireland,BLA,11,12,Female,2021,2022,0.0016206766427731
12207,Northern Ireland,BLA,11,12,Female,2022,2023,0.0016262860134749
12208,Northern Ireland,BLA,11,12,Female,2023,2024,0.0016297379339068
12209,Northern Ireland,BLA,11,12,Female,2024,2025,0.0016314638941228
12210,Northern Ireland,BLA,12,13,Female,2020,2021,0.0062598657267286
12211,Northern Ireland,BLA,12,13,Female,2021,2022,0.0062866459009606
12212,Northern Ireland,BLA,12,13,Female,2022,2023,0.0063084047925241
12213,Northern Ireland,BLA,12,13,Female,2023,2024,0.0063217948796401
12214,Northern Ireland,BLA,12,13,Female,2024,2025,0.0063284899231981
12215,Northern Ireland,BLA,13,14,Female,2020,2021,0.0115494163662075
12216,Northern Ireland,BLA,13,14,Female,2021,2022,0.0115988256340843
12217,Northern Ireland,BLA,13,14,Female,2022,2023,0.0116389706642343
12218,Northern Ireland,BLA,13,14,Female,2023,2024,0.0116636752981727
12219,Northern Ireland,BLA,13,14,Female,2024,2025,0.0116760276151419
12220,Northern Ireland,BLA,14,15,Female,2020,2021,0.0191984259264443
12221,Northern Ireland,BLA,14,15,Female,2021,2022,0.0192805582298729
12222,Northern Ireland,BLA,14,15,Female,2022,2023,0.0193472907264087
12223,Northern Ireland,BLA,14,15,Female,2023,2024,0.019388356878123
12224,Northern Ireland,BLA,14,15,Female,2024,2025,0.0194088899539802
12225,Northern Ireland,BLA,15,16,Female,2020,2021,0.0292311693796709
12226,Northern Ireland,BLA,15,16,Female,2021,2022,0.0293562225107069
12227,Northern Ireland,BLA,15,16,Female,2022,2023,0.0294578281796737
12228,Northern Ireland,BLA,15,16,Female,2023,2024,0.0295203547451917
12229,Northern Ireland,BLA,15,16,Female,2024,2025,0.0295516180279507
12230,Northern Ireland,BLA,16,17,Female,2020,2021,0.0413125837288808
12231,Northern Ireland,BLA,16,17,Female,2021,2022,0.0414893220549937
12232,Northern Ireland,BLA,16,17,Female,2022,2023,0.0416329219449604
12233,Northern Ireland,BLA,16,17,Female,2023,2024,0.0417212911080168
12234,Northern Ireland,BLA,16,17,Female,2024,2025,0.041765475689545
12235,Northern Ireland,BLA,17,18,Female,2020,2021,0.054793057041102
12236,Northern Ireland,BLA,17,18,Female,2021,2022,0.0550274658412778
12237,Northern Ireland,BLA,17,18,Female,2022,2023,0.0552179229914207
12238,Northern Ireland,BLA,17,18,Female,2023,2024,0.0553351273915086
12239,Northern Ireland,BLA,17,18,Female,2024,2025,0.0553937295915526
12240,Northern Ireland,BLA,18,19,Female,2020,2021,0.0710350314976702
12241,Northern Ireland,BLA,18,19,Female,2021,2022,0.0713389246805479
12242,Northern Ireland,BLA,18,19,Female,2022,2023,0.0715858378916361
12243,Northern Ireland,BLA,18,19,Female,2023,2024,0.071737784483075
12244,Northern Ireland,BLA,18,19,Female,2024,2025,0.0718137577787944
12245,Northern Ireland,BLA,19,20,Female,2020,2021,0.0871979946871497
12246,Northern Ireland,BLA,19,20,Female,2021,2022,0.0875710342366135
12247,Northern Ireland,BLA,19,20,Female,2022,2023,0.0878741288705528
12248,Northern Ireland,BLA,19,20,Female,2023,2024,0.0880606486452846
12249,Northern Ireland,BLA,19,20,Female,2024,2025,0.0881539085326506
12250,Northern Ireland,BLA,20,21,Female,2020,2021,0.1023716655756705
12251,Northern Ireland,BLA,20,21,Female,2021,2022,0.102809619225192
12252,Northern Ireland,BLA,20,21,Female,2022,2023,0.1031654565654286
12253,Northern Ireland,BLA,20,21,Female,2023,2024,0.1033844333901891
12254,Northern Ireland,BLA,20,21,Female,2024,2025,0.1034939218025696
12255,Northern Ireland,BLA,21,22,Female,2020,2021,0.1157995072282137
12256,Northern Ireland,BLA,21,22,Female,2021,2022,0.1162949061896179
12257,Northern Ireland,BLA,21,22,Female,2022,2023,0.1166974178457589
12258,Northern Ireland,BLA,21,22,Female,2023,2024,0.1169451173264607
12259,Northern Ireland,BLA,21,22,Female,2024,2025,0.117068967066812
12260,Northern Ireland,BLA,22,23,Female,2020,2021,0.1247220986820167
12261,Northern Ireland,BLA,22,23,Female,2021,2022,0.1252556691576617
12262,Northern Ireland,BLA,22,23,Female,2022,2023,0.1256891951691234
12263,Northern Ireland,BLA,22,23,Female,2023,2024,0.1259559804069458
12264,Northern Ireland,BLA,22,23,Female,2024,2025,0.126089373025857
12265,Northern Ireland,BLA,23,24,Female,2020,2021,0.1369143360629737
12266,Northern Ireland,BLA,23,24,Female,2021,2022,0.1375000658429223
12267,Northern Ireland,BLA,23,24,Female,2022,2023,0.1379759712891305
12268,Northern Ireland,BLA,23,24,Female,2023,2024,0.1382688361791047
12269,Northern Ireland,BLA,23,24,Female,2024,2025,0.1384152686240919
12270,Northern Ireland,BLA,24,25,Female,2020,2021,0.1461202911425126
12271,Northern Ireland,BLA,24,25,Female,2021,2022,0.1467454046875073
12272,Northern Ireland,BLA,24,25,Female,2022,2023,0.1472533094428156
12273,Northern Ireland,BLA,24,25,Female,2023,2024,0.1475658662153128
12274,Northern Ireland,BLA,24,25,Female,2024,2025,0.1477221446015614
12275,Northern Ireland,BLA,25,26,Female,2020,2021,0.15238712547698
12276,Northern Ireland,BLA,25,26,Female,2021,2022,0.1530390490084325
12277,Northern Ireland,BLA,25,26,Female,2022,2023,0.1535687368777376
12278,Northern Ireland,BLA,25,26,Female,2023,2024,0.1538946986434636
12279,Northern Ireland,BLA,25,26,Female,2024,2025,0.1540576795263266
12280,Northern Ireland,BLA,26,27,Female,2020,2021,0.1559213985959733
12281,Northern Ireland,BLA,26,27,Female,2021,2022,0.1565884420124266
12282,Northern Ireland,BLA,26,27,Female,2022,2023,0.1571304147882951
12283,Northern Ireland,BLA,26,27,Female,2023,2024,0.1574639364965217
12284,Northern Ireland,BLA,26,27,Female,2024,2025,0.1576306973506351
12285,Northern Ireland,BLA,27,28,Female,2020,2021,0.1508723115422689
12286,Northern Ireland,BLA,27,28,Female,2021,2022,0.1515177545863001
12287,Northern Ireland,BLA,27,28,Female,2022,2023,0.1520421770595751
12288,Northern Ireland,BLA,27,28,Female,2023,2024,0.1523648985815909
12289,Northern Ireland,BLA,27,28,Female,2024,2025,0.1525262593425987
12290,Northern Ireland,BLA,28,29,Female,2020,2021,0.1443248239654477
12291,Northern Ireland,BLA,28,29,Female,2021,2022,0.1449422563674389
12292,Northern Ireland,BLA,28,29,Female,2022,2023,0.1454439201940569
12293,Northern Ireland,BLA,28,29,Female,2023,2024,0.1457526363950523
12294,Northern Ireland,BLA,28,29,Female,2024,2025,0.1459069944955503
12295,Northern Ireland,BLA,29,30,Female,2020,2021,0.1362535219762331
12296,Northern Ireland,BLA,29,30,Female,2021,2022,0.1368364247440457
12297,Northern Ireland,BLA,29,30,Female,2022,2023,0.1373100332428938
12298,Northern Ireland,BLA,29,30,Female,2023,2024,0.1376014846268
12299,Northern Ireland,BLA,29,30,Female,2024,2025,0.1377472103187533
12300,Northern Ireland,BLA,30,31,Female,2020,2021,0.1271313709158076
12301,Northern Ireland,BLA,30,31,Female,2021,2022,0.127675248438442
12302,Northern Ireland,BLA,30,31,Female,2022,2023,0.1281171489255826
12303,Northern Ireland,BLA,30,31,Female,2023,2024,0.1283890876869
12304,Northern Ireland,BLA,30,31,Female,2024,2025,0.1285250570675586
12305,Northern Ireland,BLA,31,32,Female,2020,2021,0.1173851252061204
12306,Northern Ireland,BLA,31,32,Female,2021,2022,0.1178873075599432
12307,Northern Ireland,BLA,31,32,Female,2022,2023,0.1182953307224244
12308,Northern Ireland,BLA,31,32,Female,2023,2024,0.1185464218993359
12309,Northern Ireland,BLA,31,32,Female,2024,2025,0.1186719674877918
12310,Northern Ireland,BLA,32,33,Female,2020,2021,0.1068884364034785
12311,Northern Ireland,BLA,32,33,Female,2021,2022,0.1073457131367556
12312,Northern Ireland,BLA,32,33,Female,2022,2023,0.1077172504825429
12313,Northern Ireland,BLA,32,33,Female,2023,2024,0.1079458888491816
12314,Northern Ireland,BLA,32,33,Female,2024,2025,0.1080602080325006
12315,Northern Ireland,BLA,33,34,Female,2020,2021,0.0958344743305947
12316,Northern Ireland,BLA,33,34,Female,2021,2022,0.0962444613865545
12317,Northern Ireland,BLA,33,34,Female,2022,2023,0.0965775758695218
12318,Northern Ireland,BLA,33,34,Female,2023,2024,0.0967825693975016
12319,Northern Ireland,BLA,33,34,Female,2024,2025,0.0968850661614916
12320,Northern Ireland,BLA,34,35,Female,2020,2021,0.0851696528248766
12321,Northern Ireland,BLA,34,35,Female,2021,2022,0.0855340149759991
12322,Northern Ireland,BLA,34,35,Female,2022,2023,0.0858300592237861
12323,Northern Ireland,BLA,34,35,Female,2023,2024,0.0860122402993473
12324,Northern Ireland,BLA,34,35,Female,2024,2025,0.0861033308371279
12325,Northern Ireland,BLA,35,36,Female,2020,2021,0.0750633641333196
12326,Northern Ireland,BLA,35,36,Female,2021,2022,0.075384490824799
12327,Northern Ireland,BLA,35,36,Female,2022,2023,0.0756454062616261
12328,Northern Ireland,BLA,35,36,Female,2023,2024,0.0758059696073658
12329,Northern Ireland,BLA,35,36,Female,2024,2025,0.0758862512802357
12330,Northern Ireland,BLA,36,37,Female,2020,2021,0.0656319169814247
12331,Northern Ireland,BLA,36,37,Female,2021,2022,0.0659126952358907
12332,Northern Ireland,BLA,36,37,Female,2022,2023,0.0661408275676443
12333,Northern Ireland,BLA,36,37,Female,2023,2024,0.0662812166948773
12334,Northern Ireland,BLA,36,37,Female,2024,2025,0.0663514112584938
12335,Northern Ireland,BLA,37,38,Female,2020,2021,0.0575802751701343
12336,Northern Ireland,BLA,37,38,Female,2021,2022,0.0578266078981349
12337,Northern Ireland,BLA,37,38,Female,2022,2023,0.0580267532396353
12338,Northern Ireland,BLA,37,38,Female,2023,2024,0.0581499196036356
12339,Northern Ireland,BLA,37,38,Female,2024,2025,0.0582115027856358
12340,Northern Ireland,BLA,38,39,Female,2020,2021,0.0495124509913738
12341,Northern Ireland,BLA,38,39,Female,2021,2022,0.0497242689635294
12342,Northern Ireland,BLA,38,39,Female,2022,2023,0.0498963710659058
12343,Northern Ireland,BLA,38,39,Female,2023,2024,0.0500022800519836
12344,Northern Ireland,BLA,38,39,Female,2024,2025,0.0500552345450225
12345,Northern Ireland,BLA,39,40,Female,2020,2021,0.0422552466063392
12346,Northern Ireland,BLA,39,40,Female,2021,2022,0.0424360177148155
12347,Northern Ireland,BLA,39,40,Female,2022,2023,0.0425828942404526
12348,Northern Ireland,BLA,39,40,Female,2023,2024,0.0426732797946907
12349,Northern Ireland,BLA,39,40,Female,2024,2025,0.0427184725718098
12350,Northern Ireland,BLA,40,41,Female,2020,2021,0.0357830052108486
12351,Northern Ireland,BLA,40,41,Female,2021,2022,0.0359360875860822
12352,Northern Ireland,BLA,40,41,Female,2022,2023,0.0360604670159595
12353,Northern Ireland,BLA,40,41,Female,2023,2024,0.0361370082035763
12354,Northern Ireland,BLA,40,41,Female,2024,2025,0.0361752787973847
12355,Northern Ireland,BLA,41,42,Female,2020,2021,0.0300543696432209
12356,Northern Ireland,BLA,41,42,Female,2021,2022,0.0301829444866144
12357,Northern Ireland,BLA,41,42,Female,2022,2023,0.0302874115468716
12358,Northern Ireland,BLA,41,42,Female,2023,2024,0.0303516989685683
12359,Northern Ireland,BLA,41,42,Female,2024,2025,0.0303838426794167
12360,Northern Ireland,BLA,42,43,Female,2020,2021,0.0257377490504328
12361,Northern Ireland,BLA,42,43,Female,2021,2022,0.0258478570677609
12362,Northern Ireland,BLA,42,43,Female,2022,2023,0.0259373198318399
12363,Northern Ireland,BLA,42,43,Female,2023,2024,0.025992373840504
12364,Northern Ireland,BLA,42,43,Female,2024,2025,0.026019900844836
12365,Northern Ireland,BLA,43,44,Female,2020,2021,0.0219576690097501
12366,Northern Ireland,BLA,43,44,Female,2021,2022,0.0220516055616635
12367,Northern Ireland,BLA,43,44,Female,2022,2023,0.0221279290100931
12368,Northern Ireland,BLA,43,44,Female,2023,2024,0.0221748972860498
12369,Northern Ireland,BLA,43,44,Female,2024,2025,0.0221983814240282
12370,Northern Ireland,BLA,44,45,Female,2020,2021,0.0186667519780814
12371,Northern Ireland,BLA,44,45,Female,2021,2022,0.0187466097405544
12372,Northern Ireland,BLA,44,45,Female,2022,2023,0.0188114941725638
12373,Northern Ireland,BLA,44,45,Female,2023,2024,0.0188514230538003
12374,Northern Ireland,BLA,44,45,Female,2024,2025,0.0188713874944186
12375,Northern Ireland,BLA,45,46,Female,2020,2021,0.0158172154760692
12376,Northern Ireland,BLA,45,46,Female,2021,2022,0.0158848827080523
12377,Northern Ireland,BLA,45,46,Female,2022,2023,0.0159398623340387
12378,Northern Ireland,BLA,45,46,Female,2023,2024,0.0159736959500303
12379,Northern Ireland,BLA,45,46,Female,2024,2025,0.0159906127580261
12380,Northern Ireland,BLA,46,47,Female,2020,2021,0.0144351680010986
12381,Northern Ireland,BLA,46,47,Female,2021,2022,0.0144969227305151
12382,Northern Ireland,BLA,46,47,Female,2022,2023,0.014547098448166
12383,Northern Ireland,BLA,46,47,Female,2023,2024,0.0145779758128742
12384,Northern Ireland,BLA,46,47,Female,2024,2025,0.0145934144952283
12385,Northern Ireland,BLA,47,48,Female,2020,2021,0.0121729240631646
12386,Northern Ireland,BLA,47,48,Female,2021,2022,0.0122250007436487
12387,Northern Ireland,BLA,47,48,Female,2022,2023,0.0122673130465421
12388,Northern Ireland,BLA,47,48,Female,2023,2024,0.0122933513867841
12389,Northern Ireland,BLA,47,48,Female,2024,2025,0.0123063705569052
12390,Northern Ireland,BLA,48,49,Female,2020,2021,0.0102373287129275
12391,Northern Ireland,BLA,48,49,Female,2021,2022,0.0102811247715924
12392,Northern Ireland,BLA,48,49,Female,2022,2023,0.0103167090692577
12393,Northern Ireland,BLA,48,49,Female,2023,2024,0.0103386070985902
12394,Northern Ireland,BLA,48,49,Female,2024,2025,0.0103495561132564
12395,Northern Ireland,BLA,49,50,Female,2020,2021,0.0085052813256024
12396,Northern Ireland,BLA,49,50,Female,2021,2022,0.0085416675558723
12397,Northern Ireland,BLA,49,50,Female,2022,2023,0.0085712313679667
12398,Northern Ireland,BLA,49,50,Female,2023,2024,0.0085894244831016
12399,Northern Ireland,BLA,49,50,Female,2024,2025,0.0085985210406691
12400,Northern Ireland,BLC,10,11,Female,2020,2021,0.0002371421219379
12401,Northern Ireland,BLC,10,11,Female,2021,2022,0.0002381566336896
12402,Northern Ireland,BLC,10,11,Female,2022,2023,0.0002389809244878
12403,Northern Ireland,BLC,10,11,Female,2023,2024,0.0002394881803636
12404,Northern Ireland,BLC,10,11,Female,2024,2025,0.0002397418083014
12405,Northern Ireland,BLC,11,12,Female,2020,2021,0.0010693010003534
12406,Northern Ireland,BLC,11,12,Female,2021,2022,0.0010738755500876
12407,Northern Ireland,BLC,11,12,Female,2022,2023,0.0010775923717465
12408,Northern Ireland,BLC,11,12,Female,2023,2024,0.0010798796466136
12409,Northern Ireland,BLC,11,12,Female,2024,2025,0.0010810232840471
12410,Northern Ireland,BLC,12,13,Female,2020,2021,0.0041467449564675
12411,Northern Ireland,BLC,12,13,Female,2021,2022,0.0041644850418428
12412,Northern Ireland,BLC,12,13,Female,2022,2023,0.0041788988612102
12413,Northern Ireland,BLC,12,13,Female,2023,2024,0.0041877689038978
12414,Northern Ireland,BLC,12,13,Female,2024,2025,0.0041922039252417
12415,Northern Ireland,BLC,13,14,Female,2020,2021,0.0076501492735368
12416,Northern Ireland,BLC,13,14,Female,2021,2022,0.0076828771848674
12417,Northern Ireland,BLC,13,14,Female,2022,2023,0.0077094686128236
12418,Northern Ireland,BLC,13,14,Female,2023,2024,0.0077258325684889
12419,Northern Ireland,BLC,13,14,Female,2024,2025,0.0077340145463216
12420,Northern Ireland,BLC,14,15,Female,2020,2021,0.0127165147048248
12421,Northern Ireland,BLC,14,15,Female,2021,2022,0.0127709169067706
12422,Northern Ireland,BLC,14,15,Female,2022,2023,0.0128151186958515
12423,Northern Ireland,BLC,14,15,Female,2023,2024,0.0128423197968244
12424,Northern Ireland,BLC,14,15,Female,2024,2025,0.0128559203473109
12425,Northern Ireland,BLC,15,16,Female,2020,2021,0.0193618205534699
12426,Northern Ireland,BLC,15,16,Female,2021,2022,0.0194446518713457
12427,Northern Ireland,BLC,15,16,Female,2022,2023,0.0195119523171198
12428,Northern Ireland,BLC,15,16,Female,2023,2024,0.0195533679760577
12429,Northern Ireland,BLC,15,16,Female,2024,2025,0.0195740758055266
12430,Northern Ireland,BLC,16,17,Female,2020,2021,0.0273642092483621
12431,Northern Ireland,BLC,16,17,Female,2021,2022,0.0274812753841839
12432,Northern Ireland,BLC,16,17,Female,2022,2023,0.0275763916195392
12433,Northern Ireland,BLC,16,17,Female,2023,2024,0.0276349246874501
12434,Northern Ireland,BLC,16,17,Female,2024,2025,0.0276641912214056
12435,Northern Ireland,BLC,17,18,Female,2020,2021,0.0362931659411782
12436,Northern Ireland,BLC,17,18,Female,2021,2022,0.03644843082221
12437,Northern Ireland,BLC,17,18,Female,2022,2023,0.0365745835380483
12438,Northern Ireland,BLC,17,18,Female,2023,2024,0.0366522159785642
12439,Northern Ireland,BLC,17,18,Female,2024,2025,0.0366910321988221
12440,Northern Ireland,BLC,18,19,Female,2020,2021,0.0470513178506664
12441,Northern Ireland,BLC,18,19,Female,2021,2022,0.0472526069109901
12442,Northern Ireland,BLC,18,19,Female,2022,2023,0.0474161542725031
12443,Northern Ireland,BLC,18,19,Female,2023,2024,0.0475167988026649
12444,Northern Ireland,BLC,18,19,Female,2024,2025,0.0475671210677459
12445,Northern Ireland,BLC,19,20,Female,2020,2021,0.0577571056591766
12446,Northern Ireland,BLC,19,20,Female,2021,2022,0.0580041948812479
12447,Northern Ireland,BLC,19,20,Female,2022,2023,0.0582049548741809
12448,Northern Ireland,BLC,19,20,Female,2023,2024,0.0583284994852165
12449,Northern Ireland,BLC,19,20,Female,2024,2025,0.0583902717907344
12450,Northern Ireland,BLC,20,21,Female,2020,2021,0.0678075616179343
