"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
87,27844,1725.28122377025,47.500525121097,98603.7544430691,3.54129271811051
88,27851,1714.89747443905,47.5011275946505,79662.370084569,2.86030555759467
89,27870,1728.78411106187,47.6129985506438,77132.4714819228,2.76758060573817
90,27850,1722.94836771281,47.583718917121,92899.0328744716,3.33569238328444
91,27860,1719.44864341417,47.6362175067015,94255.7262074257,3.38319189545677
92,27888,1720.5269396324,47.5978787492404,78970.5795878195,2.83170466106639
93,27893,1722.14947269276,47.555851446305,76283.2429355255,2.73485257718874
94,27880,1715.70906685825,47.534294440105,54758.9435850343,1.96409410276307
95,27881,1716.03430388365,47.6251751048348,61453.0662672479,2.20411987616111
96,27848,1721.22481983643,47.5079586338988,77669.3712927299,2.78904665659042
97,27863,1719.49210141982,47.5496247262819,76737.4713788873,2.75409939270313
98,27839,1722.48486817337,47.4336344811826,56529.3057124867,2.03057960819306
99,27875,1725.25737836237,47.5764526116054,80317.5686722306,2.8813477550576
100,27876,1726.43453247298,47.6421516164115,76184.870400858,2.73299147656974
