"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
87,7734,1586.23063931899,46.2689248437962,98603.7544430691,12.7493864032931
88,7735,1569.23577751351,46.554543471917,79662.370084569,10.2989489443528
89,7743,1580.56804722753,46.5406625684595,77132.4714819228,9.96157451658567
90,7733,1578.03221386175,46.4764821595598,92899.0328744716,12.0133237908278
91,7740,1560.89773070733,46.6124599156196,94255.7262074257,12.1777424040602
92,7740,1576.50205459111,46.4758897996471,78970.5795878195,10.2029172594082
93,7741,1568.01720103457,46.5710976651972,76283.2429355255,9.85444295769609
94,7741,1572.32494870048,46.2243114912791,54758.9435850343,7.07388497416798
95,7738,1565.99530222436,46.6190893003007,61453.0662672479,7.94172476961074
96,7731,1571.91618419519,46.4383410708438,77669.3712927299,10.046484451265
97,7738,1560.28645484854,46.5359279528271,76737.4713788873,9.91696451006556
98,7739,1572.82027313691,46.4877904281749,56529.3057124867,7.3044716000112
99,7740,1582.89315648082,46.5073980960863,80317.5686722306,10.3769468568773
100,7744,1573.03959652224,46.5440659883149,76184.870400858,9.83792231416037
