"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
87,7735,1571.01024539077,46.558586408619,31659.0463352903,4.09296009506015
88,7743,1577.62191544665,46.5428702294558,22511.5947623572,2.90734789646871
89,7730,1582.39428704698,46.4437227108333,26630.4662933936,3.44507972747653
90,7738,1564.05905355342,46.5630751620171,54702.8301802121,7.06937583099148
91,7740,1560.40783536033,46.5089211184446,35061.7545074018,4.52994244281677
92,7740,1577.97491920169,46.5313957075913,33212.4715765091,4.29101699954898
93,7742,1582.95217814641,46.5465345443411,46917.949784001,6.06018467889447
94,7743,1563.83034508514,46.593135423836,54503.9988870873,7.03913197560213
95,7740,1571.4273856794,46.413001290726,33883.3524668264,4.37769411716104
96,7739,1574.79535615219,46.5269303149295,26712.162804517,3.45162977187194
97,7738,1583.34375284017,46.599711673814,23635.7787583569,3.05450746424875
98,7743,1564.6771348051,46.6228948074401,35365.3996138376,4.56740276557376
99,7742,1573.53581071245,46.586726820389,24378.8207649346,3.1489047745976
100,7736,1566.94018292304,46.5464273413212,34348.4987745582,4.44008515700081
