"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
43,27866,1718.54124207657,47.5168483043403,33603.0648123969,1.20588045691513
44,27847,1721.98339378509,47.5876766173652,46191.1225848623,1.6587468159896
45,27861,1717.22435806451,47.6245615360979,42563.9161268109,1.52772391970176
46,27849,1713.38405132709,47.5523296012629,26742.1521572675,0.960255382859977
47,27864,1715.21759075433,47.5771184363733,24991.6369540317,0.896914906475441
48,27875,1718.32002301605,47.4681521535058,33225.834369477,1.19195818365837
49,27834,1721.58951400601,47.5837838066078,60658.4841905843,2.17929453871467
50,27861,1724.30361340798,47.528854535611,24146.9174577923,0.866692417996205
51,27882,1727.01548076809,47.539726211571,29454.2461018967,1.05638928706322
52,27878,1727.26632830448,47.5800493487243,33677.3569058928,1.20802628975869
53,27852,1718.13718277815,47.5646765808784,50538.7351514265,1.81454599854325
54,27867,1721.12169736831,47.5685550951209,24754.4095340141,0.888305505939429
55,27861,1710.10086136012,47.6094234051484,35251.2634465155,1.26525478075143
56,27873,1715.69065036412,47.5841398673213,29461.6938982142,1.05699759258832
57,27866,1710.78759982269,47.7091168705277,28710.8015829059,1.03031657155336
58,27863,1716.59663956565,47.6061483142486,29765.8863328632,1.06829438082271
59,27873,1713.25392775235,47.5511631577903,37981.6367405754,1.36266769779268
60,27879,1710.84214343985,47.5249302182987,61871.1121401639,2.21927300621127
61,27846,1722.02981001543,47.6308874532736,28296.078090986,1.01616311466588
62,27875,1715.20354573658,47.5435968393638,39517.649744929,1.41767353345037
63,27880,1715.48565459432,47.564636475198,29078.144733237,1.04297506216776
64,27846,1717.36685149351,47.582985301429,28014.3016088687,1.00604401382133
65,27886,1719.03160564573,47.5360788664344,37716.2698010509,1.35251630929681
66,27854,1714.79090390533,47.5746315399709,30667.2838425971,1.10100107139359
67,27829,1720.84664679764,47.4925897639311,37007.3444090526,1.32981222498303
68,27859,1721.30662990286,47.6451648771201,40649.9827975748,1.45913287618274
69,27869,1723.3306398208,47.5369429039783,27557.2155723276,0.988812500352634
70,27840,1721.8988946556,47.5336913979306,39982.2456296904,1.43614388037681
71,27837,1717.40952850783,47.4606945116222,24010.2847256533,0.86253133332088
72,27853,1724.6633371326,47.4837795741711,38892.6185607007,1.39635294441176
73,27856,1712.06199534262,47.4616811949704,29191.7257619282,1.04795109713987
74,27861,1720.30861717914,47.6058886055046,20859.891096734,0.748712935527585
75,27813,1723.88076386486,47.5294904592232,58450.7107238764,2.10156080695633
76,27855,1717.68895659794,47.5879399649617,26510.9689724175,0.951749020729403
77,27845,1724.72058889005,47.557233717945,26498.3945009649,0.95163923508583
78,27826,1721.82106097236,47.5036269492639,36606.8121421808,1.31556142248907
79,27884,1710.92023145906,47.5426845471434,39444.1136291057,1.41457874154016
80,27855,1724.27951418913,47.5718087954312,30376.9553937258,1.09053869659759
81,27870,1722.740318926,47.5477760461132,56172.8116090903,2.01552965945785
82,27858,1719.52112500344,47.6131703317996,24037.2423456956,0.862848817061369
83,27851,1713.56121560627,47.5600083169213,28246.4465480534,1.01419864809355
84,27861,1716.40861290768,47.5277364496701,40250.2472600905,1.4446806381713
85,27846,1716.35014246381,47.6576189428996,26505.5302542867,0.951861317757908
86,27887,1720.47954542626,47.5985310604047,36311.4178571475,1.30209122017956
87,27905,1724.92983148162,47.6443869715282,31659.0463352903,1.13452952285577
88,27845,1721.12160202867,47.5644549267541,22511.5947623572,0.808460935979789
89,27829,1719.3946353584,47.5328776715483,26630.4662933936,0.95693220357877
90,27858,1716.22878729663,47.6082556102641,54702.8301802121,1.96363092038955
91,27843,1716.05698056938,47.6296552497441,35061.7545074018,1.25926640474812
92,27866,1716.59807141898,47.6067525656382,33212.4715765091,1.19186361790386
93,27867,1720.83885263407,47.4905850032721,46917.949784001,1.68363834585714
94,27871,1714.75132695665,47.6207162585109,54503.9988870873,1.95558102999847
95,27857,1725.17427972924,47.5045772575156,33883.3524668264,1.21633171076665
96,27858,1718.73211148253,47.5745968580366,26712.162804517,0.958868648306302
97,27870,1714.11797196476,47.4880577099601,23635.7787583569,0.848072434817254
98,27886,1712.99177093946,47.6276756321153,35365.3996138376,1.26821342658817
99,27879,1722.15968587025,47.5747914835938,24378.8207649346,0.874451047919028
100,27846,1714.83046034161,47.6328626302288,34348.4987745582,1.23351643950866
