,LSOA11CD
187050,S01011934
187051,S01011939
187052,S01011931
187053,S01011923
187054,S01011843
187055,S01011836
187056,S01012006
187057,S01011960
187058,S01011850
187059,S01012013
187060,S01011979
187061,S01012018
187062,S01011983
187063,S01011844
187064,S01011848
187065,S01011856
187066,S01011881
187067,S01011866
187068,S01011864
187069,S01011862
187070,S01011902
187071,S01011858
187072,S01011858
187073,S01011859
187074,S01011949
187075,S01012007
187076,S01012008
187077,S01011988
187078,S01011936
187079,S01011946
187080,S01011933
187081,S01011982
187082,S01011950
187083,S01011934
187084,S01011937
187085,S01011943
187086,S01011985
187087,S01011862
187088,S01011943
187089,S01012007
187090,S01011983
187091,S01011994
187092,S01011943
187093,S01011991
187094,S01011881
187095,S01011994
187096,S01011938
187097,S01011888
187098,S01011892
187099,S01011968
187100,S01011914
187101,S01011935
187102,S01011893
187103,S01011918
187104,S01011942
187105,S01011891
187106,S01011890
187107,S01011847
187108,S01011837
187109,S01011835
187110,S01011837
187111,S01011995
187112,S01011959
187113,S01011958
187114,S01011956
187115,S01011967
187116,S01011962
187117,S01011984
187118,S01011986
187119,S01011977
187120,S01011837
187121,S01012005
187122,S01012004
187123,S01011929
187124,S01011852
187125,S01011946
187126,S01012018
187127,S01011937
187128,S01011859
187129,S01011911
187130,S01012010
187131,S01011855
187132,S01011942
187133,S01011854
187134,S01011883
187135,S01011891
187136,S01011854
187137,S01011857
187138,S01011889
187139,S01012004
187140,S01011975
187141,S01012012
187142,S01011839
187143,S01011973
187144,S01011865
187145,S01011984
187146,S01012010
187147,S01011935
187148,S01011882
187149,S01011876
187150,S01011861
187151,S01012008
187152,S01012008
187153,S01012009
187154,S01011979
187155,S01011981
187156,S01011973
187157,S01011974
187158,S01012017
187159,S01012016
187160,S01011983
187161,S01012016
187162,S01011981
187163,S01011880
187164,S01011864
187165,S01012018
187166,S01011868
187167,S01011983
187168,S01011865
187169,S01011842
187170,S01011862
187171,S01011849
187172,S01011899
187173,S01011880
187174,S01011907
187175,S01011886
187176,S01011900
187177,S01011894
187178,S01011888
187179,S01011887
187180,S01011890
187181,S01011897
187182,S01011859
187183,S01011963
187184,S01011875
187185,S01011901
187186,S01011913
187187,S01011893
187188,S01011948
187189,S01011878
187190,S01011890
187191,S01011896
187192,S01011897
187193,S01011875
187194,S01011950
187195,S01011949
187196,S01011951
187197,S01011953
187198,S01011961
187199,S01011961
187200,S01011966
187201,S01011885
187202,S01011836
187203,S01011843
187204,S01011833
187205,S01011843
187206,S01011843
187207,S01011836
187208,S01011901
187209,S01011957
187210,S01011846
187211,S01011885
187212,S01011874
187213,S01011995
187214,S01011995
187215,S01011979
187216,S01011953
187217,S01011957
187218,S01011958
187219,S01011962
187220,S01011878
187221,S01011883
187222,S01011876
187223,S01011850
187224,S01011849
187225,S01011872
187226,S01011857
187227,S01011860
187228,S01012018
187229,S01011982
187230,S01011981
187231,S01011982
187232,S01011982
187233,S01011977
187234,S01011972
187235,S01011967
187236,S01011960
187237,S01012015
187238,S01012016
187239,S01011972
187240,S01011987
187241,S01011995
187242,S01011995
187243,S01011962
187244,S01011880
187245,S01011871
187246,S01012017
187247,S01011982
187248,S01011972
187249,S01011969
187250,S01011972
187251,S01011972
187252,S01011993
187253,S01011887
187254,S01012267
187255,S01012359
187256,S01012266
187257,S01012255
187258,S01012252
187259,S01011971
187260,S01012259
187261,S01012246
187262,S01012292
187263,S01012283
187264,S01012335
187265,S01012258
187266,S01012259
187267,S01012259
187268,S01012322
187269,S01012273
187270,S01012354
187271,S01012381
187272,S01012382
187273,S01012384
187274,S01012383
187275,S01012380
187276,S01012386
187277,S01012010
187278,S01011897
187279,S01012321
187280,S01012330
187281,S01012295
187282,S01012304
187283,S01012312
187284,S01012302
187285,S01012323
187286,S01012301
187287,S01012313
187288,S01012312
187289,S01012312
187290,S01012310
187291,S01012310
187292,S01012310
187293,S01012271
187294,S01012272
187295,S01012290
187296,S01012015
187297,S01011896
187298,S01012366
187299,S01012376
187300,S01012289
187301,S01012377
187302,S01012379
187303,S01012378
187304,S01012343
187305,S01012343
187306,S01012329
187307,S01012329
187308,S01012342
187309,S01012262
187310,S01012247
187311,S01011872
187312,S01011957
187313,S01011897
187314,S01011860
187315,S01011954
187316,S01011896
187317,S01012009
187318,S01012018
187319,S01012013
187320,S01011946
187321,S01011967
187322,S01011959
187323,S01012017
187324,S01011952
187325,S01011878
187326,S01011973
187327,S01011972
187328,S01012013
187329,S01011840
187330,S01011877
187331,S01011902
187332,S01011947
187333,S01012002
187334,S01012010
187335,S01012364
187336,S01011873
187337,S01011972
187338,S01011971
187339,S01011974
187340,S01011990
187341,S01011989
187342,S01011979
187343,S01011972
187344,S01011874
187345,S01011874
187346,S01011958
187347,S01011839
187348,S01011966
187349,S01011966
187350,S01011835
187351,S01011844
187352,S01011875
187353,S01011873
187354,S01011979
187355,S01011944
187356,S01011878
187357,S01011960
187358,S01011848
187359,S01011876
187360,S01011896
187361,S01011895
187362,S01011966
187363,S01012000
187364,S01012001
187365,S01011879
187366,S01011951
187367,S01011964
187368,S01012371
187369,S01012011
187370,S01011990
187371,S01012370
187372,S01011964
187373,S01011872
187374,S01011964
187375,S01011947
187376,S01012011
187377,S01012370
187378,S01011988
187379,S01012371
187380,S01011833
187381,S01011882
187382,S01011852
187383,S01012363
187384,S01011837
187385,S01011963
187386,S01011907
187387,S01011869
187388,S01011880
187389,S01011964
187390,S01012363
187391,S01011906
187392,S01011919
187393,S01011857
187394,S01012003
187395,S01011872
187396,S01012353
187397,S01011930
187398,S01011955
187399,S01011990
187400,S01011886
187401,S01012381
187402,S01011946
187403,S01012383
187404,S01011874
187405,S01011954
187406,S01011923
187407,S01012005
187408,S01012281
187409,S01011875
187410,S01011951
187411,S01011873
187412,S01011923
187413,S01012004
187414,S01012276
187415,S01011953
187416,S01011881
187417,S01011932
187418,S01012011
187419,S01011932
187420,S01012285
187421,S01011973
187422,S01011968
187423,S01011941
187424,S01011891
187425,S01012278
187426,S01011838
187427,S01011997
187428,S01011937
187429,S01011993
187430,S01012282
187431,S01012338
187432,S01012339
187433,S01012340
187434,S01012339
187435,S01012266
187436,S01012263
187437,S01012269
187438,S01012253
187439,S01012253
187440,S01012253
187441,S01012305
187442,S01012307
187443,S01012321
187444,S01012285
187445,S01012338
187446,S01012253
187447,S01012254
187448,S01012372
187449,S01012367
187450,S01012339
187451,S01012337
187452,S01012337
187453,S01012253
187454,S01012338
187455,S01012323
187456,S01012317
187457,S01012291
187458,S01012292
187459,S01012292
187460,S01012292
187461,S01012274
187462,S01012283
187463,S01012289
187464,S01011935
187465,S01012014
187466,S01012014
187467,S01011969
187468,S01011873
187469,S01011940
187470,S01011845
187471,S01012008
187472,S01011852
187473,S01011877
187474,S01011993
187475,S01011840
187476,S01011853
187477,S01011993
187478,S01011867
187479,S01011839
187480,S01011867
187481,S01011992
187482,S01011948
187483,S01011846
187484,S01011846
187485,S01011849
187486,S01011849
187487,S01011849
187488,S01011849
187489,S01011854
187490,S01011852
187491,S01011853
187492,S01011886
187493,S01011851
187494,S01011881
187495,S01011881
187496,S01011870
187497,S01011870
187498,S01011868
187499,S01011868
187500,S01011869
187501,S01011865
187502,S01011865
187503,S01011865
187504,S01011869
187505,S01011901
187506,S01011933
187507,S01011939
187508,S01011890
187509,S01011890
187510,S01011889
187511,S01011889
187512,S01011889
187513,S01011896
187514,S01011866
187515,S01011868
187516,S01011868
187517,S01011869
187518,S01011910
187519,S01011921
187520,S01011921
187521,S01011920
187522,S01011920
187523,S01011923
187524,S01011918
187525,S01011912
187526,S01011929
187527,S01011929
187528,S01011926
187529,S01011930
187530,S01011891
187531,S01011936
187532,S01011934
187533,S01011934
187534,S01011938
187535,S01011888
187536,S01011892
187537,S01011970
187538,S01011970
187539,S01011970
187540,S01011970
187541,S01011990
187542,S01011993
187543,S01011993
187544,S01011992
187545,S01011892
187546,S01011895
187547,S01011987
187548,S01011907
187549,S01012014
187550,S01011906
187551,S01011978
187552,S01011909
187553,S01011976
187554,S01011909
187555,S01011932
187556,S01012005
187557,S01011956
187558,S01011864
187559,S01011899
187560,S01011950
187561,S01011949
187562,S01011965
187563,S01011968
187564,S01011883
187565,S01011925
187566,S01011925
187567,S01011874
187568,S01011874
187569,S01011904
187570,S01011908
187571,S01011841
187572,S01011931
187573,S01011931
187574,S01012372
187575,S01011976
187576,S01011977
187577,S01011992
187578,S01011976
187579,S01011846
187580,S01011853
187581,S01011876
187582,S01011925
187583,S01011861
187584,S01011834
187585,S01011845
187586,S01011844
187587,S01011908
187588,S01012000
187589,S01011841
187590,S01011841
187591,S01011959
187592,S01011841
187593,S01011840
187594,S01011839
187595,S01011853
187596,S01011882
187597,S01011904
187598,S01011904
187599,S01011948
187600,S01012333
187601,S01012346
187602,S01012342
187603,S01012341
187604,S01012247
187605,S01012321
187606,S01012313
187607,S01012341
187608,S01012341
187609,S01012341
187610,S01012342
187611,S01012342
187612,S01012355
187613,S01012358
187614,S01012358
187615,S01012341
187616,S01012358
187617,S01012357
187618,S01012357
187619,S01012357
187620,S01012357
187621,S01012355
187622,S01012358
187623,S01012355
187624,S01012248
187625,S01012360
187626,S01012355
187627,S01012355
187628,S01012355
187629,S01012355
187630,S01012369
187631,S01012262
187632,S01012250
187633,S01012250
187634,S01012250
187635,S01012247
187636,S01012250
187637,S01012248
187638,S01012248
187639,S01012244
187640,S01012247
187641,S01012249
187642,S01012249
187643,S01012249
187644,S01012249
187645,S01012365
187646,S01012384
187647,S01012328
187648,S01012305
187649,S01012304
187650,S01012297
187651,S01012346
187652,S01012376
187653,S01012329
187654,S01012355
187655,S01012300
187656,S01012276
187657,S01012312
187658,S01012298
187659,S01012321
187660,S01012312
187661,S01012306
187662,S01012248
187663,S01012274
187664,S01012248
187665,S01012366
187666,S01012310
187667,S01012309
187668,S01012260
187669,S01012307
187670,S01012354
187671,S01012312
187672,S01012309
187673,S01012305
187674,S01012257
187675,S01012356
187676,S01012316
187677,S01012340
187678,S01012321
187679,S01012354
187680,S01012310
187681,S01012364
187682,S01012324
187683,S01012354
187684,S01012320
187685,S01012303
187686,S01012256
187687,S01012366
187688,S01012311
187689,S01012322
187690,S01012332
187691,S01012322
187692,S01012367
187693,S01012373
187694,S01012322
187695,S01012258
187696,S01012314
187697,S01012341
187698,S01012299
187699,S01012332
187700,S01012332
187701,S01012343
187702,S01012341
187703,S01012262
187704,S01012244
187705,S01012248
187706,S01012249
187707,S01012305
187708,S01012365
187709,S01012371
187710,S01012353
187711,S01012381
187712,S01012280
187713,S01012280
187714,S01012281
187715,S01012281
187716,S01012276
187717,S01012274
187718,S01012287
187719,S01012286
187720,S01012283
187721,S01012265
187722,S01012263
187723,S01012325
187724,S01012274
187725,S01012374
187726,S01012363
187727,S01012363
187728,S01012366
187729,S01012380
187730,S01012273
187731,S01012282
187732,S01012296
187733,S01012298
187734,S01012296
187735,S01012377
187736,S01012331
187737,S01012375
187738,S01012286
187739,S01012245
187740,S01012245
187741,S01012246
187742,S01012343
187743,S01012369
187744,S01012271
187745,S01012306
187746,S01012258
187747,S01012374
187748,S01012271
187749,S01012369
187750,S01012246
187751,S01012307
187752,S01012356
187753,S01012373
187754,S01012356
187755,S01012328
187756,S01012347
187757,S01012345
187758,S01012300
187759,S01012298
187760,S01012323
187761,S01012347
187762,S01012346
187763,S01012248
187764,S01012368
187765,S01012374
187766,S01012374
187767,S01012373
187768,S01012365
187769,S01012381
187770,S01012348
187771,S01012348
187772,S01012345
187773,S01012344
187774,S01012277
187775,S01012266
187776,S01012259
187777,S01012325
187778,S01012304
187779,S01012301
187780,S01012313
187781,S01012310
187782,S01012342
187783,S01012354
187784,S01012354
187785,S01012354
187786,S01012354
187787,S01012368
187788,S01012375
187789,S01012373
187790,S01012374
187791,S01012374
187792,S01012360
187793,S01012360
187794,S01012359
187795,S01012273
187796,S01012297
187797,S01012297
187798,S01012271
187799,S01012271
187800,S01012379
187801,S01012262
187802,S01012299
187803,S01012365
187804,S01012299
187805,S01012318
187806,S01012292
187807,S01012365
187808,S01012365
187809,S01012364
187810,S01012367
187811,S01012371
187812,S01012356
187813,S01012353
187814,S01012352
187815,S01012350
187816,S01012382
187817,S01012382
187818,S01012382
187819,S01012383
187820,S01012380
187821,S01012386
187822,S01012385
187823,S01012351
187824,S01012384
187825,S01012328
187826,S01012348
187827,S01012347
187828,S01012330
187829,S01012331
187830,S01012330
187831,S01012291
187832,S01012276
187833,S01012274
187834,S01012285
187835,S01012289
187836,S01012338
187837,S01012266
187838,S01012266
187839,S01012257
187840,S01012257
187841,S01012327
187842,S01012300
187843,S01012300
187844,S01012300
187845,S01012305
187846,S01012307
187847,S01012308
187848,S01012320
187849,S01012297
187850,S01012268
187851,S01012351
187852,S01012268
187853,S01012351
187854,S01012268
187855,S01012349
187856,S01012376
187857,S01012349
187858,S01012376
187859,S01012349
187860,S01012376
187861,S01012377
187862,S01012268
187863,S01012376
187864,S01012376
187865,S01012377
187866,S01012378
187867,S01012379
187868,S01012379
187869,S01012379
187870,S01012378
187871,S01012378
187872,S01012332
187873,S01012332
187874,S01012332
187875,S01012333
187876,S01012343
187877,S01012329
187878,S01012333
187879,S01012329
187880,S01012329
187881,S01012333
187882,S01012333
187883,S01012333
187884,S01012282
187885,S01012292
187886,S01012349
187887,S01012349
187888,S01012381
187889,S01012382
187890,S01012384
187891,S01012380
187892,S01012380
187893,S01012380
187894,S01012276
187895,S01012386
187896,S01012312
187897,S01012278
187898,S01012386
187899,S01012282
187900,S01012265
187901,S01012328
187902,S01012255
187903,S01012375
187904,S01012348
187905,S01012255
187906,S01012372
187907,S01012372
187908,S01012375
187909,S01012375
187910,S01012375
187911,S01012353
187912,S01012280
187913,S01012288
187914,S01012288
187915,S01012288
187916,S01012287
187917,S01012287
187918,S01012265
187919,S01012251
187920,S01012320
187921,S01012375
187922,S01012288
187923,S01012294
187924,S01012363
187925,S01012385
187926,S01012255
187927,S01012253
187928,S01012254
187929,S01012251
187930,S01012291
187931,S01012267
187932,S01012295
187933,S01012285
187934,S01012294
187935,S01012363
187936,S01012337
187937,S01012273
187938,S01012368
187939,S01012369
187940,S01012345
187941,S01012330
187942,S01012290
187943,S01012280
187944,S01012280
187945,S01012280
187946,S01012286
187947,S01012293
187948,S01012336
187949,S01012336
