FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value
S01008655,Dalry and Fountainbridge - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009688,Cupar North West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008652,Dalry and Fountainbridge - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009695,Ceres East and Pitscottie,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009697,Dairsie and Kemback,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009696,Craigrothie and Ceres West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009693,Cupar Tarvit,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009692,Cupar East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009694,Cupar South South East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008653,Dalry and Fountainbridge - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009725,Kinness Burn,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008640,Bruntsfield - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009724,Kinness Burn East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009727,Feddinch and The Grange,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009726,The Scores,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009722,Madras and St Leonards,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009721,St  Andrews Town Centre,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008641,Bruntsfield - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009723,St Andrews Abbey,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009731,Canongate,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008638,Bruntsfield - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009733,Clayton and Clatto,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009732,Kinness Burn West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008639,Bruntsfield - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009728,Hallow Hill South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009730,Cairnsmill,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009729,Hallow Hill,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008645,Polwarth - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009713,Crail South and Fife Ness,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009715,Boarhills and Kingsbarns,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009714,Crail North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008646,Polwarth - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009710,Anstruther Waid,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009712,Kilrenny,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009711,Anstruther West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009719,Kilrymont East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008643,Bruntsfield - 06,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008642,Bruntsfield - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009720,Kilrymont West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009716,Kilrymont and Langlands,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008644,Bruntsfield - 07,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009718,Langlands West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009717,East Sands,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009654,Lower Largo,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009655,Kennoway South East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008669,Meadows and Southside - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009656,Kennoway East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008668,Meadows and Southside - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009651,New Gilston and Upper Largo,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008670,Meadows and Southside - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009653,Lower Largo Northern,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009652,Lundin Links,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008666,Meadows and Southside - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009660,Kennoway North East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009662,Kettlebridge and Rameldry,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009661,Bonnybank and Montrave,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009658,Kennoway North West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009657,Kennoway Sandy Brae,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009659,Kennoway Central,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008667,Meadows and Southside - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009643,Leven Castlefleurie,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009642,Leven South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009644,Leven Mountfleurie West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008673,Meadows and Southside - 08,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009640,Scoonie South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009639,Leven Links,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009641,Leven South West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008674,"Old Town, Princes Street and Leith Street - 01",2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008671,Meadows and Southside - 06,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009648,Broom South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009650,Leven Letham Glen,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009649,Broom North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008672,Meadows and Southside - 07,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009645,Leven Montrave,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009647,Leven North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009646,Leven Mountfleurie East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009678,Newburgh North East and Braeside of Lindores,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008659,Tollcross - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009677,Flisk Lindores and Luthrie,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009680,Newburgh West and Lochmill,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009679,Newburgh East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009675,Strathmiglo South and Dunshalt,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009674,Collessie and Pitmedden Landward,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009676,Gateside Landward,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008660,Tollcross - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009684,Bow of Fife Tarvit and Balgarvie,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008657,Dalry and Fountainbridge - 07,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008656,Dalry and Fountainbridge - 06,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009685,Springfield West and Rankeilour,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009681,Springfield East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008658,Dalry and Fountainbridge - 08,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009683,Cupar Westfield,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009682,Cupar Westfield South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009666,Ladybank,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008664,Tollcross - 06,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009668,Freuchie North and New Inn,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009667,Giffordtown to Lathrisk,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008665,Tollcross - 07,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009663,Kingskettle and Balmalcolm,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009665,Ladybank Woods,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009664,Monimal Pitlessie and Cults,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009672,Auchtermuchty West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009671,Falkland West and Craigmead,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008661,Tollcross - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009673,Auchtermuchty East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009669,Freuchie South and Muirhead,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01008663,Tollcross - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008662,Tollcross - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009670,Falkland East and East Lomond,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,5
S01009413,Cowdenbeath North West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009414,Cowdenbeath Foulford,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009412,Beath South West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009415,Cowdenbeath North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008768,Western Harbour and Leith Docks - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009410,Beath Woodend,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009409,Hill of Beath and Landward,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008769,Western Harbour and Leith Docks - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009411,Hill of Beath,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009419,Kelty Elmwood,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009418,Cowdenbeath North East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008765,Leith (Hermitage and Prospect Bank) - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009420,Kelty West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009417,Leuchatsbeath,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009416,Cowdenbeath Glenfield,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008766,Leith (Hermitage and Prospect Bank) - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008767,Leith (Hermitage and Prospect Bank) - 06,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008773,North Leith and Newhaven - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009401,Dalgety Ross Plantation,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009400,Dalgety Donibristle South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009403,Dalgety Donibristle and Hillend,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009402,Dalgety Crow Hill,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009398,Dalgety Bogend Wood,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009397,Dalgety St Davids Clump,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009399,Dalgety Longhill Park,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008774,North Leith and Newhaven - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009407,Crossgates North East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009406,Crossgates North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008770,Western Harbour and Leith Docks - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009408,Crossgates North Knowe,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009404,Halbeath,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008772,North Leith and Newhaven - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008771,Western Harbour and Leith Docks - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009405,Crossgates South Knowe and Annfield,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009436,Dundonald,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009437,Bowhill and Dundonald,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008759,Restalrig and Lochend - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008758,Restalrig and Lochend - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009438,Cardenden East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009433,Ballingry Central,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008760,Restalrig and Lochend - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009435,Ballingry West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009434,Ballingry South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008756,Restalrig and Lochend - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009442,Jamphlars and Lochgelly Landward,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009444,Lochgelly St Patricks and The Beeches,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009443,Auchterderran Landward and Cluny,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009440,Bowhill West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009439,Cardenden West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008757,Restalrig and Lochend - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009441,Bowhill East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009425,Kelty Oakfield,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009424,Kelty East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009427,Kelty North East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009426,Kelty Central,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009422,Kelty Blairadam Park,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009421,Kelty South West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009423,Kelty Seafar,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008764,Leith (Hermitage and Prospect Bank) - 03,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008761,Restalrig and Lochend - 06,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009430,Crosshill and Lochore South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009432,Ballingry East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009431,Glencraig Landward,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009428,Lochore North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01008763,Leith (Hermitage and Prospect Bank) - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01008762,Leith (Hermitage and Prospect Bank) - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009429,Lochore Central,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,3
S01009365,Pattiesmuir,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008788,Great Junction Street - 04,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009364,Dunfermline Business Park,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009367,Admiralty North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009366,Rosyth Kings North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009362,Pitcorthie West,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009361,Pitreavie,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008789,Great Junction Street - 05,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009363,Rosyth Camdean,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009371,Admiralty North East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008785,Great Junction Street - 01,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009373,Rosyth Kings South,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009372,Admiralty Central,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01008786,Great Junction Street - 02,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,1
S01009368,Rosyth Wilderness East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009370,Rosyth Wilderness North,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
S01009369,Rosyth Kings East,2011 Data Zone,2013/2014,Rank,6-Fold Urban Rural Classification,2
