DZ code,DZ name,LA code,LA name,Cluster
S01011611,Greenend and Carnbroe - 06,S12000050,North Lanarkshire,1.0
S01011612,Greenend and Carnbroe - 07,S12000050,North Lanarkshire,1.0
S01011613,Calderbank and Brownsburn - 01,S12000050,North Lanarkshire,1.0
S01011614,Calderbank and Brownsburn - 02,S12000050,North Lanarkshire,1.0
S01011615,Calderbank and Brownsburn - 03,S12000050,North Lanarkshire,1.0
S01011616,Calderbank and Brownsburn - 04,S12000050,North Lanarkshire,1.0
S01011617,Chapelhall West - 01,S12000050,North Lanarkshire,1.0
S01011618,Chapelhall West - 02,S12000050,North Lanarkshire,1.0
S01011619,Chapelhall West - 03,S12000050,North Lanarkshire,1.0
S01011620,Chapelhall East - 01,S12000050,North Lanarkshire,1.0
S01011621,Chapelhall East - 02,S12000050,North Lanarkshire,1.0
S01011622,Chapelhall East - 03,S12000050,North Lanarkshire,1.0
S01011623,Chapelhall East - 04,S12000050,North Lanarkshire,1.0
S01011624,Chapelhall East - 05,S12000050,North Lanarkshire,1.0
S01011625,Craigneuk Airdrie - 01,S12000050,North Lanarkshire,1.0
S01011626,Craigneuk Airdrie - 02,S12000050,North Lanarkshire,1.0
S01011627,Craigneuk Airdrie - 03,S12000050,North Lanarkshire,1.0
S01011628,Craigneuk Airdrie - 04,S12000050,North Lanarkshire,1.0
S01011629,Craigneuk Airdrie - 05,S12000050,North Lanarkshire,1.0
S01011630,Petersburn - 01,S12000050,North Lanarkshire,1.0
S01011631,Petersburn - 02,S12000050,North Lanarkshire,1.0
S01011632,Petersburn - 03,S12000050,North Lanarkshire,1.0
S01011633,Petersburn - 04,S12000050,North Lanarkshire,1.0
S01011634,Petersburn - 05,S12000050,North Lanarkshire,1.0
S01011635,Petersburn - 06,S12000050,North Lanarkshire,1.0
S01011636,Gartlea - 01,S12000050,North Lanarkshire,1.0
S01011637,Gartlea - 02,S12000050,North Lanarkshire,1.0
S01011638,Gartlea - 03,S12000050,North Lanarkshire,1.0
S01011639,Gartlea - 04,S12000050,North Lanarkshire,1.0
S01011640,Gartlea - 05,S12000050,North Lanarkshire,1.0
S01011641,Cairnhill - 01,S12000050,North Lanarkshire,1.0
S01011642,Cairnhill - 02,S12000050,North Lanarkshire,1.0
S01011643,Cairnhill - 03,S12000050,North Lanarkshire,1.0
S01011644,Cairnhill - 04,S12000050,North Lanarkshire,1.0
S01011645,Cairnhill - 05,S12000050,North Lanarkshire,1.0
S01011646,Cairnhill - 06,S12000050,North Lanarkshire,1.0
S01011647,Cairnhill - 07,S12000050,North Lanarkshire,1.0
S01011648,Coatdyke and Whinhall - 01,S12000050,North Lanarkshire,1.0
S01011649,Coatdyke and Whinhall - 02,S12000050,North Lanarkshire,1.0
S01011650,Coatdyke and Whinhall - 03,S12000050,North Lanarkshire,1.0
S01011651,Coatdyke and Whinhall - 04,S12000050,North Lanarkshire,1.0
S01011652,Coatdyke and Whinhall - 05,S12000050,North Lanarkshire,1.0
S01011653,Coatdyke and Whinhall - 06,S12000050,North Lanarkshire,1.0
S01011654,Coatdyke and Whinhall - 07,S12000050,North Lanarkshire,1.0
S01011655,Thrashbush - 01,S12000050,North Lanarkshire,1.0
S01011656,Thrashbush - 02,S12000050,North Lanarkshire,1.0
S01011657,Thrashbush - 03,S12000050,North Lanarkshire,1.0
S01011658,Thrashbush - 04,S12000050,North Lanarkshire,1.0
S01011659,Thrashbush - 05,S12000050,North Lanarkshire,1.0
S01011660,Thrashbush - 06,S12000050,North Lanarkshire,1.0
S01011661,Thrashbush - 07,S12000050,North Lanarkshire,1.0
S01011662,Thrashbush - 08,S12000050,North Lanarkshire,1.0
S01011663,Airdrie North - 01,S12000050,North Lanarkshire,1.0
S01011664,Airdrie North - 02,S12000050,North Lanarkshire,1.0
S01011665,Airdrie North - 03,S12000050,North Lanarkshire,1.0
S01011666,Airdrie North - 04,S12000050,North Lanarkshire,1.0
S01011667,Airdrie North - 05,S12000050,North Lanarkshire,1.0
S01011668,Airdrie North - 06,S12000050,North Lanarkshire,1.0
S01011669,Drumgelloch - 01,S12000050,North Lanarkshire,1.0
S01011670,Drumgelloch - 02,S12000050,North Lanarkshire,1.0
S01011671,Drumgelloch - 03,S12000050,North Lanarkshire,1.0
S01011672,Drumgelloch - 04,S12000050,North Lanarkshire,1.0
S01011673,Drumgelloch - 05,S12000050,North Lanarkshire,1.0
S01011674,Drumgelloch - 06,S12000050,North Lanarkshire,1.0
S01011675,Caldercruix and Plains - 01,S12000050,North Lanarkshire,1.0
S01011676,Caldercruix and Plains - 02,S12000050,North Lanarkshire,1.0
S01011677,Caldercruix and Plains - 03,S12000050,North Lanarkshire,1.0
S01011678,Caldercruix and Plains - 04,S12000050,North Lanarkshire,1.0
S01011679,Caldercruix and Plains - 05,S12000050,North Lanarkshire,1.0
S01011680,Caldercruix and Plains - 06,S12000050,North Lanarkshire,1.0
S01011681,Caldercruix and Plains - 07,S12000050,North Lanarkshire,1.0
S01011682,Caldercruix and Plains - 08,S12000050,North Lanarkshire,1.0
S01011683,Glenmavis and Greengairs - 01,S12000050,North Lanarkshire,1.0
S01011684,Glenmavis and Greengairs - 02,S12000050,North Lanarkshire,1.0
S01011685,Glenmavis and Greengairs - 03,S12000050,North Lanarkshire,1.0
S01011686,Glenmavis and Greengairs - 04,S12000050,North Lanarkshire,1.0
S01011687,Glenmavis and Greengairs - 05,S12000050,North Lanarkshire,1.0
S01011688,Glenmavis and Greengairs - 06,S12000050,North Lanarkshire,1.0
S01011689,Gartcosh and Marnock - 01,S12000050,North Lanarkshire,1.0
S01011690,Gartcosh and Marnock - 02,S12000050,North Lanarkshire,1.0
S01011691,Gartcosh and Marnock - 03,S12000050,North Lanarkshire,1.0
S01011692,Gartcosh and Marnock - 04,S12000050,North Lanarkshire,1.0
S01011693,Gartcosh and Marnock - 05,S12000050,North Lanarkshire,1.0
S01011694,Gartcosh and Marnock - 06,S12000050,North Lanarkshire,1.0
S01011695,Gartcosh and Marnock - 07,S12000050,North Lanarkshire,1.0
S01011696,Cardowan and Millerston - 01,S12000050,North Lanarkshire,1.0
S01011697,Cardowan and Millerston - 02,S12000050,North Lanarkshire,1.0
S01011698,Cardowan and Millerston - 03,S12000050,North Lanarkshire,1.0
S01011699,Cardowan and Millerston - 04,S12000050,North Lanarkshire,1.0
S01011700,Cardowan and Millerston - 05,S12000050,North Lanarkshire,1.0
S01011701,Stepps - 01,S12000050,North Lanarkshire,1.0
S01011702,Stepps - 02,S12000050,North Lanarkshire,1.0
S01011703,Stepps - 03,S12000050,North Lanarkshire,1.0
S01011704,Chryston and Muirhead - 01,S12000050,North Lanarkshire,1.0
S01011705,Chryston and Muirhead - 02,S12000050,North Lanarkshire,1.0
S01011706,Chryston and Muirhead - 03,S12000050,North Lanarkshire,1.0
S01011707,Chryston and Muirhead - 04,S12000050,North Lanarkshire,1.0
S01011708,Chryston and Muirhead - 05,S12000050,North Lanarkshire,1.0
S01011709,Moodiesburn West - 01,S12000050,North Lanarkshire,1.0
S01011710,Moodiesburn West - 02,S12000050,North Lanarkshire,1.0
S01011711,Moodiesburn West - 03,S12000050,North Lanarkshire,1.0
S01011712,Moodiesburn West - 04,S12000050,North Lanarkshire,1.0
S01011713,Moodiesburn West - 05,S12000050,North Lanarkshire,1.0
S01011714,Moodiesburn East - 01,S12000050,North Lanarkshire,1.0
S01011715,Moodiesburn East - 02,S12000050,North Lanarkshire,1.0
S01011716,Moodiesburn East - 03,S12000050,North Lanarkshire,1.0
S01011717,Moodiesburn East - 04,S12000050,North Lanarkshire,1.0
S01011718,Moodiesburn East - 05,S12000050,North Lanarkshire,1.0
S01011719,Westfield - 01,S12000050,North Lanarkshire,1.0
S01011720,Westfield - 02,S12000050,North Lanarkshire,1.0
S01011721,Westfield - 03,S12000050,North Lanarkshire,1.0
S01011722,Westfield - 04,S12000050,North Lanarkshire,1.0
S01011723,Westfield - 05,S12000050,North Lanarkshire,1.0
S01011724,Westfield - 06,S12000050,North Lanarkshire,1.0
S01011725,Westfield - 07,S12000050,North Lanarkshire,1.0
S01011726,Westfield - 08,S12000050,North Lanarkshire,1.0
S01011727,Westfield - 09,S12000050,North Lanarkshire,1.0
S01011728,Condorrat - 01,S12000050,North Lanarkshire,1.0
S01011729,Condorrat - 02,S12000050,North Lanarkshire,1.0
S01011730,Condorrat - 03,S12000050,North Lanarkshire,1.0
S01011731,Condorrat - 04,S12000050,North Lanarkshire,1.0
S01011732,Condorrat - 05,S12000050,North Lanarkshire,1.0
S01011733,Condorrat - 06,S12000050,North Lanarkshire,1.0
S01011734,Greenfaulds - 01,S12000050,North Lanarkshire,1.0
S01011735,Greenfaulds - 02,S12000050,North Lanarkshire,1.0
S01011736,Greenfaulds - 03,S12000050,North Lanarkshire,1.0
S01011737,Greenfaulds - 04,S12000050,North Lanarkshire,1.0
S01011738,Greenfaulds - 05,S12000050,North Lanarkshire,1.0
S01011739,Seafar - 01,S12000050,North Lanarkshire,1.0
S01011740,Seafar - 02,S12000050,North Lanarkshire,1.0
S01011741,Seafar - 03,S12000050,North Lanarkshire,1.0
S01011742,Seafar - 04,S12000050,North Lanarkshire,1.0
S01011743,Seafar - 05,S12000050,North Lanarkshire,1.0
S01011744,Cumbernauld Central - 01,S12000050,North Lanarkshire,1.0
S01011745,Cumbernauld Central - 02,S12000050,North Lanarkshire,1.0
S01011746,Cumbernauld Central - 03,S12000050,North Lanarkshire,1.0
S01011747,Cumbernauld Central - 04,S12000050,North Lanarkshire,1.0
S01011748,Cumbernauld Central - 05,S12000050,North Lanarkshire,1.0
S01011749,Cumbernauld Central - 06,S12000050,North Lanarkshire,1.0
S01011750,Kildrum - 01,S12000050,North Lanarkshire,1.0
S01011751,Kildrum - 02,S12000050,North Lanarkshire,1.0
S01011752,Kildrum - 03,S12000050,North Lanarkshire,1.0
S01011753,Kildrum - 04,S12000050,North Lanarkshire,1.0
S01011754,Kildrum - 05,S12000050,North Lanarkshire,1.0
S01011755,Abronhill South - 01,S12000050,North Lanarkshire,1.0
S01011756,Abronhill South - 02,S12000050,North Lanarkshire,1.0
S01011757,Abronhill South - 03,S12000050,North Lanarkshire,1.0
S01011758,Abronhill South - 04,S12000050,North Lanarkshire,1.0
S01011759,Abronhill South - 05,S12000050,North Lanarkshire,1.0
S01011760,Abronhill North - 01,S12000050,North Lanarkshire,1.0
S01011761,Abronhill North - 02,S12000050,North Lanarkshire,1.0
S01011762,Abronhill North - 03,S12000050,North Lanarkshire,1.0
S01011763,Abronhill North - 04,S12000050,North Lanarkshire,1.0
S01011764,Abronhill North - 05,S12000050,North Lanarkshire,1.0
S01011765,Abronhill North - 06,S12000050,North Lanarkshire,1.0
S01011766,Village and Castlecary - 01,S12000050,North Lanarkshire,1.0
S01011767,Village and Castlecary - 02,S12000050,North Lanarkshire,1.0
S01011768,Village and Castlecary - 03,S12000050,North Lanarkshire,1.0
S01011769,Village and Castlecary - 04,S12000050,North Lanarkshire,1.0
S01011770,Village and Castlecary - 05,S12000050,North Lanarkshire,1.0
S01011771,Carrickstone - 01,S12000050,North Lanarkshire,1.0
S01011772,Carrickstone - 02,S12000050,North Lanarkshire,1.0
S01011773,Carrickstone - 03,S12000050,North Lanarkshire,1.0
S01011774,Carrickstone - 04,S12000050,North Lanarkshire,1.0
S01011775,Carrickstone - 05,S12000050,North Lanarkshire,1.0
S01011776,Carrickstone - 06,S12000050,North Lanarkshire,1.0
S01011777,Balloch West - 01,S12000050,North Lanarkshire,1.0
S01011778,Balloch West - 02,S12000050,North Lanarkshire,1.0
S01011779,Balloch West - 03,S12000050,North Lanarkshire,1.0
S01011780,Balloch West - 04,S12000050,North Lanarkshire,1.0
S01011781,Balloch West - 05,S12000050,North Lanarkshire,1.0
S01011782,Balloch East - 01,S12000050,North Lanarkshire,1.0
S01011783,Balloch East - 02,S12000050,North Lanarkshire,1.0
S01011784,Balloch East - 03,S12000050,North Lanarkshire,1.0
S01011785,Balloch East - 04,S12000050,North Lanarkshire,1.0
S01011786,Kilsyth East and Croy - 01,S12000050,North Lanarkshire,1.0
S01011787,Kilsyth East and Croy - 02,S12000050,North Lanarkshire,1.0
S01011788,Kilsyth East and Croy - 03,S12000050,North Lanarkshire,1.0
S01011789,Kilsyth East and Croy - 04,S12000050,North Lanarkshire,1.0
S01011790,Kilsyth East and Croy - 05,S12000050,North Lanarkshire,1.0
S01011791,Kilsyth East and Croy - 06,S12000050,North Lanarkshire,1.0
S01011792,Kilsyth East and Croy - 07,S12000050,North Lanarkshire,1.0
S01011793,Kilsyth East and Croy - 08,S12000050,North Lanarkshire,1.0
S01011794,Kilsyth Bogside - 01,S12000050,North Lanarkshire,1.0
S01011795,Kilsyth Bogside - 02,S12000050,North Lanarkshire,1.0
S01011796,Kilsyth Bogside - 03,S12000050,North Lanarkshire,1.0
S01011797,Kilsyth Bogside - 04,S12000050,North Lanarkshire,1.0
S01011798,Balmalloch - 01,S12000050,North Lanarkshire,1.0
S01011799,Balmalloch - 02,S12000050,North Lanarkshire,1.0
S01011800,Balmalloch - 03,S12000050,North Lanarkshire,1.0
S01011801,Balmalloch - 04,S12000050,North Lanarkshire,1.0
S01011802,Balmalloch - 05,S12000050,North Lanarkshire,1.0
S01011803,Balmalloch - 06,S12000050,North Lanarkshire,1.0
S01011804,"Stromness, Sandwick and Stenness - 01",S12000023,Orkney Islands,3.0
S01011805,"Stromness, Sandwick and Stenness - 02",S12000023,Orkney Islands,3.0
S01011806,"Stromness, Sandwick and Stenness - 03",S12000023,Orkney Islands,3.0
S01011807,"Stromness, Sandwick and Stenness - 04",S12000023,Orkney Islands,3.0
S01011808,West Mainland - 01,S12000023,Orkney Islands,3.0
S01011809,West Mainland - 02,S12000023,Orkney Islands,3.0
S01011810,West Mainland - 03,S12000023,Orkney Islands,3.0
S01011811,West Mainland - 04,S12000023,Orkney Islands,3.0
S01011812,West Mainland - 05,S12000023,Orkney Islands,3.0
S01011813,East Mainland - 01,S12000023,Orkney Islands,3.0
S01011814,East Mainland - 02,S12000023,Orkney Islands,3.0
S01011815,East Mainland - 03,S12000023,Orkney Islands,3.0
S01011816,East Mainland - 04,S12000023,Orkney Islands,3.0
S01011817,East Mainland - 05,S12000023,Orkney Islands,3.0
S01011818,West Kirkwall - 01,S12000023,Orkney Islands,3.0
S01011819,West Kirkwall - 02,S12000023,Orkney Islands,3.0
S01011820,West Kirkwall - 03,S12000023,Orkney Islands,3.0
S01011821,West Kirkwall - 04,S12000023,Orkney Islands,3.0
S01011822,West Kirkwall - 05,S12000023,Orkney Islands,3.0
S01011823,East Kirkwall - 01,S12000023,Orkney Islands,3.0
S01011824,East Kirkwall - 02,S12000023,Orkney Islands,3.0
S01011825,East Kirkwall - 03,S12000023,Orkney Islands,3.0
S01011826,East Kirkwall - 04,S12000023,Orkney Islands,3.0
S01011827,Isles - 01,S12000023,Orkney Islands,3.0
S01011828,Isles - 02,S12000023,Orkney Islands,3.0
S01011829,Isles - 03,S12000023,Orkney Islands,3.0
S01011830,Isles - 04,S12000023,Orkney Islands,3.0
S01011831,Isles - 05,S12000023,Orkney Islands,3.0
S01011832,Isles - 06,S12000023,Orkney Islands,3.0
S01011833,"Powmill, Cleish and Scotlandwell - 01",S12000048,Perth and Kinross,2.0
S01011834,"Powmill, Cleish and Scotlandwell - 02",S12000048,Perth and Kinross,2.0
S01011835,"Powmill, Cleish and Scotlandwell - 03",S12000048,Perth and Kinross,2.0
S01011836,"Powmill, Cleish and Scotlandwell - 04",S12000048,Perth and Kinross,2.0
S01011837,"Powmill, Cleish and Scotlandwell - 05",S12000048,Perth and Kinross,2.0
S01011838,Kinross - 01,S12000048,Perth and Kinross,2.0
S01011839,Kinross - 02,S12000048,Perth and Kinross,2.0
S01011840,Kinross - 03,S12000048,Perth and Kinross,2.0
S01011841,Kinross - 04,S12000048,Perth and Kinross,2.0
S01011842,Kinross - 05,S12000048,Perth and Kinross,2.0
S01011843,Milnathort and Crook of Devon - 01,S12000048,Perth and Kinross,2.0
S01011844,Milnathort and Crook of Devon - 02,S12000048,Perth and Kinross,2.0
S01011845,Milnathort and Crook of Devon - 03,S12000048,Perth and Kinross,2.0
S01011846,Milnathort and Crook of Devon - 04,S12000048,Perth and Kinross,2.0
S01011847,"Muthill, Greenloaning and Gleneagles - 01",S12000048,Perth and Kinross,2.0
S01011848,"Muthill, Greenloaning and Gleneagles - 02",S12000048,Perth and Kinross,2.0
S01011849,"Muthill, Greenloaning and Gleneagles - 03",S12000048,Perth and Kinross,2.0
S01011850,"Muthill, Greenloaning and Gleneagles - 04",S12000048,Perth and Kinross,2.0
S01011851,"Muthill, Greenloaning and Gleneagles - 05",S12000048,Perth and Kinross,2.0
S01011852,Auchterarder - 01,S12000048,Perth and Kinross,2.0
S01011853,Auchterarder - 02,S12000048,Perth and Kinross,2.0
S01011854,Auchterarder - 03,S12000048,Perth and Kinross,2.0
S01011855,Auchterarder - 04,S12000048,Perth and Kinross,2.0
S01011856,Auchterarder - 05,S12000048,Perth and Kinross,2.0
S01011857,"Comrie, Gilmerton and St Fillans - 01",S12000048,Perth and Kinross,2.0
S01011858,"Comrie, Gilmerton and St Fillans - 02",S12000048,Perth and Kinross,2.0
S01011859,"Comrie, Gilmerton and St Fillans - 03",S12000048,Perth and Kinross,2.0
S01011860,"Comrie, Gilmerton and St Fillans - 04",S12000048,Perth and Kinross,2.0
S01011861,"Comrie, Gilmerton and St Fillans - 05",S12000048,Perth and Kinross,2.0
S01011862,Crieff North - 01,S12000048,Perth and Kinross,2.0
S01011863,Crieff North - 02,S12000048,Perth and Kinross,2.0
S01011864,Crieff North - 03,S12000048,Perth and Kinross,2.0
S01011865,Crieff North - 04,S12000048,Perth and Kinross,2.0
S01011866,Crieff South - 01,S12000048,Perth and Kinross,2.0
S01011867,Crieff South - 02,S12000048,Perth and Kinross,2.0
S01011868,Crieff South - 03,S12000048,Perth and Kinross,2.0
S01011869,Crieff South - 04,S12000048,Perth and Kinross,2.0
S01011870,Crieff South - 05,S12000048,Perth and Kinross,2.0
S01011871,Aberuthven and Almondbank - 01,S12000048,Perth and Kinross,2.0
S01011872,Aberuthven and Almondbank - 02,S12000048,Perth and Kinross,2.0
S01011873,Aberuthven and Almondbank - 03,S12000048,Perth and Kinross,2.0
S01011874,Aberuthven and Almondbank - 04,S12000048,Perth and Kinross,2.0
S01011875,Aberuthven and Almondbank - 05,S12000048,Perth and Kinross,2.0
S01011876,"Glenfarg, Dunning and Rhynd - 01",S12000048,Perth and Kinross,2.0
S01011877,"Glenfarg, Dunning and Rhynd - 02",S12000048,Perth and Kinross,2.0
S01011878,"Glenfarg, Dunning and Rhynd - 03",S12000048,Perth and Kinross,2.0
S01011879,"Glenfarg, Dunning and Rhynd - 04",S12000048,Perth and Kinross,2.0
S01011880,"Glenfarg, Dunning and Rhynd - 05",S12000048,Perth and Kinross,2.0
S01011881,Bridge of Earn and Abernethy - 01,S12000048,Perth and Kinross,2.0
S01011882,Bridge of Earn and Abernethy - 02,S12000048,Perth and Kinross,2.0
S01011883,Bridge of Earn and Abernethy - 03,S12000048,Perth and Kinross,2.0
S01011884,Bridge of Earn and Abernethy - 04,S12000048,Perth and Kinross,2.0
S01011885,Bridge of Earn and Abernethy - 05,S12000048,Perth and Kinross,2.0
S01011886,Bridge of Earn and Abernethy - 06,S12000048,Perth and Kinross,2.0
S01011887,Moncrieffe and Friarton - 01,S12000048,Perth and Kinross,2.0
S01011888,Moncrieffe and Friarton - 02,S12000048,Perth and Kinross,2.0
S01011889,Moncrieffe and Friarton - 03,S12000048,Perth and Kinross,2.0
S01011890,Moncrieffe and Friarton - 04,S12000048,Perth and Kinross,2.0
S01011891,Moncrieffe and Friarton - 05,S12000048,Perth and Kinross,2.0
S01011892,"Viewlands, Craigie and Wellshill - 01",S12000048,Perth and Kinross,2.0
S01011893,"Viewlands, Craigie and Wellshill - 02",S12000048,Perth and Kinross,2.0
S01011894,"Viewlands, Craigie and Wellshill - 03",S12000048,Perth and Kinross,2.0
S01011895,"Viewlands, Craigie and Wellshill - 04",S12000048,Perth and Kinross,2.0
S01011896,"Viewlands, Craigie and Wellshill - 05",S12000048,Perth and Kinross,2.0
S01011897,"Viewlands, Craigie and Wellshill - 06",S12000048,Perth and Kinross,2.0
S01011898,"Viewlands, Craigie and Wellshill - 07",S12000048,Perth and Kinross,2.0
S01011899,Burghmuir and Oakbank - 01,S12000048,Perth and Kinross,2.0
S01011900,Burghmuir and Oakbank - 02,S12000048,Perth and Kinross,2.0
S01011901,Burghmuir and Oakbank - 03,S12000048,Perth and Kinross,2.0
S01011902,Burghmuir and Oakbank - 04,S12000048,Perth and Kinross,2.0
S01011903,Burghmuir and Oakbank - 05,S12000048,Perth and Kinross,2.0
S01011904,Western Edge - 01,S12000048,Perth and Kinross,2.0
S01011905,Western Edge - 02,S12000048,Perth and Kinross,2.0
S01011906,Western Edge - 03,S12000048,Perth and Kinross,2.0
S01011907,Western Edge - 04,S12000048,Perth and Kinross,2.0
S01011908,Western Edge - 05,S12000048,Perth and Kinross,2.0
S01011909,Western Edge - 06,S12000048,Perth and Kinross,2.0
S01011910,Letham - 01,S12000048,Perth and Kinross,2.0
S01011911,Letham - 02,S12000048,Perth and Kinross,2.0
S01011912,Letham - 03,S12000048,Perth and Kinross,2.0
S01011913,Letham - 04,S12000048,Perth and Kinross,2.0
S01011914,Letham - 05,S12000048,Perth and Kinross,2.0
S01011915,Letham - 06,S12000048,Perth and Kinross,2.0
S01011916,Letham - 07,S12000048,Perth and Kinross,2.0
S01011917,Letham - 08,S12000048,Perth and Kinross,2.0
S01011918,"Hillyland, Tulloch and Inveralmond - 01",S12000048,Perth and Kinross,2.0
S01011919,"Hillyland, Tulloch and Inveralmond - 02",S12000048,Perth and Kinross,2.0
S01011920,"Hillyland, Tulloch and Inveralmond - 03",S12000048,Perth and Kinross,2.0
S01011921,"Hillyland, Tulloch and Inveralmond - 04",S12000048,Perth and Kinross,2.0
S01011922,"Hillyland, Tulloch and Inveralmond - 05",S12000048,Perth and Kinross,2.0
S01011923,"Hillyland, Tulloch and Inveralmond - 06",S12000048,Perth and Kinross,2.0
S01011924,"Hillyland, Tulloch and Inveralmond - 07",S12000048,Perth and Kinross,2.0
S01011925,"Hillyland, Tulloch and Inveralmond - 08",S12000048,Perth and Kinross,2.0
S01011926,North Muirton and Old Scone - 01,S12000048,Perth and Kinross,2.0
S01011927,North Muirton and Old Scone - 02,S12000048,Perth and Kinross,2.0
S01011928,North Muirton and Old Scone - 03,S12000048,Perth and Kinross,2.0
S01011929,North Muirton and Old Scone - 04,S12000048,Perth and Kinross,2.0
S01011930,North Muirton and Old Scone - 05,S12000048,Perth and Kinross,2.0
S01011931,Muirton - 01,S12000048,Perth and Kinross,2.0
S01011932,Muirton - 02,S12000048,Perth and Kinross,2.0
S01011933,Muirton - 03,S12000048,Perth and Kinross,2.0
S01011934,Muirton - 04,S12000048,Perth and Kinross,2.0
S01011935,North Inch - 01,S12000048,Perth and Kinross,2.0
S01011936,North Inch - 02,S12000048,Perth and Kinross,2.0
S01011937,North Inch - 03,S12000048,Perth and Kinross,2.0
S01011938,Central and South Inch - 01,S12000048,Perth and Kinross,2.0
S01011939,Central and South Inch - 02,S12000048,Perth and Kinross,2.0
S01011940,Central and South Inch - 03,S12000048,Perth and Kinross,2.0
S01011941,Central and South Inch - 04,S12000048,Perth and Kinross,2.0
S01011942,Central and South Inch - 05,S12000048,Perth and Kinross,2.0
S01011943,Central and South Inch - 06,S12000048,Perth and Kinross,2.0
S01011944,Gannochy and Walnut Grove - 01,S12000048,Perth and Kinross,2.0
S01011945,Gannochy and Walnut Grove - 02,S12000048,Perth and Kinross,2.0
S01011946,Gannochy and Walnut Grove - 03,S12000048,Perth and Kinross,2.0
S01011947,Gannochy and Walnut Grove - 04,S12000048,Perth and Kinross,2.0
S01011948,Gannochy and Walnut Grove - 05,S12000048,Perth and Kinross,2.0
S01011949,Scone - 01,S12000048,Perth and Kinross,2.0
S01011950,Scone - 02,S12000048,Perth and Kinross,2.0
S01011951,Scone - 03,S12000048,Perth and Kinross,2.0
S01011952,Scone - 04,S12000048,Perth and Kinross,2.0
S01011953,Scone - 05,S12000048,Perth and Kinross,2.0
S01011954,Scone - 06,S12000048,Perth and Kinross,2.0
S01011955,Scone - 07,S12000048,Perth and Kinross,2.0
S01011956,"Guildtown, Balbeggie and St Madoes - 01",S12000048,Perth and Kinross,2.0
S01011957,"Guildtown, Balbeggie and St Madoes - 02",S12000048,Perth and Kinross,2.0
S01011958,"Guildtown, Balbeggie and St Madoes - 03",S12000048,Perth and Kinross,2.0
S01011959,"Guildtown, Balbeggie and St Madoes - 04",S12000048,Perth and Kinross,2.0
S01011960,Errol and Inchture - 01,S12000048,Perth and Kinross,2.0
S01011961,Errol and Inchture - 02,S12000048,Perth and Kinross,2.0
S01011962,Errol and Inchture - 03,S12000048,Perth and Kinross,2.0
S01011963,Errol and Inchture - 04,S12000048,Perth and Kinross,2.0
S01011964,Errol and Inchture - 05,S12000048,Perth and Kinross,2.0
S01011965,"Invergowrie, Longforgan and Abernyte - 01",S12000048,Perth and Kinross,2.0
S01011966,"Invergowrie, Longforgan and Abernyte - 02",S12000048,Perth and Kinross,2.0
S01011967,"Invergowrie, Longforgan and Abernyte - 03",S12000048,Perth and Kinross,2.0
S01011968,"Invergowrie, Longforgan and Abernyte - 04",S12000048,Perth and Kinross,2.0
S01011969,Coupar Angus and Meigle - 01,S12000048,Perth and Kinross,2.0
S01011970,Coupar Angus and Meigle - 02,S12000048,Perth and Kinross,2.0
S01011971,Coupar Angus and Meigle - 03,S12000048,Perth and Kinross,2.0
S01011972,Coupar Angus and Meigle - 04,S12000048,Perth and Kinross,2.0
S01011973,Coupar Angus and Meigle - 05,S12000048,Perth and Kinross,2.0
S01011974,Coupar Angus and Meigle - 06,S12000048,Perth and Kinross,2.0
S01011975,Alyth - 01,S12000048,Perth and Kinross,2.0
S01011976,Alyth - 02,S12000048,Perth and Kinross,2.0
S01011977,Alyth - 03,S12000048,Perth and Kinross,2.0
S01011978,Alyth - 04,S12000048,Perth and Kinross,2.0
S01011979,"Blair Atholl, Strathardle and Glenshee - 01",S12000048,Perth and Kinross,2.0
S01011980,"Blair Atholl, Strathardle and Glenshee - 02",S12000048,Perth and Kinross,2.0
S01011981,"Blair Atholl, Strathardle and Glenshee - 03",S12000048,Perth and Kinross,2.0
S01011982,"Blair Atholl, Strathardle and Glenshee - 04",S12000048,Perth and Kinross,2.0
S01011983,"Blair Atholl, Strathardle and Glenshee - 05",S12000048,Perth and Kinross,2.0
S01011984,Blairgowrie East (Rattray) - 01,S12000048,Perth and Kinross,2.0
S01011985,Blairgowrie East (Rattray) - 02,S12000048,Perth and Kinross,2.0
S01011986,Blairgowrie East (Rattray) - 03,S12000048,Perth and Kinross,2.0
S01011987,Blairgowrie East (Rattray) - 04,S12000048,Perth and Kinross,2.0
S01011988,Blairgowrie West - 01,S12000048,Perth and Kinross,2.0
S01011989,Blairgowrie West - 02,S12000048,Perth and Kinross,2.0
S01011990,Blairgowrie West - 03,S12000048,Perth and Kinross,2.0
S01011991,Blairgowrie West - 04,S12000048,Perth and Kinross,2.0
S01011992,Blairgowrie West - 05,S12000048,Perth and Kinross,2.0
S01011993,Blairgowrie West - 06,S12000048,Perth and Kinross,2.0
S01011994,Blairgowrie West - 07,S12000048,Perth and Kinross,2.0
S01011995,Stanley and Murthly - 01,S12000048,Perth and Kinross,2.0
S01011996,Stanley and Murthly - 02,S12000048,Perth and Kinross,2.0
S01011997,Stanley and Murthly - 03,S12000048,Perth and Kinross,2.0
S01011998,Stanley and Murthly - 04,S12000048,Perth and Kinross,2.0
