"","LSOA11CD"
"111004","E01005077"
"111005","E01005079"
"111006","E01005079"
"111007","E01005077"
"111008","E01005216"
"111009","E01005081"
"111010","E01005081"
"111011","E01005092"
"111012","E01005093"
"111013","E01005092"
"111014","E01005094"
"111015","E01005108"
"111016","E01005108"
"111017","E01005108"
"111018","E01005108"
"111019","E01033666"
"111020","E01033666"
"111021","E01005119"
"111022","E01005130"
"111023","E01005133"
"111024","E01005158"
"111025","E01005180"
"111026","E01005178"
"111027","E01005178"
"111028","E01005190"
"111029","E01005187"
"111030","E01005187"
"111031","E01005186"
"111032","E01005193"
"111033","E01005197"
"111034","E01005098"
"111035","E01005252"
"111036","E01005253"
"111037","E01005114"
"111038","E01005159"
"111039","E01005174"
"111040","E01005172"
"111041","E01005174"
"111042","E01005174"
"111043","E01005173"
"111044","E01005175"
"111045","E01005177"
"111046","E01005168"
"111047","E01005177"
"111048","E01005242"
"111049","E01005170"
"111050","E01005268"
"111051","E01005304"
"111052","E01005306"
"111053","E01005317"
"111054","E01005116"
"111055","E01005069"
"111056","E01005102"
"111057","E01005102"
"111058","E01005102"
"111059","E01005102"
"111060","E01005139"
"111061","E01005190"
"111062","E01005225"
"111063","E01005247"
"111064","E01005254"
"111065","E01005247"
"111066","E01005260"
"111067","E01005258"
"111068","E01005227"
"111069","E01005293"
"111070","E01005098"
"111071","E01005117"
"111072","E01005141"
"111073","E01005255"
"111074","E01033671"
"111075","E01005092"
"111076","E01005103"
"111077","E01005132"
"111078","E01005153"
"111079","E01005268"
"111080","E01005075"
"111081","E01005075"
"111082","E01005068"
"111083","E01005071"
"111084","E01005071"
"111085","E01005074"
"111086","E01005084"
"111087","E01005087"
"111088","E01005088"
"111089","E01005088"
"111090","E01005089"
"111091","E01005091"
"111092","E01005101"
"111093","E01005100"
"111094","E01005104"
"111095","E01005101"
"111096","E01005103"
"111097","E01005103"
"111098","E01005224"
"111099","E01005098"
"111100","E01005107"
"111101","E01005111"
"111102","E01005117"
"111103","E01005112"
"111104","E01005115"
"111105","E01005119"
"111106","E01005133"
"111107","E01005190"
"111108","E01005207"
"111109","E01005226"
"111110","E01005229"
"111111","E01005252"
"111112","E01005252"
"111113","E01005253"
"111114","E01005253"
"111115","E01005252"
"111116","E01005250"
"111117","E01005240"
"111118","E01005253"
"111119","E01005224"
"111120","E01005226"
"111121","E01005240"
"111122","E01005225"
"111123","E01005224"
"111124","E01005240"
"111125","E01005224"
"111126","E01005241"
"111127","E01005227"
"111128","E01005242"
"111129","E01005242"
"111130","E01005241"
"111131","E01005241"
"111132","E01005241"
"111133","E01005245"
"111134","E01005244"
"111135","E01005278"
"111136","E01005278"
"111137","E01005280"
"111138","E01005282"
"111139","E01005287"
"111140","E01005284"
"111141","E01005287"
"111142","E01005285"
"111143","E01005288"
"111144","E01005288"
"111145","E01005298"
"111146","E01005298"
"111147","E01005298"
"111148","E01005299"
"111149","E01005297"
"111150","E01005311"
"111151","E01005167"
"111152","E01005147"
"111153","E01005265"
"111154","E01005105"
"111155","E01005167"
"111156","E01005181"
"111157","E01005207"
"111158","E01005091"
"111159","E01005146"
"111160","E01005194"
"111161","E01033657"
"111162","E01033674"
"111163","E01005145"
"111164","E01033674"
"111165","E01005145"
"111166","E01005143"
"111167","E01033675"
"111168","E01005262"
"111169","E01005262"
"111170","E01005270"
"111171","E01005279"
"111172","E01005270"
"111173","E01005272"
"111174","E01005274"
"111175","E01005310"
"111176","E01005105"
"111177","E01005196"
"111178","E01005186"
"111179","E01005214"
"111180","E01033685"
"111181","E01033678"
"111182","E01005105"
"111183","E01033688"
"111184","E01033688"
"111185","E01005061"
"111186","E01005066"
"111187","E01005061"
"111188","E01033688"
"111189","E01005130"
"111190","E01005130"
"111191","E01005130"
"111192","E01033662"
"111193","E01005129"
"111194","E01005138"
"111195","E01033687"
"111196","E01033676"
"111197","E01005166"
"111198","E01005165"
"111199","E01005191"
"111200","E01005198"
"111201","E01005078"
"111202","E01005078"
"111203","E01005151"
"111204","E01005150"
"111205","E01005150"
"111206","E01005155"
"111207","E01005172"
"111208","E01005277"
"111209","E01033686"
"111210","E01005104"
"111211","E01005162"
"111212","E01005181"
"111213","E01005091"
"111214","E01005100"
"111215","E01033663"
"111216","E01033675"
"111217","E01005083"
"111218","E01033653"
"111219","E01005128"
"111220","E01005210"
"111221","E01005275"
"111222","E01005281"
"111223","E01005284"
"111224","E01005284"
"111225","E01005309"
"111226","E01033651"
"111227","E01005284"
"111228","E01005286"
"111229","E01005209"
"111230","E01005128"
"111231","E01033653"
"111232","E01033654"
"111233","E01005062"
"111234","E01005231"
"111235","E01033651"
"111236","E01033655"
"111237","E01033656"
"111238","E01033656"
"111239","E01033658"
"111240","E01033659"
"111241","E01005210"
"111242","E01005208"
"111243","E01033658"
"111244","E01005208"
"111245","E01005209"
"111246","E01005128"
"111247","E01005066"
"111248","E01033662"
"111249","E01033658"
"111250","E01033664"
"111251","E01033659"
"111252","E01033662"
"111253","E01033651"
"111254","E01033683"
"111255","E01005317"
"111256","E01033665"
"111257","E01033666"
"111258","E01005088"
"111259","E01033667"
"111260","E01005247"
"111261","E01033683"
"111262","E01005133"
"111263","E01005090"
"111264","E01033667"
"111265","E01005249"
"111266","E01033656"
"111267","E01005091"
"111268","E01005090"
"111269","E01005090"
"111270","E01005093"
"111271","E01005092"
"111272","E01033669"
"111273","E01005099"
"111274","E01005099"
"111275","E01005100"
"111276","E01005099"
"111277","E01005101"
"111278","E01005101"
"111279","E01005098"
"111280","E01005106"
"111281","E01033666"
"111282","E01005116"
"111283","E01005117"
"111284","E01005111"
"111285","E01005111"
"111286","E01005116"
"111287","E01005113"
"111288","E01005113"
"111289","E01005113"
"111290","E01005113"
"111291","E01005117"
"111292","E01005113"
"111293","E01005115"
"111294","E01005129"
"111295","E01005132"
"111296","E01005141"
"111297","E01005138"
"111298","E01005138"
"111299","E01005138"
"111300","E01033687"
"111301","E01005141"
"111302","E01005140"
"111303","E01005141"
"111304","E01005151"
"111305","E01005189"
"111306","E01005189"
"111307","E01005189"
"111308","E01005190"
"111309","E01005191"
"111310","E01005205"
"111311","E01005205"
"111312","E01005202"
"111313","E01005202"
"111314","E01033679"
"111315","E01005228"
"111316","E01005140"
"111317","E01005227"
"111318","E01033683"
"111319","E01005319"
"111320","E01033685"
"111321","E01033681"
"111322","E01005251"
"111323","E01005267"
"111324","E01033659"
"111325","E01005126"
"111326","E01033679"
"111327","E01005261"
"111328","E01033654"
"111329","E01033656"
"111330","E01033685"
"111331","E01005126"
"111332","E01033665"
"111333","E01005257"
"111334","E01033658"
"111335","E01005073"
"111336","E01033656"
"111337","E01005125"
"111338","E01005184"
"111339","E01005255"
"111340","E01033667"
"111341","E01005116"
"111342","E01033673"
"111343","E01005151"
"111344","E01005213"
"111345","E01005255"
"111346","E01033664"
"111347","E01033651"
"111348","E01033661"
"111349","E01033654"
"111350","E01033668"
"111351","E01033672"
"111352","E01005213"
"111353","E01033673"
"111354","E01033673"
"111355","E01005208"
"111356","E01033660"
"111357","E01033660"
"111358","E01033673"
"111359","E01033673"
"111360","E01033655"
"111361","E01033674"
"111362","E01033674"
"111363","E01033674"
"111364","E01033665"
"111365","E01033665"
"111366","E01033665"
"111367","E01033655"
"111368","E01033653"
"111369","E01033653"
"111370","E01033677"
"111371","E01033653"
"111372","E01033653"
"111373","E01033653"
"111374","E01005284"
"111375","E01033680"
"111376","E01033682"
"111377","E01033682"
"111378","E01033662"
"111379","E01033677"
"111380","E01033677"
"111381","E01033683"
"111382","E01033682"
"111383","E01033683"
"111384","E01033681"
"111385","E01033681"
"111386","E01033677"
"111387","E01033683"
"111388","E01005230"
"111389","E01033660"
"111390","E01005256"
"111391","E01005112"
"111392","E01005158"
"111393","E01005213"
"111394","E01005112"
"111395","E01033654"
"111396","E01005259"
"111397","E01005162"
"111398","E01005212"
"111399","E01005212"
"111400","E01005084"
"111401","E01005079"
"111402","E01005114"
"111403","E01005116"
"111404","E01005114"
"111405","E01005111"
"111406","E01005126"
"111407","E01033687"
"111408","E01005139"
"111409","E01005152"
"111410","E01005154"
"111411","E01005157"
"111412","E01005152"
"111413","E01005155"
"111414","E01005156"
"111415","E01005156"
"111416","E01005155"
"111417","E01005161"
"111418","E01005173"
"111419","E01005174"
"111420","E01005173"
"111421","E01005173"
"111422","E01005176"
"111423","E01005169"
"111424","E01005260"
"111425","E01005267"
"111426","E01005267"
"111427","E01005268"
"111428","E01005277"
"111429","E01005277"
"111430","E01005294"
"111431","E01005293"
"111432","E01005295"
"111433","E01005296"
"111434","E01005306"
"111435","E01005306"
"111436","E01005316"
"111437","E01005258"
"111438","E01005259"
"111439","E01033684"
"111440","E01005261"
"111441","E01033684"
"111442","E01033664"
"111443","E01005163"
"111444","E01005259"
"111445","E01005139"
"111446","E01005128"
"111447","E01005172"
"111448","E01005157"
"111449","E01033656"
"111450","E01033661"
"111451","E01033664"
"111452","E01033659"
"111453","E01033659"
"111454","E01033664"
"111455","E01033654"
"111456","E01033661"
"111457","E01033661"
"111458","E01005128"
"111459","E01033654"
"111460","E01033662"
"111461","E01033662"
"111462","E01033663"
"111463","E01033663"
"111464","E01033684"
"111465","E01005259"
"111466","E01033684"
"111467","E01033654"
"111468","E01033660"
"111469","E01033667"
"111470","E01005062"
"111471","E01005067"
"111472","E01005071"
"111473","E01005074"
"111474","E01005075"
"111475","E01005068"
"111476","E01005068"
"111477","E01005068"
"111478","E01005069"
"111479","E01005070"
"111480","E01005072"
"111481","E01005070"
"111482","E01005072"
"111483","E01005073"
"111484","E01005070"
"111485","E01005090"
"111486","E01005171"
"111487","E01005157"
"111488","E01005181"
"111489","E01005266"
"111490","E01005266"
"111491","E01005262"
"111492","E01005269"
"111493","E01005263"
"111494","E01005263"
"111495","E01005263"
"111496","E01005266"
"111497","E01005294"
"111498","E01005292"
"111499","E01005291"
"111500","E01005291"
"111501","E01005292"
"111502","E01005292"
"111503","E01005289"
"111504","E01005289"
"111505","E01005290"
"111506","E01005290"
"111507","E01005289"
"111508","E01005291"
"111509","E01005290"
"111510","E01005290"
"111511","E01005292"
"111512","E01005319"
"111513","E01005316"
"111514","E01005315"
"111515","E01005315"
"111516","E01005319"
"111517","E01005313"
"111518","E01005317"
"111519","E01005314"
"111520","E01005317"
"111521","E01005151"
"111522","E01005181"
"111523","E01005318"
"111524","E01005315"
"111525","E01005318"
"111526","E01005317"
"111527","E01005179"
"111528","E01005181"
"111529","E01005184"
"111530","E01005179"
"111531","E01005184"
"111532","E01005206"
"111533","E01005218"
"111534","E01005217"
"111535","E01005262"
"111536","E01005268"
"111537","E01005263"
"111538","E01005174"
"111539","E01005177"
"111540","E01005277"
"111541","E01005273"
"111542","E01005286"
"111543","E01005295"
"111544","E01033686"
"111545","E01005168"
"111546","E01005296"
"111547","E01005169"
"111548","E01005296"
"111549","E01005171"
"111550","E01005297"
"111551","E01005192"
"111552","E01005297"
"111553","E01005229"
"111554","E01005311"
"111555","E01005248"
"111556","E01005305"
"111557","E01005308"
"111558","E01005311"
"111559","E01005140"
"111560","E01005279"
"111561","E01005295"
"111562","E01005116"
"111563","E01005295"
"111564","E01005129"
"111565","E01005151"
"111566","E01033661"
"111567","E01033667"
"111568","E01005076"
"111569","E01005078"
"111570","E01005249"
"111571","E01005248"
"111572","E01005248"
"111573","E01005247"
"111574","E01005269"
"111575","E01005269"
"111576","E01005269"
"111577","E01005294"
"111578","E01005115"
"111579","E01005179"
"111580","E01005214"
"111581","E01005302"
"111582","E01033680"
"111583","E01005302"
"111584","E01005279"
"111585","E01005147"
"111586","E01033668"
"111587","E01033680"
"111588","E01005116"
"111589","E01033686"
"111590","E01005212"
"111591","E01033665"
"111592","E01005214"
"111593","E01005213"
"111594","E01005208"
"111595","E01005136"
"111596","E01005120"
"111597","E01005121"
"111598","E01005121"
"111599","E01005119"
"111600","E01005123"
"111601","E01005200"
"111602","E01005201"
"111603","E01005187"
"111604","E01005197"
"111605","E01005197"
"111606","E01005191"
"111607","E01005129"
"111608","E01005198"
"111609","E01005191"
"111610","E01033688"
"111611","E01005259"
"111612","E01005149"
"111613","E01005129"
"111614","E01005130"
"111615","E01005132"
"111616","E01005132"
"111617","E01005129"
"111618","E01005135"
"111619","E01005135"
"111620","E01005136"
"111621","E01005139"
"111622","E01005139"
"111623","E01005138"
"111624","E01005138"
"111625","E01005135"
"111626","E01005135"
"111627","E01005135"
"111628","E01033675"
"111629","E01033676"
"111630","E01005158"
"111631","E01005161"
"111632","E01005164"
"111633","E01005175"
"111634","E01005175"
"111635","E01005168"
"111636","E01005182"
"111637","E01005182"
"111638","E01005180"
"111639","E01005180"
"111640","E01005183"
"111641","E01005187"
"111642","E01005186"
"111643","E01005188"
"111644","E01005187"
"111645","E01005190"
"111646","E01005188"
"111647","E01005188"
"111648","E01005188"
"111649","E01005186"
"111650","E01005190"
"111651","E01005186"
"111652","E01005191"
"111653","E01005189"
"111654","E01005192"
"111655","E01005189"
"111656","E01005188"
"111657","E01005195"
"111658","E01005196"
"111659","E01005195"
"111660","E01005196"
"111661","E01005196"
"111662","E01005074"
"111663","E01033671"
"111664","E01005195"
"111665","E01005264"
"111666","E01005070"
"111667","E01005146"
"111668","E01033688"
"111669","E01005193"
"111670","E01033671"
"111671","E01005076"
"111672","E01005076"
"111673","E01005078"
"111674","E01005173"
"111675","E01005275"
"111676","E01005277"
"111677","E01005301"
"111678","E01033682"
"111679","E01033677"
"111680","E01033658"
"111681","E01005103"
"111682","E01005225"
"111683","E01005252"
"111684","E01005258"
"111685","E01005263"
"111686","E01005103"
"111687","E01005158"
"111688","E01005162"
"111689","E01005252"
"111690","E01005281"
"111691","E01005100"
"111692","E01005136"
"111693","E01005294"
"111694","E01005073"
"111695","E01005229"
"111696","E01005229"
"111697","E01005253"
"111698","E01005248"
"111699","E01005069"
"111700","E01005071"
"111701","E01005072"
"111702","E01005072"
"111703","E01005085"
"111704","E01005094"
"111705","E01033666"
"111706","E01005116"
"111707","E01005114"
"111708","E01005120"
"111709","E01005140"
"111710","E01005140"
"111711","E01005158"
"111712","E01005159"
"111713","E01005152"
"111714","E01005154"
"111715","E01005153"
"111716","E01005178"
"111717","E01005191"
"111718","E01005193"
"111719","E01005265"
"111720","E01005074"
"111721","E01005097"
"111722","E01005192"
"111723","E01005143"
"111724","E01005198"
"111725","E01005149"
"111726","E01005149"
"111727","E01005149"
"111728","E01005145"
"111729","E01005164"
"111730","E01005166"
"111731","E01005167"
"111732","E01005178"
"111733","E01005187"
"111734","E01005199"
"111735","E01005199"
"111736","E01005199"
"111737","E01005194"
"111738","E01005200"
"111739","E01005218"
"111740","E01005218"
"111741","E01005221"
"111742","E01005221"
"111743","E01005218"
"111744","E01005215"
"111745","E01005220"
"111746","E01005232"
"111747","E01005237"
"111748","E01005237"
"111749","E01005235"
"111750","E01005233"
"111751","E01005237"
"111752","E01005234"
"111753","E01005234"
"111754","E01005238"
"111755","E01005238"
"111756","E01005238"
"111757","E01005259"
"111758","E01005278"
"111759","E01005280"
"111760","E01005280"
"111761","E01005282"
"111762","E01005287"
"111763","E01005287"
"111764","E01005287"
"111765","E01005280"
"111766","E01005282"
"111767","E01005146"
"111768","E01005145"
"111769","E01005194"
"111770","E01005061"
"111771","E01005067"
"111772","E01005103"
"111773","E01005267"
"111774","E01005200"
"111775","E01005198"
"111776","E01005099"
"111777","E01005265"
"111778","E01005075"
"111779","E01005195"
"111780","E01005099"
"111781","E01005207"
"111782","E01005264"
"111783","E01005068"
"111784","E01033678"
"111785","E01005101"
"111786","E01005206"
"111787","E01005264"
"111788","E01005206"
"111789","E01005072"
"111790","E01005104"
"111791","E01005205"
"111792","E01005206"
"111793","E01005214"
"111794","E01005219"
"111795","E01005222"
"111796","E01005227"
"111797","E01005226"
"111798","E01005226"
"111799","E01005241"
"111800","E01005241"
"111801","E01005258"
"111802","E01005266"
"111803","E01005302"
"111804","E01005298"
"111805","E01005311"
"111806","E01005312"
"111807","E01005311"
"111808","E01005307"
"111809","E01005310"
"111810","E01005316"
"111811","E01005316"
"111812","E01005084"
"111813","E01033671"
"111814","E01005140"
"111815","E01005207"
"111816","E01005091"
"111817","E01005196"
"111818","E01005319"
"111819","E01005319"
"111820","E01005213"
"111821","E01005210"
"111822","E01033652"
"111823","E01005231"
"111824","E01033652"
"111825","E01033657"
"111826","E01005185"
"111827","E01005244"
"111828","E01005244"
"111829","E01005185"
"111830","E01005281"
"111831","E01005212"
"111832","E01005281"
"111833","E01005266"
"111834","E01005070"
"111835","E01005104"
"111836","E01005266"
"111837","E01005205"
"111838","E01005104"
"111839","E01005270"
"111840","E01005202"
"111841","E01005098"
"111842","E01005074"
"111843","E01005272"
"111844","E01005202"
"111845","E01005105"
"111846","E01005107"
"111847","E01005108"
"111848","E01005107"
"111849","E01005106"
"111850","E01005106"
"111851","E01005117"
"111852","E01005117"
"111853","E01005112"
"111854","E01005112"
"111855","E01005117"
"111856","E01005115"
"111857","E01005115"
"111858","E01005123"
"111859","E01005123"
"111860","E01005123"
"111861","E01005123"
"111862","E01005119"
"111863","E01005124"
"111864","E01005124"
"111865","E01005124"
"111866","E01005119"
"111867","E01005125"
"111868","E01005125"
"111869","E01005125"
"111870","E01005125"
"111871","E01005124"
"111872","E01005124"
"111873","E01005126"
"111874","E01005120"
"111875","E01005122"
"111876","E01005121"
"111877","E01005121"
"111878","E01005122"
"111879","E01005122"
"111880","E01005122"
"111881","E01005121"
"111882","E01005133"
"111883","E01005130"
"111884","E01005082"
"111885","E01005274"
"111886","E01005272"
"111887","E01005205"
"111888","E01005081"
"111889","E01005279"
"111890","E01005202"
"111891","E01005082"
"111892","E01005279"
"111893","E01005206"
"111894","E01005082"
"111895","E01005270"
"111896","E01005209"
"111897","E01005082"
"111898","E01005270"
"111899","E01005279"
"111900","E01005272"
"111901","E01005272"
"111902","E01005274"
"111903","E01005295"
"111904","E01005289"
"111905","E01005295"
"111906","E01005295"
"111907","E01005308"
"111908","E01005308"
"111909","E01005308"
"111910","E01005310"
"111911","E01005318"
"111912","E01005313"
"111913","E01005313"
"111914","E01005316"
"111915","E01005315"
"111916","E01005315"
"111917","E01005318"
"111918","E01005318"
"111919","E01005317"
"111920","E01005319"
"111921","E01005108"
"111922","E01005108"
"111923","E01005094"
"111924","E01005140"
"111925","E01033666"
"111926","E01005084"
"111927","E01005132"
"111928","E01005196"
"111929","E01033675"
"111930","E01033679"
"111931","E01005140"
"111932","E01005084"
"111933","E01005082"
"111934","E01005222"
"111935","E01005084"
"111936","E01005218"
"111937","E01005077"
"111938","E01005222"
"111939","E01005079"
"111940","E01005216"
"111941","E01005077"
"111942","E01005220"
"111943","E01005081"
"111944","E01005220"
"111945","E01005089"
"111946","E01005228"
"111947","E01005091"
"111948","E01005223"
"111949","E01005086"
"111950","E01005225"
"111951","E01005227"
"111952","E01005226"
"111953","E01005225"
"111954","E01005228"
"111955","E01005228"
"111956","E01005223"
"111957","E01005235"
"111958","E01005235"
"111959","E01005240"
"111960","E01005251"
"111961","E01005250"
"111962","E01005251"
"111963","E01005250"
"111964","E01005249"
"111965","E01005249"
"111966","E01005251"
"111967","E01005261"
"111968","E01005257"
"111969","E01005256"
"111970","E01005256"
"111971","E01005256"
"111972","E01005257"
"111973","E01005257"
"111974","E01005086"
"111975","E01005085"
"111976","E01005085"
"111977","E01005085"
"111978","E01005086"
"111979","E01005087"
"111980","E01005086"
"111981","E01005087"
"111982","E01005089"
"111983","E01005087"
"111984","E01005087"
"111985","E01005089"
"111986","E01005088"
"111987","E01005090"
"111988","E01005090"
"111989","E01005097"
"111990","E01005097"
"111991","E01033669"
"111992","E01005093"
"111993","E01005094"
"111994","E01005092"
"111995","E01005093"
"111996","E01033668"
"111997","E01005097"
"111998","E01005093"
"111999","E01005097"
"112000","E01005094"
"112001","E01005231"
"112002","E01005185"
"112003","E01005184"
"112004","E01005185"
"112005","E01005231"
"112006","E01005271"
"112007","E01005276"
"112008","E01005271"
"112009","E01005271"
"112010","E01005271"
"112011","E01005273"
"112012","E01005274"
"112013","E01005283"
"112014","E01005283"
"112015","E01005283"
"112016","E01005286"
"112017","E01005281"
"112018","E01005413"
"112019","E01005208"
"112020","E01005371"
"112021","E01033670"
"112022","E01005312"
"112023","E01005309"
"112024","E01005304"
"112025","E01005309"
"112026","E01005310"
"112027","E01005310"
"112028","E01005309"
"112029","E01005312"
"112030","E01005312"
"112031","E01005309"
"112032","E01005309"
"112033","E01005312"
"112034","E01005214"
"112035","E01005185"
"112036","E01005284"
"112037","E01005286"
"112038","E01033660"
"112039","E01005449"
"112040","E01005392"
"112041","E01033659"
"112042","E01033659"
"112043","E01033653"
"112044","E01033681"
"112045","E01033681"
"112046","E01033682"
"112047","E01033682"
"112048","E01033681"
"112049","E01033682"
"112050","E01033660"
"112051","E01033658"
"112052","E01033661"
"112053","E01033671"
"112054","E01005083"
"112055","E01005150"
"112056","E01005214"
"112057","E01033674"
"112058","E01033670"
"112059","E01005371"
"112060","E01005443"
"112061","E01005208"
"112062","E01005295"
"112063","E01033670"
"112064","E01005069"
"112065","E01033666"
"112066","E01005223"
"112067","E01005254"
"112068","E01005260"
"112069","E01005100"
"112070","E01005229"
"112071","E01005254"
"112072","E01033657"
"112073","E01005066"
"112074","E01005065"
"112075","E01005065"
"112076","E01005062"
"112077","E01005063"
"112078","E01005275"
"112079","E01005062"
"112080","E01005062"
"112081","E01033652"
"112082","E01005164"
"112083","E01005164"
"112084","E01005165"
"112085","E01005179"
"112086","E01005215"
"112087","E01005219"
"112088","E01005230"
"112089","E01005236"
"112090","E01005230"
"112091","E01005230"
"112092","E01005242"
"112093","E01005245"
"112094","E01005244"
"112095","E01005244"
"112096","E01005412"
"112097","E01005449"
"112098","E01005288"
"112099","E01005285"
"112100","E01005288"
"112101","E01005286"
"112102","E01005297"
"112103","E01005302"
"112104","E01005302"
"112105","E01033686"
"112106","E01005244"
"112107","E01005062"
"112108","E01005297"
"112109","E01033668"
"112110","E01005066"
"112111","E01033657"
"112112","E01005143"
"112113","E01005243"
"112114","E01005231"
"112115","E01033680"
"112116","E01005186"
"112117","E01005185"
"112118","E01033679"
"112119","E01005244"
"112120","E01005091"
"112121","E01005089"
"112122","E01005088"
"112123","E01005141"
"112124","E01005141"
"112125","E01005255"
"112126","E01005261"
"112127","E01005436"
"112128","E01005411"
"112129","E01005420"
"112130","E01005449"
"112131","E01005401"
"112132","E01005443"
"112133","E01005444"
"112134","E01005271"
"112135","E01005378"
"112136","E01005409"
"112137","E01005323"
"112138","E01005391"
"112139","E01005393"
"112140","E01005397"
"112141","E01005397"
"112142","E01005411"
"112143","E01005420"
"112144","E01005421"
"112145","E01005439"
"112146","E01005440"
"112147","E01005440"
"112148","E01005441"
"112149","E01005454"
"112150","E01032556"
"112151","E01005406"
"112152","E01005342"
"112153","E01005368"
"112154","E01032557"
"112155","E01005366"
"112156","E01005392"
"112157","E01005392"
"112158","E01032558"
"112159","E01005440"
"112160","E01005327"
"112161","E01005329"
"112162","E01005333"
"112163","E01005356"
"112164","E01005380"
"112165","E01005410"
"112166","E01005276"
"112167","E01005276"
"112168","E01005387"
"112169","E01005445"
"112170","E01005275"
"112171","E01005443"
"112172","E01005387"
"112173","E01005328"
"112174","E01005276"
"112175","E01005398"
"112176","E01005389"
"112177","E01032556"
"112178","E01032556"
"112179","E01005399"
"112180","E01005400"
"112181","E01005397"
"112182","E01005397"
"112183","E01005402"
"112184","E01005420"
"112185","E01005421"
"112186","E01032920"
"112187","E01032920"
"112188","E01005439"
"112189","E01005439"
"112190","E01005436"
"112191","E01005445"
"112192","E01005444"
"112193","E01005444"
"112194","E01032558"
"112195","E01005452"
"112196","E01005455"
"112197","E01005455"
"112198","E01005454"
"112199","E01005456"
"112200","E01005456"
"112201","E01005448"
"112202","E01005350"
"112203","E01005432"
"112204","E01005441"
"112205","E01005447"
"112206","E01005448"
"112207","E01005336"
"112208","E01005357"
"112209","E01005396"
"112210","E01005410"
"112211","E01005407"
"112212","E01005412"
"112213","E01005418"
"112214","E01005392"
"112215","E01005410"
"112216","E01005414"
"112217","E01005350"
"112218","E01005350"
"112219","E01005358"
"112220","E01005363"
"112221","E01032556"
"112222","E01005338"
"112223","E01005275"
"112224","E01005416"
"112225","E01005368"
"112226","E01005276"
"112227","E01032558"
"112228","E01005389"
"112229","E01005369"
"112230","E01005322"
"112231","E01005275"
"112232","E01005327"
"112233","E01005382"
"112234","E01005338"
"112235","E01005338"
"112236","E01005370"
"112237","E01005433"
"112238","E01032920"
"112239","E01005358"
"112240","E01005362"
"112241","E01005387"
"112242","E01005390"
"112243","E01005431"
"112244","E01005335"
"112245","E01005367"
"112246","E01005345"
"112247","E01005358"
"112248","E01005366"
"112249","E01005366"
"112250","E01005372"
"112251","E01005396"
"112252","E01005396"
"112253","E01032920"
"112254","E01005444"
"112255","E01005330"
"112256","E01005345"
"112257","E01005347"
"112258","E01005358"
"112259","E01005361"
"112260","E01005378"
"112261","E01005383"
"112262","E01005388"
"112263","E01005388"
"112264","E01005388"
"112265","E01005394"
"112266","E01005395"
"112267","E01005396"
"112268","E01005395"
"112269","E01005399"
"112270","E01032922"
"112271","E01005410"
"112272","E01005411"
"112273","E01005420"
"112274","E01005415"
"112275","E01005415"
"112276","E01005420"
"112277","E01032559"
"112278","E01005376"
"112279","E01005273"
"112280","E01005403"
"112281","E01005389"
"112282","E01005274"
"112283","E01005321"
"112284","E01005402"
"112285","E01005304"
"112286","E01005350"
"112287","E01005421"
"112288","E01005304"
"112289","E01005350"
"112290","E01005445"
"112291","E01005304"
"112292","E01005307"
"112293","E01005214"
"112294","E01033651"
"112295","E01033671"
"112296","E01005133"
"112297","E01005214"
"112298","E01005208"
"112299","E01005105"
"112300","E01033680"
"112301","E01005208"
"112302","E01005212"
"112303","E01005076"
"112304","E01005076"
"112305","E01005083"
"112306","E01005083"
"112307","E01005083"
"112308","E01005078"
"112309","E01005159"
"112310","E01005150"
"112311","E01005150"
"112312","E01005154"
"112313","E01005154"
"112314","E01005154"
"112315","E01005172"
"112316","E01005172"
"112317","E01005172"
"112318","E01005171"
"112319","E01005301"
"112320","E01005302"
"112321","E01005306"
"112322","E01005306"
"112323","E01033668"
"112324","E01033669"
"112325","E01033670"
"112326","E01033670"
"112327","E01005350"
"112328","E01005445"
"112329","E01005446"
"112330","E01005353"
"112331","E01005447"
"112332","E01005350"
"112333","E01005323"
"112334","E01005433"
"112335","E01005332"
"112336","E01005434"
"112337","E01005340"
"112338","E01005434"
"112339","E01005340"
"112340","E01032921"
"112341","E01005340"
"112342","E01005328"
"112343","E01005343"
"112344","E01005328"
"112345","E01005360"
"112346","E01005381"
"112347","E01005400"
"112348","E01005400"
"112349","E01005441"
"112350","E01005448"
"112351","E01005456"
"112352","E01005402"
"112353","E01005411"
"112354","E01005327"
"112355","E01005331"
"112356","E01005331"
"112357","E01005332"
"112358","E01005343"
"112359","E01005341"
"112360","E01005341"
"112361","E01005341"
"112362","E01005344"
"112363","E01005354"
"112364","E01005355"
"112365","E01005368"
"112366","E01005368"
"112367","E01005368"
"112368","E01005362"
"112369","E01005362"
"112370","E01005364"
"112371","E01005364"
"112372","E01005365"
"112373","E01005374"
"112374","E01005343"
"112375","E01005341"
"112376","E01005355"
"112377","E01005360"
"112378","E01005363"
"112379","E01005363"
"112380","E01005363"
"112381","E01005372"
"112382","E01005370"
"112383","E01005369"
"112384","E01005371"
"112385","E01005374"
"112386","E01005372"
"112387","E01005369"
"112388","E01005369"
"112389","E01005376"
"112390","E01005376"
"112391","E01005386"
"112392","E01005389"
"112393","E01005386"
"112394","E01032557"
"112395","E01032557"
"112396","E01005391"
"112397","E01005422"
"112398","E01005431"
"112399","E01005447"
"112400","E01005455"
"112401","E01005398"
